,Domain,Domain_gene_counts,AA_C,AA_H,AA_N,AA_O,AA_S,GC_adj,ID,total_atm
4, Eukaryota,3676.6454,0.2689617413052275,0.5284202433509259,0.07180469808392695,0.12923806978132044,0.001575247478599224,0.4605838940067866,BMI_Plate61WellF5,9314568.6626
5, Monodnaviria,4.6844,0.25825825825825827,0.5318318318318319,0.07777777777777778,0.13033033033033034,0.0018018018018018018,0.7090000000000001,BMI_Plate61WellF5,15599.052
6, Polydnaviridae,3.0831,0.2554867754642656,0.5289814293753518,0.07990996060776591,0.1344963421496905,0.0011254924029262803,0.711,BMI_Plate61WellF5,5478.668699999999
7, Riboviria,11.1253,0.255536467953424,0.533709356396924,0.07983771254139822,0.12882220371717545,0.002094259391078543,0.6566973737968622,BMI_Plate61WellF5,28947.178299999996
8, unclassified viruses,3.5224,0.25395927601809953,0.5180995475113122,0.09162895927601811,0.13291855203619904,0.00339366515837104,0.556,BMI_Plate61WellF5,6227.603200000001
9,Unclassified,90353.89390000056,0.26336012013785554,0.528364488649528,0.07502695258034167,0.13142642390607243,0.0018220147262022596,0.5907547669110629,BMI_Plate61WellF5,129973193.40750001
0, ,742.3962000000001,0.26520705394024824,0.5266747787704342,0.07441201729282164,0.13213850945576433,0.0015676405407315285,0.5882720563541627,BMI_Plate69WellB11,1553218.3793
1, Archaea,1994.8095999999994,0.2649525988687294,0.5269898590252869,0.07564866674492643,0.130759062470076,0.0016498128909812515,0.5963122638427739,BMI_Plate69WellB11,5098006.292699999
2, Bacteria,1065862.1835999957,0.26459270953688785,0.5275402680839424,0.07506827253958619,0.13109138927407415,0.001707360565509437,0.6205611011658985,BMI_Plate69WellB11,2832823412.1167192
3, Duplodnaviria,145.52220000000003,0.26451742785200166,0.5252701531435374,0.07522667657383994,0.13336800720028816,0.0016177352303329041,0.6000256584940817,BMI_Plate69WellB11,335627.78990000003
4, Eukaryota,3988.6544000000017,0.26528123994895125,0.5266342868374989,0.0752050290673773,0.131104825658367,0.00177461848780558,0.5708111160389868,BMI_Plate69WellB11,9441217.712500002
5, Monodnaviria,4.595,0.2496473906911142,0.5416078984485191,0.07334273624823695,0.1325811001410437,0.0028208744710860366,0.61,BMI_Plate69WellB11,3257.855
6, Riboviria,14.6445,0.2628118016733139,0.5248689518148448,0.07320519421604366,0.13695956810576868,0.0021544841900289873,0.5842105323956052,BMI_Plate69WellB11,42246.1211
7, Varidnaviria,17.520200000000006,0.264820339586573,0.5256590147110505,0.0722900986929457,0.1359254744667329,0.001305072542697953,0.4903733713008977,BMI_Plate69WellB11,39490.2186
8, environmental samples,2.2222,0.26928746928746927,0.5228501228501229,0.07174447174447174,0.13415233415233413,0.0019656019656019656,0.5660000000000001,BMI_Plate69WellB11,4522.177
9, unclassified viruses,6.1741,0.27444199937126684,0.5256208739390128,0.07230430682175415,0.1254322540081735,0.002200565859792518,0.315,BMI_Plate69WellB11,19639.812100000003
10,Unclassified,165928.14789999873,0.2634477200296926,0.5279795809234278,0.07558565775747181,0.13113703320137376,0.0018500080880339243,0.5892993152975211,BMI_Plate69WellB11,244163315.83719873
0, ,442.26900000000006,0.2625346856543376,0.5259889153733396,0.07518695545074172,0.1340603626283315,0.0022290808932495386,0.5966398445237338,BMI_Plate41WellD5,1184896.3436
1, Archaea,578.1921999999997,0.26547219222735025,0.5247266469885142,0.07552894892451362,0.1326016109397249,0.0016706009198970188,0.6589434542946939,BMI_Plate41WellD5,1710929.8611999997
2, Bacteria,311137.64480000024,0.2642812012375432,0.5271150786903103,0.07478336586379535,0.13209837861953386,0.0017219755888174283,0.6687370485649368,BMI_Plate41WellD5,857688661.2047064
3, Duplodnaviria,510.9173,0.26507052447604107,0.524958750796181,0.07334444871367554,0.13506288030362065,0.0015633957104819332,0.545692793712034,BMI_Plate41WellD5,1605892.0867999997
4, Eukaryota,2618.749599999999,0.26655982344970686,0.5255424001076108,0.07429642706356629,0.1316974125532679,0.0019039368258481585,0.5498331052215947,BMI_Plate41WellD5,7225083.213500001
5, Riboviria,5.4268,0.26713124274099886,0.5232288037166086,0.07607433217189315,0.13124274099883856,0.0023228803716608595,0.71,BMI_Plate41WellD5,9344.9496
6, Varidnaviria,11.8396,0.263347644377662,0.5274197628727463,0.07485466503611804,0.13251582739647658,0.0018621003169972767,0.4301869373035965,BMI_Plate41WellD5,36386.117
7, unclassified viruses,24.4402,0.26468289695413216,0.5258746082557969,0.07305685728711546,0.13452071168600216,0.0018649258169532229,0.5965778920096559,BMI_Plate41WellD5,79275.64660000001
8,Unclassified,54385.199799999784,0.26283280819662697,0.5268605157016547,0.07578738769468966,0.13262894631946065,0.001890342087567925,0.6430537978884631,BMI_Plate41WellD5,88033717.7034999
0, ,267.0393,0.26646472586405384,0.5291400103370875,0.07203392235325409,0.13049931592122213,0.001862025524382517,0.49207499343052097,BMI_Plate81WellF5,596630.9190999998
1, Archaea,1449.0032000000006,0.26498624389674075,0.5275582371768063,0.07507287211507314,0.1306749544565038,0.0017076923548759375,0.6192016952270694,BMI_Plate81WellF5,3482237.8181999996
2, Bacteria,243698.224699998,0.26449586876350406,0.5275116032063157,0.07482982342099617,0.13141802238382047,0.001744682225363395,0.6280044413900009,BMI_Plate81WellF5,597913902.9646032
3, Duplodnaviria,35.39080000000001,0.26758606438526783,0.5238303153101661,0.07361034650888161,0.13317074949447677,0.0018025243012076495,0.526505113998739,BMI_Plate81WellF5,96221.78180000001
4, Eukaryota,9704.413899999989,0.26966272720329654,0.5266327886900302,0.07239920653244779,0.1293987279725437,0.0019065496016819714,0.4384057355194919,BMI_Plate81WellF5,23729279.248800013
5, Riboviria,235.4598,0.2751442765560411,0.5233665505348971,0.07503825987538222,0.12446821535836733,0.0019826976753122144,0.4977611618639192,BMI_Plate81WellF5,462758.49890000006
6, Varidnaviria,36.0674,0.26917712461029747,0.5197869998422039,0.07811617190690993,0.13092713177396906,0.001992571866619686,0.4982240577454256,BMI_Plate81WellF5,297204.4371
7, unclassified viruses,4.2272,0.25787728026534,0.5286069651741293,0.08084577114427861,0.13142620232172475,0.0012437810945273634,0.7120000000000001,BMI_Plate81WellF5,10196.006399999998
8,Unclassified,57528.62329999976,0.26412187057308206,0.526833904112312,0.07523907813893631,0.13178232967784387,0.002022817497825956,0.5576408809517398,BMI_Plate81WellF5,86371407.1030999
0, ,169.2658,0.26184381974002563,0.5267505758121946,0.07524832218275705,0.13466402536185257,0.0014932569031701995,0.6535194619693009,BMI_Plate68WellG5,449720.8073
1, Archaea,812.3144000000003,0.26382580464581284,0.5273784710010732,0.07409261896201957,0.13303190923866018,0.0016711961524342091,0.5872306905243064,BMI_Plate68WellG5,1908169.6635999996
2, Bacteria,198953.436499998,0.2641703829474279,0.5277762045251918,0.0752031332171578,0.13122923947580994,0.0016210398344126118,0.6667617110716795,BMI_Plate68WellG5,487736657.86349845
3, Duplodnaviria,76.824,0.26523945382577985,0.5260680655017057,0.0725220541759702,0.13457008246897764,0.001600344027566572,0.5423520797821421,BMI_Plate68WellG5,244399.9498
4, Eukaryota,1170.2845999999995,0.26687596437343014,0.5250856381906502,0.07435040204317322,0.13185602503890104,0.0018319703538452606,0.5505988800920693,BMI_Plate68WellG5,2547408.0354000004
5, Riboviria,7.9156,0.2581368717347499,0.5202126750840165,0.0799531240096597,0.14112648390609467,0.0005708452654792753,0.6564183090389116,BMI_Plate68WellG5,26389.2878
6, Varidnaviria,11.442799999999998,0.26877229391800556,0.5242450901670199,0.07698079989286528,0.12866500661685776,0.001336809405251609,0.5584358795163173,BMI_Plate68WellG5,33472.6101
7, environmental samples,1.6778,0.265411478894625,0.527178864257516,0.07956270877619193,0.12754327361068932,0.0003036744609778318,0.708,BMI_Plate68WellG5,5524.9954
8, unclassified viruses,84.895,0.2683680116297197,0.525018900742665,0.07415952692916108,0.13052929692258403,0.0019242637758701958,0.461215302386823,BMI_Plate68WellG5,533246.9035
9,Unclassified,35192.82369999998,0.2631800532271342,0.5277211406441449,0.07552775950182807,0.1318538829018763,0.0017171637250166327,0.6254919331994475,BMI_Plate68WellG5,55268534.22149994
0, ,448.9497,0.26213648228251085,0.528776866357839,0.07497126218594596,0.13233366163393737,0.001781727539766758,0.6470244096163715,BMI_Plate28WellG2,1129841.1541999998
1, Archaea,6579.101200000007,0.26624783315943695,0.5288213859877366,0.07162095162435186,0.1315275268930754,0.0017823023353992526,0.4219366599551625,BMI_Plate28WellG2,16071326.076999981
2, Bacteria,514775.6531999965,0.264198968122882,0.5273605932471571,0.0749390347449041,0.1318847790525844,0.001616624832472125,0.6520616881151096,BMI_Plate28WellG2,1305030128.0315084
3, Duplodnaviria,359.6983,0.2655193703318695,0.5248425776722865,0.07329611780720983,0.13469098764395743,0.0016509465446766605,0.5267212834862874,BMI_Plate28WellG2,976371.3459999999
4, Eukaryota,2270.9318000000007,0.26393968271877,0.5267329009104066,0.07541723900335551,0.13229550661989045,0.0016146707475774961,0.6267793417351786,BMI_Plate28WellG2,5601002.6895999955
5, Riboviria,5.2186,0.2656648429349699,0.5235082349519354,0.07081417797588713,0.13968962177429434,0.00032312236291332083,0.5710941181834943,BMI_Plate28WellG2,5355.2468
6, Varidnaviria,12.3424,0.2634319279823803,0.5260028273536959,0.07563048227417399,0.13224998653174375,0.0026847758580061214,0.3932161795412745,BMI_Plate28WellG2,28517.0547
7, environmental samples,5.3131,0.2551412429378531,0.5229378531073445,0.0727683615819209,0.14802259887005645,0.0011299435028248584,0.581,BMI_Plate28WellG2,23510.467500000006
8, unclassified viruses,35.35500000000001,0.2655649732464578,0.5222459034644917,0.07455374000157183,0.13621394139482862,0.0014214418926498341,0.592196769433697,BMI_Plate28WellG2,95354.51340000001
9,Unclassified,98825.91700000064,0.26277762160804014,0.5280327214785939,0.07545829313658885,0.13205994985157393,0.0016714139252032212,0.6351329245674082,BMI_Plate28WellG2,152986670.5333998
0, ,844.2555999999997,0.2656952914732676,0.5265016772718132,0.07522425787324703,0.13069173027629,0.001887043105382102,0.5879189729034113,BMI_Plate42WellA8,1789209.7909000008
1, Archaea,19374.95119999999,0.26673132250148673,0.5288011673065149,0.0714084288271016,0.1312323786662062,0.0018267026986904372,0.39353129945283816,BMI_Plate42WellA8,50948551.65359988
2, Bacteria,799675.7744000101,0.2649542970177654,0.527620234954518,0.07494040354127035,0.13075964334614132,0.0017254211403047335,0.6244185341265502,BMI_Plate42WellA8,2042713596.7382095
3, Duplodnaviria,147.32159999999996,0.26384022816323793,0.5240166136879656,0.07543371291421153,0.13499971558373194,0.0017097296508531649,0.6286095310720166,BMI_Plate42WellA8,465866.4599999999
4, Eukaryota,2927.434200000004,0.2656151345415432,0.5264654685249033,0.07532739108841077,0.13084605778274022,0.0017459480624023363,0.582675448086806,BMI_Plate42WellA8,6414773.635699998
5, Riboviria,8.650300000000001,0.2623767422037912,0.5309920790975208,0.07288229950757373,0.13107888760879594,0.0026699915823183533,0.5413396208400829,BMI_Plate42WellA8,16035.294000000002
6, unclassified viruses,11.2185,0.2656153405819899,0.5251887720434513,0.08001647939128655,0.12899207148874284,0.0001873364945294883,0.5940223992252964,BMI_Plate42WellA8,10417.6178
7,Unclassified,128998.87050000086,0.263507920483798,0.527925297027847,0.07575282287779356,0.13089948082710895,0.0019144787834525425,0.6002612435210911,BMI_Plate42WellA8,185551966.03400064
0, ,159.81580000000002,0.26516848741357557,0.5269281582521135,0.07379536839946778,0.1323361293030483,0.001771856631794835,0.6101726599926879,BMI_Plate41WellC4,253729.7273
1, Archaea,1682.2141999999994,0.2658758837510258,0.5284052061159157,0.07245224504468264,0.13128321931523498,0.001983445773140989,0.4694738102432019,BMI_Plate41WellC4,3918796.725000001
2, Bacteria,242833.6659000004,0.2639233708985935,0.5273779395591733,0.07545659946597535,0.1315089614550749,0.0017331286211829278,0.663253646523254,BMI_Plate41WellC4,580582501.3802007
3, Duplodnaviria,120.32180000000002,0.26662022937852414,0.5264018445927912,0.07204451173245338,0.13336883453253137,0.0015645797636999407,0.4629876309699783,BMI_Plate41WellC4,444756.80700000003
4, Eukaryota,1217.0709999999988,0.26746302459265814,0.5253580293475038,0.07446859518795852,0.13075553315707003,0.001954817714809597,0.4734426097085544,BMI_Plate41WellC4,2770326.5930999992
5, unclassified viruses,6.8558,0.2668160204099494,0.5250916735559992,0.07273535244888087,0.1339657340067469,0.001391219578423671,0.5001936807042481,BMI_Plate41WellC4,22314.4502
6,Unclassified,27980.551100000062,0.26281546604844175,0.52784351826341,0.07608489340208391,0.13127658645317483,0.0019795358328895934,0.6075867789888177,BMI_Plate41WellC4,35405778.53429994
0, ,113.9089,0.27094014286300194,0.5260268277209754,0.0697460880442637,0.1314722461858745,0.0018146951858846498,0.4459816091932604,BMI_Plate41WellG2,274347.67220000003
1, Archaea,200.0222,0.26629066149423314,0.5252914641322585,0.07597480656949875,0.13069888178254202,0.0017441860214676946,0.5884582356045351,BMI_Plate41WellG2,526980.8888999999
2, Bacteria,124657.86940000056,0.26511508739407497,0.5272699985033469,0.07481699475343503,0.13108054494533775,0.0017173744038052323,0.5929917337244461,BMI_Plate41WellG2,320974618.16049886
3, Duplodnaviria,1.7186,0.27311320754716983,0.5193396226415095,0.07594339622641509,0.13018867924528302,0.0014150943396226412,0.601,BMI_Plate41WellG2,3643.432
4, Eukaryota,2640.9930999999947,0.27043668906738094,0.5260860744925939,0.07256556724625,0.12919011973006406,0.001721549463711093,0.40059816971615975,BMI_Plate41WellG2,7085639.859399995
5, Riboviria,5.601,0.2614889705882353,0.5234375,0.07674632352941176,0.1369485294117647,0.0013786764705882352,0.342,BMI_Plate41WellG2,12187.776000000002
6, unclassified viruses,3.3784,0.2755571276972055,0.51326494517156,0.07392996108949416,0.13583303855677395,0.0014149274849663955,0.446,BMI_Plate41WellG2,9550.7368
7,Unclassified,17790.818700000007,0.26488810552881603,0.5270787658017054,0.07486572698793559,0.13121727049350507,0.0019501311880379556,0.5309945521830469,BMI_Plate41WellG2,24351659.873599995
0, ,288.8959,0.2674295072163038,0.5275788038463779,0.07387012486303106,0.12966907347871964,0.001452490595567522,0.6193902053431353,BMI_Plate72WellB3,663805.606
1, Archaea,1701.6217999999994,0.26602274622629785,0.5279387818478773,0.07291347649020112,0.13129775549176134,0.0018272399438622141,0.4613224298031791,BMI_Plate72WellB3,3848403.5573000023
2, Bacteria,207838.25049999898,0.2647221795713272,0.5273982120959626,0.07507498202714069,0.13104579145886805,0.0017588348467013888,0.6411210555325942,BMI_Plate72WellB3,513704163.63679874
3, Duplodnaviria,78.3361,0.2661050844396973,0.5234347791068324,0.07219917269865116,0.13662233898190546,0.0016386247729135719,0.4245964152605273,BMI_Plate72WellB3,469361.3283
4, Eukaryota,886.6898000000003,0.2658592597712261,0.5258765603159418,0.07528285766258122,0.13120844870685555,0.0017728735433953614,0.6210937222145622,BMI_Plate72WellB3,1846203.0257000013
5, Monodnaviria,6.86,0.24826629680998608,0.5228848821081831,0.07212205270457696,0.15395284327323158,0.0027739251040221906,0.7040000000000001,BMI_Plate72WellB3,9892.120000000003
6, Varidnaviria,5.2073,0.2644664096580356,0.5245611241111626,0.07903564247390123,0.12936520333463455,0.002571620422266025,0.6584146993372819,BMI_Plate72WellB3,15122.7606
7, unclassified viruses,1.9195,0.26727447216890593,0.531190019193858,0.06765834932821498,0.12955854126679464,0.004318618042226488,0.575,BMI_Plate72WellB3,4000.238
8,Unclassified,32565.0498,0.2630509434782054,0.5280127680988209,0.075820804403539,0.13128773101846777,0.0018277530009670512,0.6157875953974727,BMI_Plate72WellB3,47450228.42479994
0, ,1496.1371000000006,0.26250978707892175,0.5271529810514559,0.07563280554496592,0.13305816854227215,0.001646257782384353,0.6417347493526445,BMI_Plate61WellE11,4969930.0362
1, Anelloviridae,3.9768,0.2570177697656451,0.5251094514550605,0.0893638938964718,0.1274787535410765,0.0010301313417460725,0.6459999999999999,BMI_Plate61WellE11,15441.9144
2, Archaea,4710.810999999992,0.2647929186800998,0.5266698416100175,0.074830113368183,0.1320127813287154,0.0016943450129840974,0.6157250001179371,BMI_Plate61WellE11,14223110.886700012
3, Bacteria,1611833.5964000046,0.26434427201614724,0.5274524606706011,0.07502530427485975,0.13147820462028198,0.0016997584181097055,0.6329389618835652,BMI_Plate61WellE11,5266407167.822689
4, Duplodnaviria,397.4351,0.26276081773240667,0.5236294736843278,0.07662355431507273,0.13514825950089113,0.0018378947673015735,0.6472002166183021,BMI_Plate61WellE11,1262820.5603999998
5, Eukaryota,10170.774699999974,0.2633170715482715,0.5266598557723532,0.07500338545531408,0.13335327127338986,0.0016664159506714182,0.6384694302242442,BMI_Plate61WellE11,28900278.81729999
6, Monodnaviria,8.5023,0.26681445544842686,0.5300354686125701,0.07515845619079277,0.12703751645266276,0.0009541032955475669,0.6394149156957888,BMI_Plate61WellE11,31940.042699999995
7, Riboviria,50.7408,0.2621678418199108,0.5250714493519626,0.07845239158006322,0.13268671601062604,0.0016216012374374539,0.6040563014602667,BMI_Plate61WellE11,137101.52339999998
8, Varidnaviria,21.449,0.2680308586530233,0.5219904073649917,0.07558296325907839,0.1323425786996176,0.002053192023288935,0.5394950581941796,BMI_Plate61WellE11,82392.2936
9, environmental samples,5.6485,0.2637080022272958,0.5263601987703954,0.07310038197664319,0.13620611233700303,0.0006253046886626388,0.5960540163762759,BMI_Plate61WellE11,18066.3926
