,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1653,K07735,,,0.5994154639430155,,,,0.667,,,33.9924,,,,4.6567
1654,K07736,,,0.556842745359108,,,,,,,57.6508,,,,
1655,K07738,,,0.5908258798217696,,,,,,,72.134,,,,
1656,K07742,,,0.6306542882168066,,,,,,,4.821400000000001,,,,
1657,K07746,,,0.5767176805635698,,,,0.579,,,44.6038,,,,5.8011
1658,K07749,,,0.616,,,,,,,10.5726,,,,
1659,K07755,,,0.5964210714913886,,,,,,,57.657399999999996,,,,
1660,K07778,,,0.6182697325224674,,,,,,,13.996300000000002,,,,
1661,K07789,,,0.593,,,,,,,17.7231,,,,
1662,K07793,,,0.6326670198297731,,,,,,,14.5649,,,,
1663,K07799,,,0.5783307678021424,,,,,,,61.3575,,,,
1664,K07814,,,0.5904610037856969,,,,,,,52.5286,,,,
1665,K07816,,,0.534,,,,0.513,,,9.549,,,,11.8559
1666,K07979,,,0.644519285304931,,,,,,,13.154600000000002,,,,
1667,K08082,,,0.586,,,,,,,18.5277,,,,
1668,K08095,,,0.691,,,,,,,2.7485,,,,
1669,K08166,,,0.621,,,,,,,7.4421,,,,
1670,K08177,,,0.5843861766572637,,,,,,,13.0596,,,,
1671,K08178,,,0.5981627160205107,,,,,,,33.8893,,,,
1672,K08191,,,0.5848125625976776,,,,,,,42.7676,,,,
1673,K08217,,,0.6056230375860763,,,,,,,77.684,,,,
1674,K08218,,,0.6382618553168029,,,,,,,12.9448,,,,
1675,K08223,,,0.56997299266338,,,,,,,8.8976,,,,
1676,K08224,,,0.6523591289837593,,,,,,,6.0527,,,,
1677,K08225,,,0.6063619762390813,,,,,,,37.4366,,,,
1678,K08234,,,0.5529999999999999,,,,,,,2.112,,,,
1679,K08281,,,0.6385986472697265,,,,,,,31.631999999999998,,,,
1680,K08296,,,0.6038803211893299,,,,,,,62.2738,,,,
1681,K08303,,,0.596,,,,,,,2.5583,,,,
1682,K08305,,,0.6511011681657427,,,,,,,23.909800000000004,,,,
1683,K08307,,,0.6116446515409847,,,,,,,83.4531,,,,
1684,K08309,,,0.6023196307701136,,,,,,,109.42269999999998,,,,
1685,K08311,,,0.6505221259603484,,,,,,,7.4383,,,,
1686,K08316,,,0.6420836084475973,,,,,,,74.1662,,,,
1687,K08323,,,0.5802473710449434,,,,,,,10.497399999999999,,,,
1688,K08355,,,0.5845517501624025,,,,,,,37.8742,,,,
1689,K08363,,,0.57,,,,,,,6.8892,,,,
1690,K08364,,,0.652,,,,,,,7.3753,,,,
1691,K08369,,,0.633,,,,,,,15.6138,,,,
1692,K08481,,0.598,,,,,0.561,,6.6178,,,,,3.8458
1693,K08482,,,0.6116831209902965,,,,,,,19.932699999999997,,,,
1694,K08591,,,0.603369634367779,,,,,,,62.2945,,,,
1695,K08602,,,0.6395804850189912,,,,,,,9.6561,,,,
1696,K08640,,,0.614,,,,,,,7.043,,,,
1697,K08676,,,0.5760000000000001,,,,,,,19.5766,,,,
1698,K08677,,,0.5944102302560537,,,,,,,41.8304,,,,
1699,K08678,,,0.609,,,,,,,7.625,,,,
1700,K08681,,,0.6081996606134146,,,,,,,49.614900000000006,,,,
1701,K08683,,,0.6566794994591441,,,,,,,15.1064,,,,
1702,K08713,,,0.615,,,,,,,4.7705,,,,
1703,K08715,,,0.616,,,,,,,5.407,,,,
1704,K08726,,,0.622492393319133,,,,,,,28.7391,,,,
1705,K08738,,,0.540242286511769,,,,0.583,,,18.293599999999998,,,,5.3698
1706,K08744,,,0.626,,,,,,,5.6147,,,,
1707,K08906,,,0.5659126998337383,,,,,,,19.547500000000003,,,,
1708,K08963,,,0.6287980803807205,,,,,,,47.71979999999999,,,,
1709,K08964,,,0.603,,,,,,,6.3283,,,,
1710,K08967,,,0.609,,,,,,,6.3283,,,,
1711,K08968,,,0.6035733905768149,,,,0.54,,,82.47660000000002,,,,2.2495
1712,K08970,,,0.5899838380631519,,,,,,,68.3671,,,,
1713,K08972,,,0.6006638210127048,,,,,,,30.666,,,,
1714,K08973,,,0.63,,,,0.5720000000000001,,,2.1722,,,,7.9503
1715,K08976,,,0.5784639624249733,,,,,,,53.1142,,,,
1716,K08978,,,0.5518454368109261,,,,,,,23.2108,,,,
1717,K08983,,,0.672,,,,,,,1.8044,,,,
1718,K08988,,,,,,,0.609,,,,,,,4.2791
1719,K08990,,,0.705,,,,,,,5.2745,,,,
1720,K08994,,,0.595,,,,,,,11.9391,,,,
1721,K08995,,,0.5566004426557594,,,,0.5984079443259354,,,15.462,,,,19.1597
1722,K08996,,,0.6509999999999999,,,,,,,9.2671,,,,
1723,K08997,,,0.635,,,,,,,6.5301,,,,
1724,K08998,,,0.6246442008162559,,,,,,,50.035900000000005,,,,
1725,K08999,,,0.5710117152219006,,,,,,,95.6488,,,,
1726,K09001,,,0.6156916944745701,,,,0.63,,,73.4421,,,,6.8728
1727,K09003,,,0.611,,,,,,,6.9779,,,,
1728,K09004,,,0.5920000000000001,,,,,,,3.0579,,,,
1729,K09005,,,0.5749348607593302,,,,0.6374229537512162,,,44.79879999999999,,,,15.3469
1730,K09012,,,0.69,,,,,,,6.707,,,,
1731,K09013,,,0.6249712920777467,,,,,,,17.713099999999997,,,,
1732,K09014,,,0.6124209956679122,,,,,,,21.3532,,,,
1733,K09017,,,0.5996041397047335,,,,,,,30.3676,,,,
1734,K09022,,,0.5981359924922085,,,,,,,300.02280000000013,,,,
1735,K09117,,,0.5953850418767636,,,,,,,65.0096,,,,
1736,K09118,,,0.60184575220933,,,,,,,86.84840000000001,,,,
1737,K09121,,,0.6169871733942998,,,,,,,53.045500000000004,,,,
1738,K09125,,,0.625889587332988,,,,,,,11.908299999999999,,,,
1739,K09129,,,0.629,,,,,,,4.8674,,,,
1740,K09131,,,0.6091041341706628,,,,0.655,,,39.836400000000005,,,,6.7177
1741,K09136,,,0.601,,,,,,,12.7506,,,,
1742,K09137,,,0.5544957201919407,,,,0.536,,,73.59530000000001,,,,4.6452
1743,K09141,,,0.6264230372291864,,,,,,,21.9476,,,,
1744,K09142,,,0.607,,,,,,,13.2575,,,,
1745,K09144,,,0.5294740120125438,,,,,,,15.5318,,,,
1746,K09153,,,0.631,,,,,,,6.2091,,,,
1747,K09157,,,0.598,,,,,,,13.526,,,,
1748,K09160,,,0.6169850533911699,,,,,,,8.5687,,,,
1749,K09164,,,0.6251087976725618,,,,,,,11.942499999999999,,,,
1750,K09165,,,0.6103423349610385,,,,0.5497490537074154,,,23.1336,,,,11.5556
1751,K09166,,,0.6061901708639644,,,,,,,30.5203,,,,
1752,K09386,,,0.5927604571511481,,,,,,,12.6003,,,,
1753,K09457,,,0.576280802982691,,,,,,,22.4813,,,,
1754,K09458,,,0.6201870640443862,,,,,,,34.3203,,,,
1755,K09539,,,0.652,,,,,,,4.6636,,,,
1756,K09667,,,0.5999428147645325,,,,,,,9.678,,,,
1757,K09680,,,0.662,,,,0.675,,,7.375,,,,3.5841
1758,K09684,,,0.74,,,,,,,6.242,,,,
1759,K09690,,,0.5493618922468424,,,,,,,16.2702,,,,
1760,K09691,,,0.562,,,,,,,9.5853,,,,
1761,K09701,,,0.6409999999999999,,,,,,,2.371,,,,
1762,K09702,,,0.704,,,,,,,5.0601,,,,
1763,K09704,,,0.583,,,,,,,5.4649,,,,
1764,K09705,,,0.6051120904219233,,,,,,,42.6637,,,,
1765,K09707,,,0.598,,,,,,,3.515,,,,
1766,K09710,,,0.6128819105911602,,,,,,,70.0014,,,,
1767,K09740,,,0.6709999999999999,,,,,,,3.2,,,,
1768,K09747,,,0.5910669137768767,,,,,,,59.928799999999995,,,,
1769,K09748,,,0.6150672005383087,,,,0.6145202004767435,,,99.5511,,,,21.269299999999998
1770,K09760,,,0.5872026195094023,,,,,,,77.52659999999999,,,,
1771,K09761,,,0.6191071675878412,,,,,,,50.367799999999995,,,,
1772,K09763,,,0.588539240217576,,,,,,,47.2923,,,,
1773,K09764,,,0.6100180793430697,,,,,,,72.8078,,,,
1774,K09767,,,0.575624493040655,,,,,,,40.0431,,,,
1775,K09769,,,0.5968875793079244,,,,,,,59.9449,,,,
1776,K09772,,,0.649,,,,,,,5.4565,,,,
1777,K09774,,,0.6170766552342357,,,,0.6643074814608488,,,32.1623,,,,11.8555
1778,K09776,,,0.475,,,,,,,2.4822,,,,
1779,K09778,,,0.612070896800818,,,,,,,28.740000000000002,,,,
1780,K09780,,,0.5951446466248111,,,,0.6394705287343633,,,57.85380000000001,,,,6.4658999999999995
1781,K09781,,,0.665,,,,,,,2.8022,,,,
1782,K09791,,,0.5772313617066986,,,,,,,46.16160000000001,,,,
1783,K09794,,,0.5246202724664787,,,,0.51,,,25.1974,,,,17.2248
1784,K09795,,,0.625,0.529,,,,,,9.0899,8.1414,,,
1785,K09796,,,,,,,0.684,,,,,,,8.2767
1786,K09798,,,0.6418422804161875,,,,,,,23.7917,,,,
1787,K09800,,,0.5886556168444306,,,,0.586,,,31.6932,,,,17.5903
1788,K09803,,,0.53349897459116,,,,0.5652112754754985,,,54.26870000000001,,,,13.2364
1789,K09804,,,0.544649253557378,,,,,,,47.817499999999995,,,,
1790,K09807,,,0.5624696325681144,0.563,,,0.6270426489518661,,,14.1763,14.9856,,,18.2505
1791,K09808,,,0.5980654011826254,,,,,,,43.846,,,,
1792,K09810,,,0.629,,,,,,,21.7337,,,,
1793,K09811,,,0.6410431940920792,,,,,,,12.0115,,,,
1794,K09812,,,0.6509999999999999,,,,,,,5.9481,,,,
1795,K09823,,,0.617,,,,,,,2.4962,,,,
1796,K09826,,,0.579,,,,,,,3.9575,,,,
1797,K09857,,,0.6256061375228283,,,,0.5600050557221468,,,15.464100000000002,,,,9.5638
1798,K09861,,,0.6779999999999999,,,,,,,4.078,,,,
1799,K09862,,,0.5569900440051689,,,,0.654,,,35.646300000000004,,,,2.0415
1800,K09880,,,0.5901418375146775,,,,,,,13.9148,,,,
1801,K09882,,,0.622,,,,,,,10.4026,,,,
1802,K09883,,,0.6585730207697456,,,,,,,24.6537,,,,
1803,K09888,,,0.590268092810342,,,,0.5820000000000001,,,38.914500000000004,,,,7.8905
1804,K09892,,,,,,,0.5499999999999999,,,,,,,7.8905
1805,K09898,,,0.648,,,,,,,2.8143,,,,
1806,K09903,,,0.6153399010812866,,,,,,,93.37530000000001,,,,
1807,K09914,,,0.618,,,,,,,4.0067,,,,
1808,K09915,,,0.6266677380356437,,,,,,,12.120000000000001,,,,
1809,K09919,,,0.6435321545354485,,,,,,,27.4258,,,,
1810,K09920,,,0.6295491399395049,,,,,,,8.0098,,,,
1811,K09922,,,0.5455227021010216,,,,,,,36.68579999999999,,,,
1812,K09924,,,0.5633048739476194,,,,0.6096680468203002,,,14.125399999999999,,,,38.5218
1813,K09927,,,0.6571445925867325,,,,,,,44.8894,,,,
1814,K09930,,,0.5667104748228442,,,,,,,161.0085,,,,
1815,K09931,,,0.6217700825810163,,,,,,,42.2545,,,,
1816,K09932,,,0.6779999999999999,,,,0.531,,,3.0223,,,,3.4621
1817,K09937,,,0.597,,,,,,,3.9981,,,,
1818,K09940,,,0.5649392345114468,,,,,,,20.5396,,,,
1819,K09945,,,0.6454794100128404,,,,,,,14.8171,,,,
1820,K09949,,,0.611034466940354,,,,0.693,,,32.9351,,,,9.4142
1821,K09951,,,0.6563264755742327,,,,,,,30.419199999999996,,,,
1822,K09955,,,0.5864369767727786,,,,,,,145.1644,,,,
1823,K09957,,,0.657,,,,,,,3.7876,,,,
1824,K09958,,,0.5667210151675897,,,,,,,50.5414,,,,
1825,K09959,,,0.655681721118459,,,,,,,9.4864,,,,
1826,K09966,,,0.667,,,,,,,4.2201,,,,
1827,K09967,,,0.612,,,,,,,2.0639,,,,
1828,K09969,,,0.628,,,,,,,3.5939,,,,
1829,K09973,,,0.6709999999999999,,,,,,,2.885,,,,
1830,K09975,,,0.6809999999999999,,,,,,,2.6979,,,,
1831,K09981,,,,,,,0.617,,,,,,,9.6324
1832,K09983,,,0.618,,,,,,,4.7211,,,,
1833,K09984,,,0.648,,,,,,,5.531,,,,
1834,K09986,,,0.6463079790099858,,,,0.623,,,6.1383,,,,5.4994
1835,K09988,,,0.598,,,,,,,12.8412,,,,
1836,K09989,,,0.6093129901878339,,,,,,,5.774,,,,
1837,K09990,,,0.6715521211463252,,,,,,,25.6887,,,,
1838,K09992,,,0.5508966409312182,,,,,,,71.01419999999999,,,,
1839,K09994,,,0.61,,,,,,,16.3661,,,,
1840,K10001,,,0.59,,,,,,,5.1983,,,,
1841,K10026,,,0.601654411762874,,,,,,,26.2428,,,,
1842,K10046,,,0.5635388620247719,,,,,,,29.7731,,,,
1843,K10206,,,0.605,,,,,,,8.7132,,,,
1844,K10215,,,0.5539999999999999,,,,,,,18.467,,,,
1845,K10217,,,0.597,,,,,,,19.6229,,,,
1846,K10219,,,0.613,,,,,,,7.1307,,,,
1847,K10532,,,0.5970213350735523,,,,,,,57.0614,,,,
1848,K10533,,,0.6131577720590018,,,,,,,19.602,,,,
1849,K10536,,,0.5999641473844775,,,,,,,74.7008,,,,
1850,K10563,,,0.625080858511697,,,,,,,38.7172,,,,
1851,K10674,,,0.624,,,,,,,4.4702,,,,
1852,K10713,,,0.596,,,,,,,4.4322,,,,
1853,K10716,,,0.568,,,,,,,6.0592,,,,
1854,K10773,,,0.601714900222587,,,,,,,36.4339,,,,
1855,K10778,,,0.6326098189656555,,,,,,,38.1253,,,,
1856,K10804,,,0.608129995830959,,,,,,,14.019099999999998,,,,
1857,K10806,,,0.5852804051121946,,,,,,,31.2743,,,,
1858,K10822,,,0.6230835484592445,,,,,,,96.0163,,,,
1859,K10843,,,0.669,,,,,,,5.0765,,,,
1860,K10856,,,0.667,,,,,,,3.9802,,,,
1861,K10914,,,0.5650984359362275,,,,,,,89.3349,,,,
1862,K10917,,,0.6545956894331242,,,,0.617,,,11.998800000000001,,,,9.4201
1863,K10921,,,0.552,,,,,,,19.9738,,,,
1864,K10947,,,0.5857973992953032,,,,,,,699.8012000000002,,,,
1865,K10979,,,0.5847408884920449,,,,,,,73.375,,,,
1866,K11065,,,0.617,,,,,,,7.8205,,,,
1867,K11068,,,0.579,,,,,,,3.0922,,,,
1868,K11070,,,0.5920000000000001,,,,,,,16.9567,,,,
1869,K11071,,,0.5699999999999998,,,,,,,16.9567,,,,
1870,K11089,,,0.648,,,,,,,7.2189,,,,
1871,K11102,,,0.597,,,,,,,19.0184,,,,
1872,K11105,,,0.74,,,,,,,3.9879,,,,
1873,K11163,,,0.6,,,,,,,8.0897,,,,
1874,K11173,,,0.589,,,,,,,4.5124,,,,
1875,K11175,,,0.6295098932633453,,,,,,,55.3958,,,,
1876,K11178,,,0.613116381391999,,,,,,,47.698299999999996,,,,
1877,K11206,,,0.653,,,,,,,9.8757,,,,
1878,K11209,,,0.59,,,,,,,9.0945,,,,
1879,K11211,,,0.687,,,,0.627,,,4.4179,,,,8.2414
1880,K11212,,0.652,0.658726093305542,,,,,,8.7798,41.71849999999999,,,,
1881,K11251,,,,0.507,,,,,,,6.2804,,,
1882,K11252,,,,0.505,,,,,,,6.968,,,
1883,K11253,0.526,,,,,,,10.0353,,,,,,
1884,K11254,,,0.511,,,,,,,5.4734,,,,
1885,K11258,,,,,,,0.625,,,,,,,17.6879
1886,K11261,,,0.6206970391563695,,,,,,,18.0415,,,,
1887,K11323,,,0.5870000000000001,,,,,,,6.4301,,,,
1888,K11355,,,0.55570200277619,,,,,,,57.111399999999996,,,,
1889,K11381,,,0.609,,,,,,,20.6345,,,,
1890,K11418,,,0.58,,,,,,,16.046,,,,
1891,K11443,,,0.6062022427138104,,,,,,,31.4952,,,,
1892,K11472,,,0.631,,,,,,,3.8015,,,,
1893,K11473,,,0.6261993434221123,,,,,,,33.729,,,,
1894,K11477,,,0.6064223665076022,,,,0.601,,,109.60150000000002,,,,2.4008
1895,K11527,,,0.582961918925309,,,,,,,57.6623,,,,
1896,K11529,,,0.6178582707826599,,,,,,,47.3964,,,,
1897,K11530,,,0.5693831553528446,,,,0.5306157180497408,,,35.9973,,,,5.1205
1898,K11621,,,0.5960174017194699,0.613,,,0.6022399835936079,,,77.07380000000002,12.1797,,,42.531099999999995
1899,K11645,,,0.63,,,,,,,6.2698,,,,
1900,K11690,,,0.6259200521089382,,,,,,,16.8921,,,,
1901,K11719,,,0.6173720927876187,,,,,,,20.6781,,,,
1902,K11720,,,0.602,,,,,,,16.9587,,,,
1903,K11741,,,0.546,,,,,,,6.6133,,,,
1904,K11744,,,0.5720000000000001,,,,,,,16.0786,,,,
1905,K11749,,,0.595075355493039,,,,0.605,,,83.01299999999999,,,,7.5893
1906,K11752,,,0.6369820146541821,,,,,,,40.412000000000006,,,,
1907,K11753,,,0.6328528480039095,,,,,,,50.8277,,,,
1908,K11754,,,0.622,,,,,,,19.3963,,,,
1909,K11782,,,0.6048819777192376,,,,,,,34.326100000000004,,,,
1910,K11785,,,0.5886889154722535,,,,,,,30.4557,,,,
1911,K11891,,,0.5808967604781584,,,,,,,27.1597,,,,
1912,K11892,,,0.6083681859267882,,,,,,,12.7254,,,,
1913,K11893,,,0.5822603865403514,,,,,,,33.439499999999995,,,,
1914,K11895,,,0.5845672874818237,,,,,,,13.8393,,,,
1915,K11896,,,0.578,,,,,,,6.25,,,,
1916,K11897,,,0.595,,,,,,,12.4515,,,,
1917,K11898,,,0.5720000000000001,,,,,,,6.5797,,,,
1918,K11901,,,0.56136591213306,,,,,,,11.6768,,,,
1919,K11902,,,0.588,,,,,,,6.9882,,,,
1920,K11903,,,0.535528520486534,,,,,,,16.6908,,,,
1921,K11904,,,0.551747883151887,,,,,,,17.8161,,,,
1922,K11921,,,0.584,,,,,,,15.9507,,,,
1923,K11936,,,0.5894697564761857,,,,,,,32.9238,,,,
1924,K11940,,,0.617,,,,,,,5.7235,,,,
1925,K11941,,,0.613,,,,,,,6.5448,,,,
1926,K11963,,,0.618,,,,,,,6.3338,,,,
1927,K11991,,,0.6406538019644318,,,,,,,58.845400000000005,,,,
1928,K12132,,,0.5962739254463103,,,,,,,562.2481000000002,,,,
1929,K12140,,,0.7153815000125993,,,,,,,7.2334,,,,
1930,K12205,,,0.679,,,,,,,4.5626,,,,
1931,K12234,,,0.66,,,,,,,5.5369,,,,
1932,K12251,,,0.5770761166909215,,,,,,,48.4486,,,,
1933,K12262,,,0.5756238861017532,,,,,,,15.5308,,,,
1934,K12308,,,0.5761130269321943,,,,,,,21.3646,,,,
1935,K12340,,,0.5780455998061271,,,,0.6659999999999999,,,49.307,,,,9.9539
1936,K12349,,,,,,,0.677,,,,,,,8.0489
1937,K12373,,,0.593189299257166,0.621,,,,,,66.1728,2.601,,,
1938,K12410,,,0.6249005514286164,,,,,,,16.2532,,,,
1939,K12454,,,0.523,,,,,,,5.2487,,,,
1940,K12508,,,0.593,,,,,,,19.2506,,,,
1941,K12510,,,0.5974976584467857,,,,0.611,,,33.2407,,,,9.2184
1942,K12511,,,0.5952511755526834,,,,,,,60.824200000000005,,,,
1943,K12573,,,0.639,,,,,,,6.5927,,,,
1944,K12574,,,0.6102391679931523,,,,,,,134.40279999999998,,,,
1945,K12658,,,0.5800151694224526,,,,,,,24.5988,,,,
1946,K12661,,,0.584,,,,,,,17.4936,,,,
1947,K12957,,,0.631,,,,,,,5.9154,,,,
1948,K12960,,,0.597,,,,,,,14.2534,,,,
1949,K12976,,,0.6040173128948956,,,,0.5736121448873022,,,22.7189,,,,23.692700000000002
1950,K12984,,,0.5795498086662488,,,,,,,47.20570000000001,,,,
1951,K12994,,,0.5679462153587391,,,,,,,9.183900000000001,,,,
1952,K12997,,,0.578,,,,,,,2.5733,,,,
1953,K12998,,,0.537,,,,,,,4.2713,,,,
1954,K13010,,,0.5479999999999999,,,,,,,18.3833,,,,
1955,K13014,,,0.632,,,,,,,9.3373,,,,
1956,K13015,,,0.5623559300616188,,,,,,,13.5809,,,,
1957,K13017,,,0.61,,,,,,,17.3938,,,,
1958,K13018,,,0.5698245746080095,,,,,,,49.0043,,,,
1959,K13028,,,0.624,,,,,,,3.7172,,,,
1960,K13038,,,0.6300849467979119,,,,,,,41.6824,,,,
1961,K13051,,,0.622,,,,,,,16.6235,,,,
1962,K13052,,,0.629,,,,,,,5.0959,,,,
1963,K13075,,,0.5735443126461436,,,,,,,65.9461,,,,
1964,K13195,,,0.562,,,,,,,2.1789,,,,
1965,K13282,,,0.5813911895815072,,,,,,,35.4687,,,,
1966,K13283,,,0.593927790025145,,,,,,,34.960499999999996,,,,
1967,K13288,,,0.6326917673999932,,,,,,,7.5384,,,,
1968,K13292,,,0.6139398298186926,,,,,,,121.05420000000001,,,,
1969,K13356,,,0.5882851685533437,,,,,,,21.8059,,,,
1970,K13444,,,0.596,,,,,,,6.6044,,,,
1971,K13483,,,0.646977138565103,,,,,,,15.9659,,,,
1972,K13527,,,0.65,,,,,,,9.5911,,,,
1973,K13542,,,0.654,,,,,,,9.3798,,,,
1974,K13566,,,0.653,,,,,,,9.8757,,,,
1975,K13570,,,0.595,,,,,,,5.9102,,,,
1976,K13583,,,0.6745513556360765,,,,,,,10.54,,,,
1977,K13587,,,0.5954018392634507,,,,,,,163.9607,,,,
1978,K13589,,,0.581,,,,,,,8.375,,,,
1979,K13593,,,0.63,,,,,,,4.2933,,,,
1980,K13598,,,0.6156053563738721,,,,,,,83.7662,,,,
1981,K13599,,,0.579,,,,,,,17.6838,,,,
1982,K13628,,,0.5621417980385578,,,,,,,101.278,,,,
1983,K13633,,,0.596344064810706,,,,,,,13.1046,,,,
1984,K13639,,,0.7069719892866049,,,,,,,8.9829,,,,
1985,K13640,,,0.5969255266619963,,,,,,,57.406600000000005,,,,
1986,K13641,,,0.585,,,,,,,6.1181,,,,
1987,K13651,,,,,,,0.58,,,,,,,8.7841
1988,K13652,,,0.504,,,,,,,15.9313,,,,
1989,K13655,,,0.5898879231937285,,,,,,,11.176200000000001,,,,
1990,K13658,,,0.516,,,,0.584,,,10.7496,,,,3.7562
1991,K13688,,,0.616,,,,,,,17.4266,,,,
1992,K13693,,,0.669,,,,,,,4.301,,,,
1993,K13766,,,0.6057134440684171,,,,,,,21.766000000000002,,,,
1994,K13770,,,0.6078260258657631,,,,,,,7.6966,,,,
1995,K13775,,,0.622,,,,,,,2.6286,,,,
1996,K13789,,,0.606,,,,,,,11.1882,,,,
1997,K13926,,,0.5820000000000001,,,,,,,7.4352,,,,
1998,K13929,,,0.5709614781759013,,,,,,,89.83160000000001,,,,
1999,K13930,,,0.5978966413082389,,,,,,,43.1925,,,,
2000,K13931,,,0.5697677655292775,,,,,,,80.18530000000001,,,,
2001,K13932,,,0.5840490857477196,,,,,,,41.190799999999996,,,,
2002,K13933,,,0.5784833460694448,,,,,,,66.7793,,,,
2003,K13934,,,0.5980922347898656,,,,,,,93.33009999999999,,,,
2004,K13935,,,0.5679492880535357,,,,,,,34.725300000000004,,,,
2005,K13936,,,0.545,,,,,,,15.6777,,,,
2006,K13953,,,0.6092228793813149,,,,,,,34.265,,,,
2007,K13979,,,0.5670000000000001,,,,,,,18.4244,,,,
2008,K13985,,,0.6134478180065368,,,,,,,63.14489999999999,,,,
2009,K13990,,,0.606,,,,,,,18.2655,,,,
2010,K13992,,,0.5887965320005468,,,,,,,51.438500000000005,,,,
2011,K13993,,,0.5796841843114375,,,,,,,37.8061,,,,
2012,K13995,,,0.654,,,,,,,5.3469,,,,
2013,K14052,,,0.5770000000000001,,,,,,,18.032,,,,
2014,K14058,,,0.619,,,,,,,5.4041,,,,
2015,K14059,,,0.5530464449561857,0.5820000000000001,,,,,,22.7907,5.451,,,
2016,K14060,,,0.5947498258886882,,,,,,,29.3834,,,,
2017,K14063,,,0.5688077238600258,,,,,,,14.162300000000002,,,,
2018,K14083,,,0.6723617112287661,,,,,,,40.3184,,,,
2019,K14136,,,0.572648384963386,,,,,,,24.692300000000003,,,,
2020,K14160,,,0.757,,,,,,,3.3977,,,,
2021,K14161,,,0.613,,,,,,,18.9455,,,,
2022,K14188,,,0.5407933207625851,,,,,,,10.4494,,,,
2023,K14189,,,0.5736609200033274,,,,,,,60.053399999999996,,,,
2024,K14257,,,0.586,,,,,,,7.2263,,,,
2025,K14259,,,0.5870000000000001,,,,,,,4.1714,,,,
2026,K14261,,,0.62,,,,,,,5.9946,,,,
2027,K14273,,,0.5764600917710085,,,,,,,19.896900000000002,,,,
2028,K14340,,,0.547,,,,0.5752989544999679,,,6.501,,,,17.7094
2029,K14347,,,0.6407936658072916,,,,,,,8.7015,,,,
2030,K14358,,,0.629,,,,,,,6.186,,,,
2031,K14379,,,0.628,,,,,,,6.9251,,,,
2032,K14393,,,0.5860730657398311,,,,,,,33.1543,,,,
2033,K14446,,,0.6250000000000001,,,,,,,8.1679,,,,
2034,K14475,,,0.592972002702626,,,,0.6395633779266174,,,22.627699999999997,,,,21.1116
2035,K14534,,,0.642,,,,,,,10.9586,,,,
2036,K14584,,,0.6103248243629105,,,,,,,15.306000000000001,,,,
2037,K14596,,,0.619,,,,,,,3.4338,,,,
2038,K14623,,,0.547,,,,,,,6.4247,,,,
2039,K14652,,,0.6332433015020489,,,,,,,31.177099999999996,,,,
2040,K14660,,,0.617,,,,,,,19.5636,,,,
2041,K14731,,,0.6627454768484903,,,,,,,30.6384,,,,
2042,K14733,,,0.625,,,,,,,10.4265,,,,
2043,K14742,,,0.6381617800332575,,,,0.7390000000000001,,,44.4046,,,,2.0406
2044,K14941,,,0.6634388858731175,,,,,,,12.7956,,,,
2045,K14953,,,,,,,0.629,,,,,,,3.8911
2046,K14956,,,0.633,,,,,,,3.0836,,,,
2047,K14977,,,0.6026543230688693,,,,,,,23.5606,,,,
2048,K14986,,,0.5559435178256651,,,,,,,73.35320000000002,,,,
2049,K14987,,,0.542,,,,,,,9.645,,,,
2050,K14998,,,0.655,,,,,,,2.0167,,,,
2051,K15034,,,0.627,,,,,,,2.8173,,,,
2052,K15067,,,0.5660000000000001,,,,,,,19.6229,,,,
2053,K15229,,,0.633,,,,,,,3.7199,,,,
2054,K15256,,,0.5928883374823195,,,,,,,14.626299999999999,,,,
2055,K15269,,,0.59,,,,,,,16.2203,,,,
2056,K15303,,,0.603,,,,,,,6.1926,,,,
2057,K15371,,,0.6646826236937352,,,,,,,32.3118,,,,
2058,K15383,,,0.5304839487252705,,,,,,,13.4046,,,,
2059,K15495,,,0.525,,,,,,,5.5448,,,,
2060,K15496,,,0.568,,,,,,,5.5448,,,,
2061,K15512,,,0.5926648113982662,,,,,,,38.027100000000004,,,,
2062,K15513,,,0.585,,,,,,,15.3408,,,,
2063,K15518,,,0.637,,,,,,,11.1492,,,,
2064,K15520,,,0.6611105550083889,,,,0.612,,,7.089499999999999,,,,5.5089
2065,K15523,,,0.69,,,,,,,4.0532,,,,
2066,K15532,,,0.598797626810975,,,,,,,46.239900000000006,,,,
2067,K15539,,,0.6114956799404343,,,,0.6377077043742425,,,55.223200000000006,,,,9.8996
2068,K15546,,,0.611,,,,,,,5.1435,,,,
2069,K15547,,,0.5553589696021834,,,,,,,36.647800000000004,,,,
2070,K15549,,,0.545,,,,,,,8.8015,,,,
2071,K15553,,,0.589,,,,,,,5.3626,,,,
2072,K15633,,,0.604294869434212,0.6579999999999999,,,,,,139.7311,8.6011,,,
2073,K15635,,,0.6376879774351976,,,,,,,14.1772,,,,
2074,K15669,,,0.5782013929736285,,,,,,,20.3869,,,,
2075,K15725,,,0.5940175973138079,,,,,,,37.2533,,,,
2076,K15726,,,0.5660000000000001,,,,,,,17.4344,,,,
