,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
1653,K09772,,,0.6435057086609163,,,,,,,68.95150000000001,,,,
1654,K09774,,,0.601711615348107,,,,0.565,,,22.937399999999997,,,,1.9352
1655,K09778,,,0.617,,,,,,,3.5533,,,,
1656,K09779,,,0.667,,,,,,,1.8232,,,,
1657,K09780,,,0.6855660695280851,,,,,,,13.1888,,,,
1658,K09786,,,0.6069999999999999,,,,,,,25.6786,,,,
1659,K09787,,,0.745,,,,0.701,,,5.8221,,,,2.8005
1660,K09791,,,0.6444920888967197,,,,0.5293288091085737,,,42.6951,,,,7.4364
1661,K09792,,,,,,,0.664,,,,,,,3.0963
1662,K09793,,,0.6334731268634234,,,,,,,4.2826,,,,
1663,K09794,,,0.5292280487594646,,,,,,,28.3824,,,,
1664,K09795,,,0.6829439405218014,,,,,,,21.1226,,,,
1665,K09796,,,0.6164081703098028,,,,0.708708566761754,,,16.6248,,,,11.3588
1666,K09798,,,0.6269994632135766,,,,,,,30.868100000000005,,,,
1667,K09799,,,0.662,,,,,,,5.5804,,,,
1668,K09800,,,0.599,,,,,,,2.1154,,,,
1669,K09801,,,0.6670000000000001,,,,,,,3.1017,,,,
1670,K09803,,,0.5685739703384418,,,,,,,63.80789999999999,,,,
1671,K09804,,,0.5348146116560933,,,,,,,20.5476,,,,
1672,K09806,,,0.6399167473714987,,,,,,,20.3789,,,,
1673,K09807,,,0.622697655859743,,,,0.6890000000000001,,,19.8847,,,,5.2077
1674,K09808,,,0.5794653270579702,,,,,,,11.4956,,,,
1675,K09811,,,0.6533926325500651,,,,,,,40.9296,,,,
1676,K09812,,,0.6500894390132973,,,,,,,14.4621,,,,
1677,K09823,,,0.6512856702251892,,,,,,,31.102200000000003,,,,
1678,K09826,,,0.6040420296826674,,,,,,,19.9846,,,,
1679,K09857,,,,,,,0.65,,,,,,,3.6358
1680,K09861,,,0.7331344407983128,,,,,,,13.1874,,,,
1681,K09862,,,0.5357191997840405,,,,,,,9.4524,,,,
1682,K09880,,,0.6779999999999999,,,,,,,3.0996,,,,
1683,K09883,,,0.6547437725916804,,,,,,,78.37460000000002,,,,
1684,K09888,,,0.6085909137321405,,,,,,,51.41850000000001,,,,
1685,K09889,,,0.652,,,,,,,2.1273,,,,
1686,K09892,,,0.6139610286122678,,,,,,,11.8701,,,,
1687,K09903,,,0.6600411225078904,,,,,,,170.6778,,,,
1688,K09919,,,0.6073133163667433,,,,,,,97.34049999999999,,,,
1689,K09922,,,0.5787214670646577,,,,,,,23.1509,,,,
1690,K09924,,,0.5621182887780637,,,,0.6260949954153566,,,44.8086,,,,5.7197
1691,K09925,,,0.5953021975516903,,,,,,,3.9478,,,,
1692,K09927,,,0.6823077393339169,,,,,,,147.53430000000003,,,,
1693,K09928,,,,,,,0.635,,,,,,,1.4027
1694,K09930,,,0.5747287717525283,,,,,,,74.7852,,,,
1695,K09931,,,0.6560941183017402,,,,,,,28.012500000000003,,,,
1696,K09932,,,0.636,,,,,,,4.6215,,,,
1697,K09933,,,0.6036556783413543,,,,,,,11.5001,,,,
1698,K09935,,,0.6668682534341679,,,,,,,5.1216,,,,
1699,K09936,,,0.6250368554587685,,,,0.685,,,7.973400000000001,,,,3.2085
1700,K09937,,,0.632,,,,0.624,,,16.3431,,,,5.716
1701,K09938,,,0.599,,,,,,,6.8737,,,,
1702,K09940,,,0.5677488875287761,,,,0.703,,,9.5094,,,,8.7615
1703,K09945,,,0.6733495679818622,,,,,,,19.4764,,,,
1704,K09946,,,0.5820049372590563,,,,,,,5.6921,,,,
1705,K09948,,,0.6139683356231841,,,,,,,30.759600000000002,,,,
1706,K09949,,,0.6504635968351844,,,,,,,33.6862,,,,
1707,K09951,,,0.6477181251969241,,,,,,,37.373200000000004,,,,
1708,K09955,,,0.6723395422102948,,,,,,,86.36250000000001,,,,
1709,K09957,,,0.6729662351186777,,,,,,,16.4029,,,,
1710,K09958,,,0.632321431684583,,,,,,,70.9906,,,,
1711,K09959,,,0.6432123548401357,,,,,,,30.514200000000002,,,,
1712,K09962,,,0.6827364395540847,,,,,,,15.5304,,,,
1713,K09965,,,0.6731504521499931,,,,,,,26.4969,,,,
1714,K09966,,,0.6710347125053735,,,,,,,21.5878,,,,
1715,K09967,,,0.6082967153633304,,,,,,,23.6305,,,,
1716,K09969,,,0.589768896871324,,,,,,,34.9219,,,,
1717,K09975,,,0.639,,,,,,,3.5332,,,,
1718,K09981,,,0.5785204183102611,,,,,,,7.1859,,,,
1719,K09983,,,0.6035740571925757,,,,,,,89.4489,,,,
1720,K09984,,,0.6185295453751923,,,,,,,12.161700000000002,,,,
1721,K09985,0.627,,0.6538305588768635,,,,,3.1981,,21.0717,,,,
1722,K09986,,,0.6301344111689785,,,,,,,43.238699999999994,,,,
1723,K09987,,,0.669,,,,,,,11.2014,,,,
1724,K09989,,,0.6286068462760526,,,,,,,37.9744,,,,
1725,K09990,,,0.678238496054312,,,,0.5920000000000001,,,45.3447,,,,3.4727
1726,K09991,,,0.648,,,,,,,3.3104,,,,
1727,K09992,,,0.5477098189689364,,,,,,,69.3799,,,,
1728,K09994,,,0.591,,,,,,,4.0221,,,,
1729,K10002,,,0.618,,,,,,,18.3925,,,,
1730,K10003,,,0.6250000000000001,,,,,,,13.1586,,,,
1731,K10009,,,0.674,,,,,,,4.2579,,,,
1732,K10026,,,0.6220717407266373,,,,,,,62.036500000000004,,,,
1733,K10046,,,0.565,,,,,,,6.1414,,,,
1734,K10117,,,0.615,,,,,,,5.7333,,,,
1735,K10119,,,0.6302251960818555,,,,,,,11.8796,,,,
1736,K10215,,,0.6940000000000001,,,,,,,11.4616,,,,
1737,K10218,,,0.7058928286337635,,,,,,,18.8294,,,,
1738,K10228,,,0.6405906924182971,,,,,,,36.7414,,,,
1739,K10229,,,0.667,,,,,,,9.8418,,,,
1740,K10439,,,0.6340265115753357,,,,,,,19.6255,,,,
1741,K10532,,,0.6167778077793586,,,,,,,7.5504999999999995,,,,
1742,K10533,,,0.6425543619025894,,,,,,,13.221900000000002,,,,
1743,K10536,,,0.6098492683986546,,,,,,,24.6597,,,,
1744,K10545,,,0.69,,,,,,,5.8245,,,,
1745,K10546,,,0.606,,,,,,,3.8497,,,,
1746,K10547,,,0.6160000000000001,,,,,,,6.8383,,,,
1747,K10559,,,0.662,,,,,,,13.1809,,,,
1748,K10563,,,0.6834486803078108,,,,,,,20.415399999999998,,,,
1749,K10620,,,0.625,,,,,,,6.0296,,,,
1750,K10621,,,0.627126162854375,,,,,,,11.502500000000001,,,,
1751,K10773,,,0.6469069150873726,,,,,,,36.8891,,,,
1752,K10778,,,0.621155241018087,,,,,,,6.868,,,,
1753,K10800,,,0.56,,,,,,,2.8707,,,,
1754,K10804,,,0.6132139919576715,,,,,,,36.1639,,,,
1755,K10806,,,0.602044244792963,,,,,,,23.2578,,,,
1756,K10820,,,0.6409999999999999,,,,,,,7.284,,,,
1757,K10822,,,0.6421621096209893,,,,,,,370.98499999999996,,,,
1758,K10843,,,0.7005524811351916,,,,,,,21.970399999999998,,,,
1759,K10856,,,0.6958460798454701,,,,,,,8.5596,,,,
1760,K10914,,,0.5956271970160977,,,,0.7158691044255714,,,114.9197,,,,10.6189
1761,K10917,,,0.6807177885571187,,,,,,,41.242000000000004,,,,
1762,K10947,,,0.6371105162038954,,,,0.7190000000000001,,,240.95600000000007,,,,2.939
1763,K10979,,,0.6109713626142466,,,,,,,291.35489999999993,,,,
1764,K11068,,,0.6449669183708183,,,,,,,30.811800000000005,,,,
1765,K11070,,,0.6076883797357511,,,,,,,15.5869,,,,
1766,K11071,,,0.635,,,,,,,22.9443,,,,
1767,K11075,,,0.635,,,,,,,22.9443,,,,
1768,K11089,,,0.623,,,,,,,3.7538,,,,
1769,K11173,,,0.69,,,,,,,11.1705,,,,
1770,K11175,,,0.6189325267086572,,,,,,,21.767100000000003,,,,
1771,K11178,,,0.637875083090362,,,,,,,56.3043,,,,
1772,K11206,,,0.66,,,,,,,25.7366,,,,
1773,K11209,,,0.5760000000000001,,,,,,,4.7813,,,,
1774,K11212,,,0.6956161031091457,,,,,,,71.87950000000001,,,,
1775,K11249,,,0.632,,,,,,,7.004,,,,
1776,K11261,,,0.591,,,,,,,4.3005,,,,
1777,K11352,,,0.672,,,,,,,7.5718,,,,
1778,K11355,,,0.6459999999999999,,,,,,,9.3514,,,,
1779,K11426,,,,,,0.333,,,,,,,1.6959,
1780,K11427,,,,,,0.51,,,,,,,2.7937,
1781,K11443,,,0.5805608402442365,,,,,,,47.8435,,,,
1782,K11472,,,0.6890000000000001,,,,,,,2.7345,,,,
1783,K11473,,,0.693,,,,,,,2.8007,,,,
1784,K11475,,,0.6633087412592414,,,,,,,17.776899999999998,,,,
1785,K11477,,,0.6410502347120333,,,,0.6509999999999999,,,243.62999999999997,,,,2.2761
1786,K11529,,,0.6630616637141689,,,,,,,38.351600000000005,,,,
1787,K11530,,,0.6232330325148907,,,,0.7109480204552548,,,48.531099999999995,,,,13.777
1788,K11611,,,0.722,,,,,,,12.1466,,,,
1789,K11621,,,0.7004538843605379,,,,,,,26.305799999999998,,,,
1790,K11689,,,0.6248734215615247,,,,,,,26.1902,,,,
1791,K11690,,,0.6324377731039462,,,,,,,233.19420000000005,,,,
1792,K11719,,,0.5962528046355198,,,,0.65,,,22.090400000000002,,,,3.2655
1793,K11741,,,0.6914682938131319,,,,,,,9.8226,,,,
1794,K11744,,,0.688,,,,,,,4.3693,,,,
1795,K11749,,,0.6167536512362538,,,,,,,137.88080000000002,,,,
1796,K11752,,,0.6838654136376644,,,,,,,28.891399999999997,,,,
1797,K11753,,,0.6610006914007531,,,,,,,67.35749999999999,,,,
1798,K11782,,,0.5670000000000001,,,,,,,4.3177,,,,
1799,K11785,,,0.5624029970440817,,,,,,,8.9748,,,,
1800,K11811,,,0.73,,,,,,,2.1765,,,,
1801,K11891,,,0.586,,,,,,,4.1053,,,,
1802,K11893,,,0.541,,,,,,,3.7627,,,,
1803,K11895,,,0.6549578232014784,,,,0.531,,,5.4424,,,,3.35
1804,K11897,,,0.599,,,,,,,1.8649,,,,
1805,K11898,,,0.5770000000000001,,,,,,,2.3392,,,,
1806,K11903,,,0.642,,,,,,,2.8933,,,,
1807,K11904,,,0.5846442845545541,,,,,,,15.8156,,,,
1808,K11939,,,0.7512335679317214,,,,,,,18.6918,,,,
1809,K11940,,,0.572265051201227,,,,,,,34.5207,,,,
1810,K11941,,,0.6125101252859927,,,,,,,17.4615,,,,
1811,K11959,,,0.59713658574635,,,,,,,13.194700000000001,,,,
1812,K11960,,,0.606,,,,,,,6.0547,,,,
1813,K11961,,,0.615,,,,,,,7.899,,,,
1814,K11991,,,0.6484179910363904,,,,,,,33.3958,,,,
1815,K12058,,,0.597,,,,,,,2.4993,,,,
1816,K12072,,,0.624,,,,,,,3.3932,,,,
1817,K12132,,,0.6274785711236043,,,,,,,77.1085,,,,
1818,K12140,,,0.6244319403041448,,,,,,,23.8573,,,,
1819,K12234,,,0.6894400841087137,,,,,,,11.894400000000001,,,,
1820,K12262,,,0.6247831144806669,,,,,,,15.411,,,,
1821,K12349,,,0.694,,,,,,,3.4587,,,,
1822,K12373,,,0.5830308838557969,,,,,,,52.0009,,,,
1823,K12452,,,0.5697097726368215,,,,,,,6.2452,,,,
1824,K12503,,,0.691,,,,,,,13.494,,,,
1825,K12508,,,0.633,,,,,,,8.3535,,,,
1826,K12510,,,0.6493147523835873,,,,0.6729999999999999,,,28.204300000000003,,,,3.5992
1827,K12511,,,0.6345322897684724,,,,,,,52.8827,,,,
1828,K12574,,,0.6469671365076787,,,,,,,249.61210000000005,,,,
1829,K12870,,,,,,0.529,,,,,,,2.2019,
1830,K12941,,,0.659,,,,,,,4.2209,,,,
1831,K12945,,,0.6107330513310154,,,,,,,18.372500000000002,,,,
1832,K12962,,,0.653,,,,,,,6.0947,,,,
1833,K12976,,,0.6146041140495101,,,,,,,7.3274,,,,
1834,K12978,,,0.665,,,,,,,13.4479,,,,
1835,K12979,,,0.6230130863789115,,,,,,,13.9445,,,,
1836,K12984,,,0.5931328840576908,,,,,,,14.383600000000001,,,,
1837,K12989,,,0.652,,,,,,,22.2118,,,,
1838,K12990,,,0.6940000000000001,,,,,,,3.399,,,,
1839,K13002,,,0.5691695383735139,,,,,,,4.5527,,,,
1840,K13018,,,0.629,,,,,,,2.2376,,,,
1841,K13021,,,0.5539999999999999,,,,,,,10.3025,,,,
1842,K13028,,,0.6296139397291058,,,,,,,13.921700000000001,,,,
1843,K13038,,,0.6585443411251165,,,,,,,26.1584,,,,
1844,K13051,,,0.596,,,,,,,3.9533,,,,
1845,K13052,,,,,,,0.4920000000000001,,,,,,,6.3568
1846,K13057,,,0.5720000000000001,,,,,,,4.1891,,,,
1847,K13075,,,0.6456784620169999,,,,,,,117.9569,,,,
1848,K13282,,,0.7446965555621654,,,,,,,16.718600000000002,,,,
1849,K13288,,,0.705,,,,,,,10.0355,,,,
1850,K13292,,,0.6236597199403913,,,,0.7160524626816533,,,156.2699,,,,14.4631
1851,K13483,,,0.609163539959417,,,,,,,16.5359,,,,
1852,K13485,,,0.612,,,,,,,7.4629,,,,
1853,K13489,,,0.63,,,,,,,2.1951,,,,
1854,K13527,,,0.6421594370011344,,,,,,,46.5476,,,,
1855,K13529,,,0.6844047532720544,,,,,,,10.716899999999999,,,,
1856,K13570,,,0.635924318806373,,,,0.679,,,13.867999999999999,,,,4.9751
1857,K13582,,,0.674,,,,,,,6.5199,,,,
1858,K13583,,,0.6464296768798633,,,,,,,57.5922,,,,
1859,K13584,,,0.631,,,,,,,19.5105,,,,
1860,K13587,,,0.6010896593153631,,,,,,,57.3433,,,,
1861,K13588,,,0.6366698087695103,,,,,,,25.155900000000003,,,,
1862,K13589,,,0.669,,,,,,,12.8351,,,,
1863,K13592,,,0.6480683147128328,,,,,,,34.038799999999995,,,,
1864,K13593,,,0.6558832816779615,,,,,,,44.2157,,,,
1865,K13622,,,0.6409999999999999,,,,,,,6.3133,,,,
1866,K13628,,,0.5972928751324693,,,,,,,30.041200000000003,,,,
1867,K13633,,,0.747,,,,,,,3.6114,,,,
1868,K13639,,,0.6867394768942817,,,,,,,13.907,,,,
1869,K13640,,,0.6623445468502588,,,,,,,78.8303,,,,
1870,K13652,,,0.64,,,,,,,11.853,,,,
1871,K13655,,,0.562,,,,,,,2.9959,,,,
1872,K13668,,,0.759,,,,,,,6.9682,,,,
1873,K13693,,,0.6738978820426593,,,,,,,18.573,,,,
1874,K13775,,,0.6212419025608699,,,,,,,16.4275,,,,
1875,K13786,,,0.58,,,,,,,5.7231,,,,
1876,K13796,,,0.637,,,,,,,19.2706,,,,
1877,K13876,,,0.6479999999999999,,,,,,,10.3672,,,,
1878,K13929,,,0.657,,,,,,,11.6882,,,,
1879,K13933,,,0.5489999999999999,,,,,,,4.415,,,,
1880,K13953,,,0.695,,,,,,,7.852,,,,
1881,K13985,,,0.6516681879310783,,,,,,,49.70099999999999,,,,
1882,K13992,,,0.5547150449402379,,,,,,,9.6825,,,,
1883,K13993,,,0.5725819264164286,,,,0.561,,,99.8028,,,,3.3737
1884,K13995,,,0.722354668190585,,,,,,,7.5445,,,,
1885,K14058,,,0.6227528141557932,,,,,,,18.1677,,,,
1886,K14060,,,0.5665229648064964,,,,,,,10.8917,,,,
1887,K14061,,,0.624,,,,,,,11.3138,,,,
1888,K14063,,,0.6147654010751058,,,,,,,53.69800000000001,,,,
1889,K14083,,,0.6859896900274195,,,,,,,47.304500000000004,,,,
1890,K14136,,,0.6547154735170838,,,,,,,14.845200000000002,,,,
1891,K14155,,,0.6682190171313719,,,,,,,14.272300000000001,,,,
1892,K14160,,,0.6619999999999999,,,,,,,4.2332,,,,
1893,K14161,,,0.7639999999999999,,,,,,,4.1196,,,,
1894,K14166,,,0.6609999999999999,,,,,,,7.892,,,,
1895,K14189,,,0.6460001454381755,,,,,,,25.0295,,,,
1896,K14340,,,0.7079866783000003,,,,,,,21.4944,,,,
1897,K14347,,,0.6249999999999999,,,,,,,5.9983,,,,
1898,K14393,,,0.608,,,,,,,7.6608,,,,
1899,K14591,,,0.638,,,,,,,3.5709,,,,
1900,K14696,,,0.693109923080156,,,,,,,15.2887,,,,
1901,K14728,,,0.7190000000000001,,,,,,,5.6715,,,,
1902,K14731,,,0.6861421486835623,,,,,,,16.5594,,,,
1903,K14733,,,0.636,,,,,,,7.0179,,,,
1904,K14742,,,0.7034104594795622,,,,,,,35.0609,,,,
1905,K14941,,,0.6288832783184447,,,,,,,28.214,,,,
1906,K14949,,,0.7204330990761114,,,,,,,19.8943,,,,
1907,K14952,,,0.648,,,,,,,4.6035,,,,
1908,K14953,,,0.6516724300247894,,,,,,,8.7622,,,,
1909,K14954,,,0.6779999999999999,,,,,,,2.7963,,,,
1910,K14956,,,0.6706132704712267,,,,0.6797053087990768,,,19.024900000000002,,,,10.053999999999998
1911,K14977,,,0.5980594911040683,,,,,,,8.6296,,,,
1912,K14986,,,0.5758824039035239,,,,,,,32.1499,,,,
1913,K14987,,,0.5859622136837307,,,,,,,6.0624,,,,
1914,K14998,,,0.6673992208468292,,,,,,,17.6244,,,,
1915,K15011,,,0.602,,,,,,,5.0091,,,,
1916,K15012,,,0.6365274254399035,,,,,,,28.1366,,,,
1917,K15034,,,0.6939650766971696,,,,,,,20.806800000000003,,,,
1918,K15066,,,0.6709999999999999,,,,,,,7.1288,,,,
1919,K15067,,,0.5841367214077181,,,,,,,6.3148,,,,
1920,K15223,,,0.5576243922943377,,,,,,,9.3,,,,
1921,K15255,,,,,,0.4498043585390692,,,,,,,9.799,
1922,K15256,,,0.67,,,,,,,4.1863,,,,
1923,K15257,,,0.6435309828091512,,,,,,,10.2921,,,,
1924,K15268,,,0.6215147259752808,,,,,,,20.293100000000003,,,,
1925,K15270,,,0.638,,,,,,,5.9613,,,,
1926,K15303,,,0.551,,,,,,,7.2805,,,,
1927,K15315,,,0.6559999999999999,,,,,,,4.1838,,,,
1928,K15371,,,0.675788988014272,,,,,,,94.3878,,,,
1929,K15383,,,0.521,,,,0.51,,,4.8853,,,,4.7817
1930,K15443,,,,,,0.47900000000000004,,,,,,,2.6152,
1931,K15495,,,0.502,,,,,,,2.3739,,,,
1932,K15512,,,0.6417576537821968,,,,,,,55.632299999999994,,,,
1933,K15520,,,0.7051641454987263,,,,,,,22.657500000000002,,,,
1934,K15525,,,0.755,,,,,,,12.0327,,,,
1935,K15532,,,0.5756407063668845,,,,,,,13.9662,,,,
1936,K15537,,,0.608,,,,,,,4.2372,,,,
1937,K15538,,,0.665,,,,,,,3.9493,,,,
1938,K15539,,,0.6312931240651627,,,,0.7012536436535652,,,50.557399999999994,,,,8.0299
1939,K15553,,,0.6155177130640463,,,,,,,11.7672,,,,
1940,K15554,,,0.623,,,,,,,10.1339,,,,
1941,K15555,,,0.6633764388727831,,,,,,,18.515900000000002,,,,
1942,K15577,,,0.636,,,,,,,18.8686,,,,
1943,K15620,,,0.74,,,,,,,5.161,,,,
1944,K15633,,,0.6151540365203495,,,,,,,76.6149,,,,
1945,K15635,,,0.6959999999999998,,,,,,,3.4916,,,,
1946,K15725,,,0.594,,,,,,,7.536,,,,
1947,K15735,,,0.6583616165372387,,,,,,,19.576,,,,
1948,K15760,,,0.5765939122800013,,,,,,,11.216999999999999,,,,
1949,K15773,,,0.58,,,,,,,3.4702,,,,
1950,K15777,,,0.6662039839081579,,,,,,,37.2465,,,,
1951,K15781,,,0.6409999999999999,,,,,,,4.4241,,,,
1952,K15836,,,0.542,,,,,,,4.2565,,,,
1953,K15861,,,0.5883488575559266,,,,,,,21.2386,,,,
1954,K15878,,,0.6360073782996625,,,,,,,10.0155,,,,
1955,K15923,,,0.5821869045704733,,,,,,,13.8001,,,,
1956,K15973,,,0.5741875653448003,,,,,,,15.869800000000001,,,,
1957,K15977,,,0.590239632251368,,,,0.586,,,87.06050000000002,,,,3.975
1958,K15982,,,0.67,,,,,,,5.0029,,,,
1959,K15986,,,0.667,,,,,,,7.4115,,,,
1960,K16025,,,0.6,,,,,,,2.8333,,,,
1961,K16048,,,0.748,,,,,,,7.4958,,,,
1962,K16079,,,0.6219796778982998,,,,,,,181.75329999999997,,,,
1963,K16080,,,0.5933814785570354,,,,,,,41.256,,,,
1964,K16137,,,0.600242654446282,,,,,,,85.188,,,,
1965,K16147,,,0.6132948842974133,,,,,,,57.3285,,,,
1966,K16149,,,0.627,,,,,,,3.9307,,,,
1967,K16168,,,0.5890850785839873,,,,,,,12.7594,,,,
1968,K16203,,,0.7083188213368281,,,,,,,28.0656,,,,
1969,K16264,,,0.64,,,,,,,5.7756,,,,
1970,K16303,,,0.6278177724040874,,,,,,,8.1079,,,,
1971,K16424,,,0.625,,,,,,,3.31,,,,
1972,K16515,,,0.7189512513180322,,,,,,,18.871699999999997,,,,
1973,K16566,,,0.547,,,,,,,4.6217,,,,
1974,K16568,,,0.626,,,,,,,5.5915,,,,
1975,K16639,,,0.5720000000000001,,,,,,,3.1697,,,,
1976,K16645,,,0.6868456510290836,,,,,,,9.137699999999999,,,,
1977,K16648,,,0.7221454994229695,,,,,,,22.993000000000002,,,,
1978,K16649,,,0.7118939949316689,,,,,,,13.0856,,,,
1979,K16650,,,0.6598023902585688,,,,,,,12.1753,,,,
1980,K16652,,,0.747299492302653,,,,,,,12.196,,,,
1981,K16840,,,0.56,,,,,,,4.9819,,,,
1982,K16841,,,0.631988014370828,,,,,,,20.5036,,,,
1983,K16842,,,0.5988604746820714,,,,,,,55.874100000000006,,,,
1984,K16845,,,0.5527039288804233,,,,,,,10.7049,,,,
1985,K16868,,,0.6433710994479322,,,,,,,5.8696,,,,
1986,K16869,,,0.7070000000000001,,,,,,,3.0769,,,,
1987,K16879,,,0.65,,,,,,,5.2351,,,,
1988,K16880,,,0.597,,,,,,,7.1723,,,,
1989,K16927,,,0.691,,,,,,,3.735,,,,
1990,K17103,,,0.5998679841640476,,,,,,,42.6167,,,,
1991,K17108,,,0.546,,,,,,,3.5254,,,,
1992,K17222,,,0.621,,,,,,,12.1361,,,,
1993,K17223,,,0.6129146893973629,,,,,,,29.7277,,,,
1994,K17225,,,0.6290374007446358,,,,,,,18.6603,,,,
1995,K17226,,,0.6198690513375373,,,,,,,74.86030000000001,,,,
1996,K17227,,,0.5821345502491874,,,,,,,26.6949,,,,
1997,K17229,,,0.6451674443417545,,,,,,,43.5991,,,,
1998,K17230,,,0.6154724618103955,,,,,,,22.224,,,,
1999,K17247,,,0.612108117024125,,,,,,,50.87879999999999,,,,
2000,K17285,,,0.6115086533219176,,,,,,,24.887499999999996,,,,
2001,K17315,,,0.674,,,,,,,9.1971,,,,
2002,K17317,,,0.5760000000000001,,,,,,,6.9922,,,,
2003,K17322,,,0.585,,,,,,,20.7032,,,,
2004,K17362,,,0.66,,,,,,,1.8601,,,,
2005,K17382,,,0.5589999999999999,,,,,,,4.5992,,,,
2006,K17609,,,,,,0.597,,,,,,,2.4612,
2007,K17662,,,0.6317441640565437,,,,,,,20.9887,,,,
2008,K17675,,,0.6829999999999999,,,,,,,3.3934,,,,
2009,K17713,,,0.551,,,,,,,3.1719,,,,
2010,K17725,,,0.6299701198381037,,,,,,,17.7825,,,,
2011,K17733,,,0.46699999999999997,,,,,,,2.418,,,,
2012,K17752,,,0.5660000000000001,,,,,,,3.1347,,,,
2013,K17758,,,0.61,,,,,,,2.9634,,,,
2014,K17762,,,0.6539040613703745,,,,,,,12.293899999999999,,,,
2015,K17763,,,0.6459350037897994,,,,,,,25.440599999999996,,,,
2016,K17828,,,0.68,,,,,,,3.4492,,,,
2017,K17836,,,0.5931069609815279,,,,,,,27.4038,,,,
2018,K17840,,,0.6818928156603387,,,,,,,24.9897,,,,
2019,K17879,,,0.643,,,,,,,3.2757,,,,
2020,K17880,,,0.6426391068069383,,,,,,,22.0737,,,,
2021,K17938,,,0.623,,,,,,,7.6765,,,,
2022,K18013,,,0.6664204555653436,,,,,,,124.97179999999997,,,,
2023,K18014,,,0.7222501049271713,,,,,,,17.915399999999998,,,,
2024,K18029,,,0.7040000000000001,,,,,,,6.1969,,,,
2025,K18058,,,0.652662717757535,,,,0.608,,,4.9017,,,,5.9349
2026,K18162,,,0.69,,,,,,,8.2986,,,,
2027,K18164,,,0.6609999999999998,,,,,,,14.5821,,,,
2028,K18189,,,0.6385601959640042,,,,,,,101.9377,,,,
2029,K18199,,,0.6451860450186875,,,,,,,18.1244,,,,
2030,K18201,,,0.696,,,,,,,6.4748,,,,
2031,K18226,,,0.5785302154780025,,,,,,,27.209200000000003,,,,
2032,K18290,,,0.6215212669771254,,,,,,,46.74209999999999,,,,
2033,K18301,,,0.568,,,,,,,3.9967,,,,
2034,K18335,,,0.6709999999999999,,,,,,,9.2215,,,,
2035,K18336,,,0.6017715492690336,,,,,,,21.067999999999998,,,,
2036,K18369,,,0.658223452353614,,,,,,,16.601799999999997,,,,
2037,K18372,,,0.649,,,,,,,6.9466,,,,
2038,K18455,,,0.659,,,,,,,3.2121,,,,
2039,K18476,,,0.7128667098405078,,,,0.7040000000000001,,,124.12570000000001,,,,2.2407
2040,K18480,,,0.6124817010760818,,,,,,,12.5532,,,,
2041,K18481,,,0.6477578408177092,,,,,,,29.079800000000002,,,,
2042,K18554,,,0.684,,,,,,,4.6933,,,,
2043,K18578,,,0.6366544144348544,,,0.5529999999999999,,,,6.4818999999999996,,,1.8479,
2044,K18581,,,0.6111073190710561,,,,,,,5.758100000000001,,,,
2045,K18586,,,0.701,,,,,,,3.3276,,,,
2046,K18587,,,0.626,,,,,,,2.5,,,,
2047,K18588,,,0.6074940460749984,,,,,,,42.371500000000005,,,,
2048,K18622,,,0.6392092323948259,,,,,,,13.9046,,,,
2049,K18672,,,0.6377943701860795,,,,,,,15.1026,,,,
2050,K18676,,,0.7170932817372302,,,,,,,7.1338,,,,
2051,K18682,,,0.6700290904652115,,,,,,,120.35360000000001,,,,
2052,K18691,,,0.633,,,,,,,5.8819,,,,
2053,K18700,,,0.6068642221517198,,,,0.6049999999999999,,,11.2911,,,,3.9124
2054,K18778,,,0.6486748336907922,,,,,,,10.0009,,,,
2055,K18816,,,0.542,,,,,,,5.3976,,,,
2056,K18828,,,0.5740773437829748,,,,,,,14.363500000000002,,,,
2057,K18829,,,0.5779110862460539,,,,,,,33.932,,,,
2058,K18831,,,0.5731511993867685,,,,,,,26.450599999999998,,,,
2059,K18843,,,0.5975507280229453,,,,0.648,,,35.8201,,,,4.1755
2060,K18844,,,0.7120000000000001,,,,,,,2.8991,,,,
2061,K18903,,,0.586,,,,,,,3.5138,,,,
2062,K18910,,,0.677,,,,,,,3.5829,,,,
2063,K18911,,,0.6149553331883607,,,,,,,12.2595,,,,
2064,K18912,,,0.6806311428360999,,,,,,,17.0339,,,,
2065,K18917,,,0.6594323181778996,,,,,,,25.0086,,,,
2066,K18918,,,0.547,,,,,,,2.4012,,,,
2067,K18928,,,0.7026958125540262,,,,,,,12.9314,,,,
2068,K18939,,,0.7105255520441187,,,,,,,8.4107,,,,
2069,K18955,,,0.6733359478383677,,,,0.674,,,74.75580000000001,,,,3.2142
2070,K18958,,,0.7143511168823846,,,,,,,38.6032,,,,
2071,K18979,,,0.6403496774653429,,,,,,,62.05069999999999,,,,
2072,K18981,,,0.722,,,,,,,7.9938,,,,
2073,K18997,,,0.6255923973493501,,,,,,,14.7471,,,,
2074,K19055,,,0.5745153467614289,,,,,,,16.6741,,,,
