,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Polydnaviridae,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Polydnaviridae,gene_counts unclassified viruses,gene_countsUnclassified
1550,K06984,,,0.682,,,,,,,,3.3644,,,,,
1551,K06985,,,0.6642606953460465,,,,,,,,12.134699999999999,,,,,
1552,K06987,,,0.5861251308594,,,,,,,,11.9821,,,,,
1553,K06988,,,0.607756405094006,,,,,,,,24.967,,,,,
1554,K06989,,,0.6408409224582051,,,,,,,,3.8209,,,,,
1555,K06990,,,0.5670000000000001,,,,,,,,7.1375,,,,,
1556,K06991,,,0.6164343922328207,,,,,,,,11.1206,,,,,
1557,K06994,,,0.6440098338889515,,,,,,,,50.5252,,,,,
1558,K06995,,,0.632335247149127,,,,,0.531,,,28.496200000000005,,,,,1.7178
1559,K06996,,,0.599841185039274,,,,,,,,96.8004,,,,,
1560,K06997,,,0.6519277114323043,,,,,,,,79.51429999999999,,,,,
1561,K06998,,,0.6309543399336672,,,,,,,,61.87589999999999,,,,,
1562,K06999,,,0.6099228296185312,,,,,,,,7.995,,,,,
1563,K07001,,,0.6447738432470118,,,,,,,,54.114399999999996,,,,,
1564,K07002,,,0.5530975644856412,,,,,,,,6.6333,,,,,
1565,K07005,,,0.609709600841178,,,,,,,,46.61970000000001,,,,,
1566,K07006,,,0.626296639899773,,,,,,,,35.3128,,,,,
1567,K07008,,,0.747,,,,,,,,3.2833,,,,,
1568,K07009,,,0.7219068970763283,,,,,,,,8.5029,,,,,
1569,K07010,,,0.6142536738508497,,,,,,,,53.77760000000001,,,,,
1570,K07018,,,0.6261419936156211,,,,,,,,56.609899999999996,,,,,
1571,K07020,,,0.654267405728629,,,,,,,,15.9498,,,,,
1572,K07023,,,0.6326951020310797,,,,,,,,13.9225,,,,,
1573,K07025,,,0.6358912059731748,,,,,,,,11.7273,,,,,
1574,K07028,,,0.604,,,,,,,,4.3953,,,,,
1575,K07029,,,0.6004525127560869,,,,,,,,31.2801,,,,,
1576,K07030,,,0.7175996129131995,,,,,,,,7.7758,,,,,
1577,K07031,,,0.5992898960528423,,,,,,,,8.8409,,,,,
1578,K07032,,,0.654346688956671,,,,,,,,11.3226,,,,,
1579,K07034,,,0.6745265053262187,,,,,0.6530890072354648,,,18.712999999999997,,,,,5.2587
1580,K07038,,,0.5787678057450689,,,,,0.5701618618271471,,,28.601200000000002,,,,,15.876
1581,K07039,,,0.6434990230950051,,,,,,,,8.9223,,,,,
1582,K07040,,,0.6154678216551658,,,,,0.644,,,65.2937,,,,,6.4339
1583,K07042,,,0.6287079603149677,,,,,,,,52.423700000000004,,,,,
1584,K07044,,,0.6048488172755495,,,,,,,,6.2036,,,,,
1585,K07045,,,0.6161161452083371,,,,,,,,24.927999999999997,,,,,
1586,K07046,,,0.6085971567074236,,,,,,,,28.0662,,,,,
1587,K07048,,,0.551,,,,,,,,6.3939,,,,,
1588,K07050,,,0.6417448433470622,,,,,,,,7.1806,,,,,
1589,K07051,,,0.6430000000000001,,,,,,,,2.5479,,,,,
1590,K07052,,,0.5957282239803198,,,,,0.5987154095063474,,,217.4366,,,,,22.668
1591,K07053,,,0.6676991156126824,,,,,,,,30.147299999999998,,,,,
1592,K07054,,,0.6218731755484581,,,,,,,,33.969800000000006,,,,,
1593,K07056,,,0.672956983572305,,,,,,,,58.2149,,,,,
1594,K07057,,,0.7070000000000002,,,,,,,,3.6176,,,,,
1595,K07058,,,0.6072744066210914,,0.556,,,0.5879165752852705,,,174.688,,1.9016,,,7.2895
1596,K07062,,,0.6060910258305311,,,,,,,,23.5168,,,,,
1597,K07063,,,0.5537889374060266,,,,,0.5002805352248985,,,23.3785,,,,,7.4333
1598,K07064,,,0.5748656458953879,,,,,0.7070000000000001,,,43.869800000000005,,,,,3.7563
1599,K07065,,,0.6101248133498975,,,,,0.56,,,11.7383,,,,,2.5777
1600,K07067,,,0.7018362534873904,,,,,,,,13.975,,,,,
1601,K07068,,,0.6634675386560719,,,,,0.6089999999999999,,,82.1498,,,,,3.0539
1602,K07071,,,0.6109959072266721,,,,,,,,43.4213,,,,,
1603,K07072,,,0.6579999999999999,,,,,,,,4.8505,,,,,
1604,K07075,,,0.5729082812711577,,,,,,,,16.0815,,,,,
1605,K07076,,,0.7240000000000001,,,,,,,,2.0024,,,,,
1606,K07077,,,0.6459999999999999,,,,,,,,3.7463,,,,,
1607,K07079,,,0.5863263516091619,,,,,,,,41.1482,,,,,
1608,K07080,,,0.5978042709558092,,,,,,,,23.0888,,,,,
1609,K07082,,,0.6351497190535158,,,,,,,,91.176,,,,,
1610,K07089,,,0.6902448698963933,,,,,,,,15.6557,,,,,
1611,K07090,,,0.6294784635847134,,,,,,,,204.07750000000004,,,,,
1612,K07091,,,0.6216805006089016,,,,,,,,20.6415,,,,,
1613,K07092,,,0.625,,,,,,,,3.8113,,,,,
1614,K07095,,,0.6518875350049994,,,,,,,,21.9765,,,,,
1615,K07096,,,0.5790991048506648,,,,,0.5660000000000001,,,9.2705,,,,,2.7703
1616,K07098,,,0.625641627197254,,,,,,,,55.231199999999994,,,,,
1617,K07100,,,0.593,,,,,,,,4.8478,,,,,
1618,K07101,,,0.675,,,,,,,,5.0556,,,,,
1619,K07102,,,0.6331283241670967,,,,,,,,26.6472,,,,,
1620,K07104,,,0.6842922820936215,,,,,,,,17.4478,,,,,
1621,K07106,,,0.6419439266287111,,,,,,,,54.739399999999996,,,,,
1622,K07107,,,0.6129332253078507,,,,,0.6094927630414554,,,60.92909999999999,,,,,11.8901
1623,K07112,,,0.6788986074122272,,,,,,,,13.0495,,,,,
1624,K07114,,,0.6690495822919398,,,,,,,,24.129599999999996,,,,,
1625,K07115,,,0.6709649796768024,,,,,,,,15.735999999999999,,,,,
1626,K07118,,,0.6380162559085713,,,,,,,,29.478,,,,,
1627,K07120,,,0.6374525449086935,,,,,,,,28.229599999999998,,,,,
1628,K07121,,,,,,,,0.7000000000000001,,,,,,,,7.3623
1629,K07122,,,0.6537229301437713,,,,,0.609,,,6.944000000000001,,,,,3.1972
1630,K07124,,,0.6407155043537461,,,,,,,,14.212600000000002,,,,,
1631,K07126,,,0.6222608059050385,,0.3849349578231354,,,0.5605460917453987,,,115.1065,,5.5672999999999995,,,8.0282
1632,K07127,,,0.6347468945094327,,0.713,,,,,,14.4921,,5.3592,,,
1633,K07130,,,0.5710000000000001,,,,,,,,3.9839,,,,,
1634,K07131,,,0.6956661393554969,,,,,0.67,,,11.9572,,,,,3.9342
1635,K07133,,,0.576425653237498,,,,,,,,42.906099999999995,,,,,
1636,K07136,,,0.6779999999999999,,,,,,,,4.3233,,,,,
1637,K07137,,,0.6310725624012731,,,,,,,,6.2383999999999995,,,,,
1638,K07141,,,0.6335926544376258,,,,,,,,32.3902,,,,,
1639,K07144,,,0.659,,,,,,,,4.7194,,,,,
1640,K07147,,,0.5625303075490315,,,,,,,,26.292299999999997,,,,,
1641,K07148,,,0.5781191551013498,,,,,,,,20.274,,,,,
1642,K07149,,,0.7249049002928467,,,,,,,,6.2257,,,,,
1643,K07152,,,0.6072221769514976,,,,,0.6773842213773866,,,98.0773,,,,,7.904299999999999
1644,K07153,,,0.62,,,,,,,,1.8907,,,,,
1645,K07154,,,0.582555988606674,,,,,0.594,,,253.77830000000003,,,,,1.5423
1646,K07156,,,0.6265900494802785,,,,,,,,17.383699999999997,,,,,
1647,K07157,,,0.623833437305053,,,,,,,,8.488999999999999,,,,,
1648,K07160,,,0.6178849755799409,,,,,,,,21.6855,,,,,
1649,K07161,,,0.6775096414131418,,,,,,,,50.8053,,,,,
1650,K07164,,,0.6051185666979808,,,,,,,,30.796499999999998,,,,,
1651,K07165,,,0.623101461475609,,,,,0.6353972528336579,,,65.6365,,,,,9.118
1652,K07171,,,0.5908320600707035,,,,,0.535,,,74.2235,,,,,3.9218
1653,K07172,,,0.5601304519049259,,,,,,,,18.1812,,,,,
1654,K07175,,,0.625,,,,,,,,11.2196,,,,,
1655,K07177,,,0.7,,,,,,,,3.4095,,,,,
1656,K07178,,,0.746,,,,,,,,4.8255,,,,,
1657,K07181,,,0.6109569374298461,,,,,,,,18.8754,,,,,
1658,K07192,,,0.5883354585315287,,,,,,,,26.1358,,,,,
1659,K07213,,,0.648,,,,,,,,1.8698,,,,,
1660,K07215,,,0.696,,,,,,,,2.1646,,,,,
1661,K07217,,,0.589,,,,,,,,4.6608,,,,,
1662,K07219,,,0.722,,,,,,,,5.7733,,,,,
1663,K07220,,,0.6004516016438483,,,,,,,,21.1914,,,,,
1664,K07221,,,0.5710000000000001,,,,,0.5332134132972205,,,4.5877,,,,,6.2634
1665,K07223,,,0.5967032359112182,,,,,,,,53.8667,,,,,
1666,K07226,,,0.603359661761558,,,,,,,,30.0229,,,,,
1667,K07232,,,0.6795151754358166,,,,,,,,8.8196,,,,,
1668,K07234,,,0.6679999999999999,,,,,,,,2.635,,,,,
1669,K07238,,,0.615,,,,,,,,2.3366,,,,,
1670,K07240,,,0.6342936887853907,,,,,,,,43.2741,,,,,
1671,K07241,,,0.6373928980714528,,,,,,,,89.10340000000002,,,,,
1672,K07243,,,0.5903432584262083,,,,,,,,52.2413,,,,,
1673,K07245,,,0.665,,,,,,,,2.4286,,,,,
1674,K07246,,,0.606,,,,,,,,9.2663,,,,,
1675,K07257,,,0.59,,,,,,,,2.2029,,,,,
1676,K07259,,,0.6082097519530507,,,,,0.655,,,88.11749999999999,,,,,2.5712
1677,K07261,,,0.6809999999999999,,,,,,,,5.1172,,,,,
1678,K07263,,,0.5970108318520084,,,,,,,,17.6341,,,,,
1679,K07264,,,0.630242026010682,,,,,,,,105.302,,,,,
1680,K07267,,,0.561,,0.57,,,,,,4.6193,,4.2405,,,
1681,K07273,,,0.6416819046724764,,,,,0.683007834342122,,,14.1249,,,,,6.708500000000001
1682,K07274,,,0.6238678938290982,,,,,,,,12.9119,,,,,
1683,K07275,,,0.6098028086716533,,,,,,,,6.0657000000000005,,,,,
1684,K07276,,,0.624,,,,,,,,3.3081,,,,,
1685,K07277,,,0.616,,,,,,,,7.1797,,,,,
1686,K07283,,,,,,,,0.5674373921519511,,,,,,,,9.5172
1687,K07284,,,0.5812015959560562,,,,,,,,17.0298,,,,,
1688,K07300,,,0.6334285348898222,,,,,,,,11.6126,,,,,
1689,K07302,,,0.6143896995066409,,,,,,,,55.477999999999994,,,,,
1690,K07303,,,0.616579654472279,,,,,,,,15.2131,,,,,
1691,K07304,,0.565,0.6033774868770331,,,,,,,6.339,159.05170000000004,,,,,
1692,K07305,,,0.6114478242294089,,,,,,,,49.54900000000001,,,,,
1693,K07315,,,0.6183594300935786,,,,,,,,260.1927,,,,,
1694,K07316,,,0.5883431061440831,,,,,,,,5.6479,,,,,
1695,K07317,,,0.6509999999999999,,,,,,,,2.7206,,,,,
1696,K07319,,,0.564,,,,,,,,6.1026,,,,,
1697,K07320,,,0.66,,,,,,,,7.6602,,,,,
1698,K07323,,,0.6134394505705855,,,,,,,,20.1493,,,,,
1699,K07334,,,0.5431806931445283,,,,,,,,43.430499999999995,,,,,
1700,K07335,,,0.6267445309889501,,,,,,,,14.2571,,,,,
1701,K07336,,,0.5887362803859809,,,,,,,,13.5862,,,,,
1702,K07339,,,0.5480988328892176,,,,,,,,18.281399999999998,,,,,
1703,K07341,,,0.593578094804727,,,,,,,,34.349999999999994,,,,,
1704,K07343,,,0.6289188133523603,,,,,,,,7.693,,,,,
1705,K07344,,,0.58296548330716,,,,,,,,26.492500000000003,,,,,
1706,K07386,,,0.5988770767436329,,,,,,,,31.595399999999998,,,,,
1707,K07390,,,0.5821240543701264,,,,,,,,31.392000000000003,,,,,
1708,K07391,,,0.6450424666163612,,,,,,,,81.0522,,,,,
1709,K07393,,,0.6687389359134313,,,,,,,,49.039300000000004,,,,,
1710,K07395,,,0.6053114536180626,,,,,,,,28.6049,,,,,
1711,K07397,,,0.6153531700278541,,,,,,,,29.198200000000003,,,,,
1712,K07399,,,0.7330285043522509,,,,,,,,10.2013,,,,,
1713,K07400,,,0.56,,,,,,,,2.0926,,,,,
1714,K07402,,,0.6611164739668507,,,,,0.6779999999999999,,,120.30519999999997,,,,,2.6171
1715,K07403,,,0.6264875024905389,,,,,,,,41.328,,,,,
1716,K07404,,,0.6035196457746373,,,,,,,,77.45519999999999,,,,,
1717,K07407,,,0.5943642918393454,,,,,0.568,,,209.3480999999999,,,,,3.4885
1718,K07442,,,0.7189447116464244,,,,,,,,18.3243,,,,,
1719,K07443,,,0.6494171271325125,,,,,,,,14.459900000000001,,,,,
1720,K07447,,,0.6481500961510667,,,,,,,,68.2877,,,,,
1721,K07448,,,0.5840149684623254,,,,,,,,8.6904,,,,,
1722,K07450,,,0.482,,,,,,,,2.4668,,,,,
1723,K07451,,,0.6237845007798805,,,,,,,,64.63040000000001,,,,,
1724,K07452,,,0.5521298125925954,,,,,,,,7.2663,,,,,
1725,K07456,,,0.64904090486903,,,,,,,,16.433,,,,,
1726,K07457,,,0.56,,,,,,,,3.8974,,,,,
1727,K07458,,,0.6772305683751079,,,,,,,,8.18,,,,,
1728,K07459,,,0.529,,,,,,,,3.8155,,,,,
1729,K07460,,,0.6484013130690948,,,,,0.6575896931733444,,,39.0762,,,,,7.2867
1730,K07461,,,0.5229271991103316,,,,,,,,13.3731,,,,,
1731,K07462,,0.6749999999999999,0.6630894602904412,,,,,,,2.3815,112.04540000000001,,,,,
1732,K07464,,,0.6054468062815035,,,,,,,,5.8143,,,,,
1733,K07465,,,0.7092272430609126,,,,,,,,24.3714,,,,,
1734,K07473,,,0.524,,,,,0.457,,,3.3125,,,,,3.2042
1735,K07478,,,0.6381562699326176,,,,,,,,95.52929999999998,,,,,
1736,K07480,,,0.5471331993026302,,,,,,,,5.673,,,,,
1737,K07481,,,0.6089685980028253,,0.605,,,,,,537.5817000000001,,3.6049,,,
1738,K07482,,,0.6099630071280828,,,,,,,,306.27739999999994,,,,,
1739,K07483,,,0.6220019927333085,,,,,0.6315841245031735,,,312.30329999999987,,,,,10.6431
1740,K07484,0.647,,0.6095334205324113,,,,,,5.5762,,1134.4392000000007,,,,,
1741,K07485,,,0.5959429872401129,,,,,0.644,,,339.0151,,,,,2.3039
1742,K07486,,,0.6129031516726589,,,,,0.5889024583051695,,,2328.6982999999996,,,,,18.4842
1743,K07487,0.583,,0.6128372656783071,,,,,,5.7889,,221.01829999999995,,,,,
1744,K07488,,,0.5714526389068906,,,,,,,,84.40169999999999,,,,,
1745,K07491,,,0.5568900288143898,,,,,,,,162.28259999999997,,,,,
1746,K07492,,0.583,0.6000785692055512,,,,,,,2.0041,771.6412000000001,,,,,
1747,K07493,,0.611,0.6183631060719004,,,,,,,3.3123,483.09389999999996,,,,,
1748,K07494,0.594,0.5589999999999999,0.5954449786456063,,0.544,,,,3.7991,8.9595,824.5337999999996,,10.5795,,,
1749,K07495,,,0.5665220122136305,,,,,,,,159.81009999999998,,,,,
1750,K07496,,,0.584877710734854,,,,,0.64,,,177.9853,,,,,2.1527
1751,K07497,,,0.6064790828818254,,0.457943910439632,,0.312,0.6117691983106466,,,1904.0438,,10.0879,,3.5838,5.8668
1752,K07498,,,0.5846206155290532,,,,,,,,116.64509999999999,,,,,
1753,K07499,,,0.5917815817920171,,,,,0.63,,,192.39950000000002,,,,,3.555
1754,K07501,,,0.603,,,,,,,,6.0054,,,,,
1755,K07502,,,0.6123796307756622,,,,,,,,14.8385,,,,,
1756,K07503,,,0.713,,,,,,,,5.7537,,,,,
1757,K07504,,,0.605,,,,,,,,3.321,,,,,
1758,K07506,,,0.5665018479985825,,,,,,,,47.6488,,,,,
1759,K07507,,,0.5933403497581139,,,,,0.598,,,67.1521,,,,,3.3126
1760,K07517,,,0.648,,,,,,,,3.6064,,,,,
1761,K07552,,,0.65,,,,,,,,5.8277,,,,,
1762,K07556,,,0.6829999999999999,,,,,,,,4.0355,,,,,
1763,K07560,,,0.6028797186326175,,,,,,,,29.648,,,,,
1764,K07566,,,0.6547139827684327,,,,,,,,94.91979999999998,,,,,
1765,K07568,,,0.6345883214656696,,,,,,,,29.817099999999996,,,,,
1766,K07574,,,0.6160164990376426,,,,,0.578,,,9.3652,,,,,3.1414
1767,K07577,,,0.688,,,,,,,,4.845,,,,,
1768,K07586,,,0.733,,,,,,,,2.6941,,,,,
1769,K07588,,,0.665,,,,,,,,9.1485,,,,,
1770,K07636,,,0.6545392881151006,,,,,,,,21.5076,,,,,
1771,K07646,,,0.6291796391616039,,,,,,,,95.80960000000002,,,,,
1772,K07665,,,0.58,,,,,,,,8.1181,,,,,
1773,K07666,,,0.657,,,,,,,,4.0616,,,,,
1774,K07667,,,0.6550568252732645,,,,,,,,18.4847,,,,,
1775,K07670,,,0.67,,,,,,,,7.7342,,,,,
1776,K07682,,,0.6825489434559285,,,,,,,,6.638,,,,,
1777,K07689,,,0.608,,,,,,,,7.821,,,,,
1778,K07693,,,0.7126024549026025,,,,,,,,6.9483999999999995,,,,,
1779,K07695,,,0.675,,,,,,,,4.0236,,,,,
1780,K07705,,,0.556,,,,,,,,4.3113,,,,,
1781,K07708,,,0.6466588702315228,,,,,,,,11.0723,,,,,
1782,K07713,,,0.5604453064406069,,,,,,,,11.348600000000001,,,,,
1783,K07714,,,0.5950073457255728,,,,,,,,17.1359,,,,,
1784,K07722,,,0.5900382978931976,,,,,,,,13.145999999999999,,,,,
1785,K07723,,,0.49400000000000005,,,,,,,,5.0737,,,,,
1786,K07726,,,0.5820686944066575,,,,,0.55,,,46.1108,,,,,4.5474
1787,K07727,,,0.508,,,,,,,,3.4944,,,,,
1788,K07729,,,0.4956682064171214,,,,,,,,23.1084,,,,,
1789,K07733,,,0.5915798151547355,,,,,0.5379999999999999,,,9.1313,,,,,2.7446
1790,K07734,,,0.613703244448421,,,,,0.6890000000000001,,,25.9425,,,,,2.9933
1791,K07735,,,0.6392897959954802,,,,,,,,56.927400000000006,,,,,
1792,K07736,,,0.5995420798223196,,,,,,,,92.31009999999999,,,,,
1793,K07738,,,0.6021256366248026,,,,,,,,86.8042,,,,,
1794,K07742,,,0.6430786438004719,,,,,,,,19.0541,,,,,
1795,K07746,,,0.5929183389946006,,,,,0.581,,,46.8829,,,,,4.138
1796,K07755,,,0.5987113422051865,,,,,,,,35.1539,,,,,
1797,K07778,,,0.6758292637810861,,,,,,,,15.161100000000001,,,,,
1798,K07788,,,0.621,,,,,,,,11.621,,,,,
1799,K07793,,,0.6461971622365942,,,,,,,,35.3892,,,,,
1800,K07794,,,0.642,,,,,,,,7.4935,,,,,
1801,K07795,,,0.631333581613272,,,,,,,,48.85020000000001,,,,,
1802,K07798,,,0.5670000000000001,,,,,,,,5.0381,,,,,
1803,K07799,,,0.5539999999999999,,,,,,,,5.7004,,,,,
1804,K07807,,,0.5489999999999999,,,,,,,,5.8071,,,,,
1805,K07814,,,0.6412312478975899,,,,,,,,17.155,,,,,
1806,K07979,,,0.6383344283341866,,,,,,,,81.4873,,,,,
1807,K08086,,,0.6586398292657343,,,,,0.6531506588129744,,,35.6277,,,,,9.946299999999999
1808,K08092,,,0.706,,,,,,,,6.5435,,,,,
1809,K08094,,,0.621,,,,,,,,4.2258,,,,,
1810,K08095,,,0.669,,,,,,,,4.2229,,,,,
1811,K08097,,,0.6993607753094399,,,,,,,,6.2593,,,,,
1812,K08166,,,0.59658700940652,,,,,,,,12.257200000000001,,,,,
1813,K08167,,,0.7050000000000001,,,,,,,,4.9377,,,,,
1814,K08169,,,0.617,,,,,,,,3.4957,,,,,
1815,K08177,,,0.6119081901100127,,,,,,,,53.9203,,,,,
1816,K08178,,,0.6297638253456542,,,,,,,,19.1404,,,,,
1817,K08191,,,0.6348555660269035,,,,,,,,20.05,,,,,
1818,K08195,,,0.5920000000000001,,,,,,,,6.0835,,,,,
1819,K08217,,,0.6330346668875642,,,,,,,,25.7161,,,,,
1820,K08222,,,0.5730292182182917,,,,,,,,13.5795,,,,,
1821,K08223,,,0.6194992917866011,,,,,,,,38.217600000000004,,,,,
1822,K08225,,,0.5579999999999999,,,,,,,,5.8559,,,,,
1823,K08234,,,0.6592979662212038,,,,,,,,7.9767,,,,,
1824,K08253,,,0.5539999999999999,,,,,,,,6.6946,,,,,
1825,K08256,,,0.733,,,,,,,,3.7274,,,,,
1826,K08281,,,0.6520021304367247,,,,,,,,29.744499999999995,,,,,
1827,K08296,,,0.6170685048696635,,0.74,,,,,,37.6175,,3.6285,,,
1828,K08299,,,0.619,,,,,,,,8.4532,,,,,
1829,K08301,,,0.603,,,,,,,,8.5603,,,,,
1830,K08303,,,0.6420087052290439,,,,,,,,7.9603,,,,,
1831,K08304,,,0.6070600989532365,,,,,,,,11.1732,,,,,
1832,K08305,,,0.6328679740967588,,,,,,,,76.93060000000001,,,,,
1833,K08306,,,0.595,,,,,,,,4.823,,,,,
1834,K08307,,,0.6260942936908909,,,,,,,,59.5869,,,,,
1835,K08309,,,0.5909808697091418,,,,,,,,64.1698,,,,,
1836,K08310,,,0.636,,,,,,,,3.3405,,,,,
1837,K08311,,,0.607437104147573,,,,,,,,11.6067,,,,,
1838,K08316,,,0.6520229327461732,,,,,,,,51.8656,,,,,
1839,K08323,,,0.551,,,,,,,,5.7999,,,,,
1840,K08355,,,0.5870000000000001,,,,,,,,2.9112,,,,,
1841,K08364,,,0.591,,,,,,,,2.854,,,,,
1842,K08481,,,0.518073538996891,,,,,0.584,,,7.2722999999999995,,,,,2.1812
1843,K08482,,0.5920000000000001,0.5709130130490501,,,,,,,2.8054,116.35919999999999,,,,,
1844,K08591,,,0.6327050763276291,,,,,,,,52.6728,,,,,
1845,K08602,,,0.6171557920994468,,,,,,,,24.7045,,,,,
1846,K08640,,,0.589,,,,,,,,4.4474,,,,,
1847,K08641,,,0.612918778345922,,,,,,,,18.5803,,,,,
1848,K08677,,,0.6452736929066585,,,,,,,,28.1647,,,,,
1849,K08678,,,0.546,,,,,,,,7.301,,,,,
1850,K08679,,,0.624,,,,,,,,6.1719,,,,,
1851,K08681,,,0.6461542346221744,,,,,,,,20.313799999999997,,,,,
1852,K08682,,,0.6599999999999999,,,,,,,,1.9408,,,,,
1853,K08683,,,0.721,,,,,,,,3.979,,,,,
1854,K08691,,,0.625,,,,,,,,5.1001,,,,,
1855,K08715,,,0.555,,,,,,,,5.8562,,,,,
1856,K08738,,,0.6197865096815428,,,,,0.637,,,51.353,,,,,4.8615
1857,K08744,,,0.503,,,,,,,,7.6527,,,,,
1858,K08906,,,0.5711664922526415,,,,,,,,12.9466,,,,,
1859,K08963,,,0.6621854040438427,,,,,,,,33.0508,,,,,
1860,K08967,,,0.5589999999999999,,,,,,,,3.5582,,,,,
1861,K08968,,,0.5895638607544774,,,,,,,,38.8701,,,,,
1862,K08970,,,0.5923397997116512,,,,,,,,21.2543,,,,,
1863,K08972,,,0.6044745106178082,,,,,0.6642288728251918,,,26.725099999999998,,,,,6.1882
1864,K08973,,,0.5769719022898359,,,,,,,,23.1951,,,,,
1865,K08976,,,0.5821042074297702,,,,,0.591,,,43.6467,,,,,2.1098
1866,K08978,,,0.6193289726982417,,,,,,,,28.5386,,,,,
1867,K08981,,,0.7469999999999999,,,,,,,,3.8852,,,,,
1868,K08983,,,0.6083563040638036,,,,,0.619,,,5.5172,,,,,2.7694
1869,K08987,,,0.532,,,,,,,,2.7679,,,,,
1870,K08989,,,0.6549182024132378,,,,,,,,5.3393,,,,,
1871,K08990,,,0.6812472823361347,,,,,,,,10.636000000000001,,,,,
1872,K08992,,,,,,,,0.6579999999999999,,,,,,,,4.1533
1873,K08995,,,0.5801837064059636,,,,,0.5659694912979243,,,55.7021,,,,,16.035800000000002
1874,K08996,,,0.6526579462607335,,,,,,,,8.7087,,,,,
1875,K08997,,,0.6229004980989421,,,,,,,,18.163,,,,,
1876,K08998,,,0.6187198069481025,,,,,,,,26.4829,,,,,
1877,K08999,,,0.5884385182505549,,,,,0.685,,,81.7889,,,,,2.436
1878,K09001,,,0.6281247471493925,,,,,,,,54.7987,,,,,
1879,K09003,,,0.5841698312892267,,,,,,,,15.4331,,,,,
1880,K09004,,,0.5777205631987286,,,,,,,,15.893699999999999,,,,,
1881,K09005,,,0.5969180560119509,,,,,0.609,,,14.875,,,,,7.8798
1882,K09007,,,0.5591754486515248,,,,,,,,13.2003,,,,,
1883,K09008,,,0.6393669219269792,,,,,,,,23.9756,,,,,
1884,K09009,,,0.7623205220478037,,,,,,,,7.9313,,,,,
1885,K09013,,,0.6306016788924713,,,,,,,,50.3865,,,,,
1886,K09019,,,0.590156101372801,,,,,,,,35.3153,,,,,
1887,K09022,,,0.6142585104174901,,,,,,,,169.65190000000004,,,,,
1888,K09117,,,0.613318530137999,,,,,0.747,,,96.1492,,,,,2.7991
1889,K09118,,,0.6262739399905085,,,,,,,,71.0996,,,,,
1890,K09121,,,0.6584403488124642,,,,,,,,25.944200000000002,,,,,
1891,K09125,,,0.5963649490816785,,,,,0.581,,,26.081199999999995,,,,,1.9545
1892,K09131,,,0.552,,,,,0.736,,,3.979,,,,,5.1162
1893,K09136,,,0.6332282424613035,,,,,,,,13.2222,,,,,
1894,K09137,,,0.6426578958055896,,,,,,,,23.1677,,,,,
1895,K09141,,,0.5670000000000001,,,,,,,,7.4314,,,,,
1896,K09144,,,0.5646922752734278,,,,,,,,27.407300000000003,,,,,
1897,K09146,,,0.645,,,,,,,,1.6124,,,,,
1898,K09153,,,0.617,,,,,,,,2.256,,,,,
1899,K09154,,,0.667,,,,,,,,2.7393,,,,,
1900,K09157,,,0.592404314368533,,,,,,,,13.8937,,,,,
1901,K09158,,,0.614,,,,,,,,5.6186,,,,,
1902,K09160,,,0.61917740173501,,,,,,,,15.003699999999998,,,,,
1903,K09164,,,0.6481479103392881,,,,,,,,13.8961,,,,,
1904,K09165,,,0.567090421380459,,,,,0.5489999999999999,,,9.4908,,,,,2.6531
1905,K09166,,,0.6187161847519775,,,,,,,,30.553000000000004,,,,,
1906,K09167,,,0.759,,,,,,,,3.5381,,,,,
1907,K09190,,,0.607,,,,,,,,2.7408,,,,,
1908,K09384,,,0.496,,,,,,,,3.637,,,,,
1909,K09386,,,0.6443937432767683,,,,,,,,17.288800000000002,,,,,
1910,K09456,,,0.6831643911749609,,,,,,,,14.8448,,,,,
1911,K09457,,,0.5981404089297696,,,,,,,,40.014100000000006,,,,,
1912,K09458,,,0.6433585452168141,,,,,,,,21.7566,,,,,
1913,K09461,,,0.618,,,,,,,,7.1934,,,,,
1914,K09474,,,0.555,,,,,,,,9.4286,,,,,
1915,K09478,,,0.654,,,,,,,,6.9836,,,,,
1916,K09667,,,0.6105389742496818,,,,,,,,31.4977,,,,,
1917,K09690,,,0.5582392184114074,,,,,,,,9.8548,,,,,
1918,K09691,,,0.589,,,,,,,,7.653,,,,,
1919,K09694,,,0.6779999999999999,,,,,,,,3.8563,,,,,
1920,K09696,,,0.633,,,,,,,,5.5247,,,,,
1921,K09701,,,0.621,,,,,,,,2.4003,,,,,
1922,K09702,,,0.580644178264315,,,,,,,,8.4514,,,,,
1923,K09703,,,0.614,,,,,,,,2.5923,,,,,
1924,K09704,,,0.5811217340419003,,,,,,,,27.9613,,,,,
1925,K09705,,,0.6281190384981388,,,,,,,,26.169000000000004,,,,,
1926,K09707,,,,,,,,0.5770000000000001,,,,,,,,2.8135
1927,K09709,,,0.64,,,,,,,,2.2364,,,,,
1928,K09710,,,0.5980005386914958,,,,,,,,65.7534,,,,,
1929,K09747,,,0.6128872841553383,,,,,0.535,,,62.906499999999994,,,,,2.9412
