,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
1709,K09767,,,0.6294402575156397,,,,,,77.87129999999999,,,
1710,K09769,,,0.6537839976540272,,,,,,69.5383,,,
1711,K09771,,,0.7140000000000001,,,,,,4.1259,,,
1712,K09772,,,0.6785097640637571,,,,,,102.18780000000001,,,
1713,K09774,,,0.5838775119494998,,,0.4639999999999999,,,8.717300000000002,,,3.7264
1714,K09778,,,0.5870000000000001,,,,,,2.0499,,,
1715,K09779,,0.659,0.6984689239688151,,,0.6709999999999999,,7.6499,9.700800000000001,,,6.0816
1716,K09780,,,0.6930479143301084,,,0.6860203134933206,,,116.80210000000001,,,27.108999999999998
1717,K09781,,,0.6626964391760345,,,,,,20.946099999999998,,,
1718,K09786,,,0.630078940902581,,,,,,7.8866,,,
1719,K09790,,,0.684,,,0.544,,,2.969,,,1.989
1720,K09791,,0.316,0.6573357422466171,,,,,4.9595,56.358200000000004,,,
1721,K09792,,,0.64,,,,,,3.022,,,
1722,K09793,,,0.611227031983516,,,,,,15.6679,,,
1723,K09794,,,0.5430567626978057,,,0.599,,,39.55,,,3.5718
1724,K09795,,,0.6162208146989646,,,0.7240000000000001,,,35.1925,,,7.2847
1725,K09796,,,0.6669299474858703,,,0.684,,,18.5247,,,4.0352
1726,K09800,,,0.6529935177614196,,,,,,7.628500000000001,,,
1727,K09803,,,0.526,,,,,,3.1295,,,
1728,K09804,,,0.5391655971377467,,,,,,9.575099999999999,,,
1729,K09806,,,0.682,,,,,,6.3899,,,
1730,K09807,,,0.6720376980846798,,,0.7040000000000001,,,14.345600000000001,,,4.546
1731,K09808,,,0.544727900163648,,,,,,13.0122,,,
1732,K09811,,,0.6615664945364348,,,,,,49.808400000000006,,,
1733,K09812,,,0.641222134877805,,,,,,10.622399999999999,,,
1734,K09815,,,0.672,,,,,,4.7925,,,
1735,K09816,,,0.683,,,,,,4.8719,,,
1736,K09817,,,0.69,,,,,,5.5286,,,
1737,K09823,,,0.6492118550670466,,,,,,11.4736,,,
1738,K09826,,,0.657,,,,,,12.7996,,,
1739,K09858,,,0.654,,,,,,2.2026,,,
1740,K09880,,,0.59,,,,,,1.964,,,
1741,K09882,,,0.612028121915479,,,,,,55.98349999999999,,,
1742,K09883,,,0.6500594373756176,,,,,,31.2025,,,
1743,K09888,,,0.6378810956109483,,,0.6809999999999999,,,49.298199999999994,,,2.7427
1744,K09903,,0.37,0.6531631163041343,,,,,3.439,156.5969,,,
1745,K09914,,,0.718,,,,,,2.175,,,
1746,K09919,,,0.6206271834587921,,,,,,22.2767,,,
1747,K09922,,,0.529,,,,,,3.8282,,,
1748,K09924,,,0.5511100979314213,,,,,,13.8382,,,
1749,K09925,,,0.67,,,,,,2.7819,,,
1750,K09927,,,0.7198514376787474,,,,,,253.43840000000003,,,
1751,K09930,,,0.625533937508757,,,,,,7.096299999999999,,,
1752,K09931,,,0.6280087367727127,,,,,,6.6424,,,
1753,K09932,,0.4085787980104695,0.711510144839491,,,0.718,,10.6243,36.724700000000006,,,8.2633
1754,K09933,,,0.531106940552422,,,0.573,,,9.5464,,,3.2
1755,K09936,,,0.6952172564505165,,,0.6884381628711211,,,11.5718,,,9.4019
1756,K09937,,,0.589,,,0.674,,,2.62,,,3.2322
1757,K09940,,,0.6704806828254998,,,,,,22.7409,,,
1758,K09945,,,0.6620875723745502,,,,,,9.723700000000001,,,
1759,K09946,,,0.6771246472987742,,,0.6729999999999999,,,9.1427,,,2.2401
1760,K09947,,,0.642,,,,,,6.0597,,,
1761,K09948,,,0.5979720327121867,,,,,,16.979699999999998,,,
1762,K09949,,,0.6463666304420729,,,,,,5.852399999999999,,,
1763,K09951,,,0.6606550751906839,,,,,,68.7195,,,
1764,K09955,,,0.6733655959363899,,,,,,32.078900000000004,,,
1765,K09957,,,0.6965426934846729,,,,,,24.5594,,,
1766,K09958,,,0.5988811084854455,,,,,,23.126,,,
1767,K09959,,,0.7040542513539563,,,0.758,,,6.5772,,,5.7762
1768,K09962,,,0.7020000000000001,,,,,,2.1124,,,
1769,K09966,,,0.6122779151844366,,,,,,23.643900000000002,,,
1770,K09967,,,0.6889819489659346,,,,,,27.5722,,,
1771,K09969,,,0.5760000000000001,,,,,,4.7772,,,
1772,K09971,,,0.617,,,,,,8.634,,,
1773,K09973,,,0.54,,,0.5710000000000001,,,5.3468,,,3.5891
1774,K09975,,,0.7020000000000001,,,,,,1.6505,,,
1775,K09978,,,0.584,,,,,,1.8728,,,
1776,K09979,,,0.613,,,,,,5.0623,,,
1777,K09981,,0.358,0.7,,,,,4.2694,8.3251,,,
1778,K09983,,,0.5918162438599354,,,,,,29.036099999999998,,,
1779,K09984,,,0.7127542510222845,,,,,,6.4674,,,
1780,K09985,,,0.6272362043411479,,,,,,8.7667,,,
1781,K09986,,,0.6700429808489381,,,,,,18.7485,,,
1782,K09989,,,0.6105095188622293,,,,,,45.624199999999995,,,
1783,K09990,,0.3939999999999999,0.6613999688530655,,,,,3.2967,13.9339,,,
1784,K09991,,,0.6970000000000001,,,,,,3.7061,,,
1785,K09992,,,0.6116499762734325,,,,,,61.0706,,,
1786,K09994,,,,,,0.607,,,,,,2.321
1787,K10001,,,0.5529999999999999,,,,,,3.1108,,,
1788,K10002,,,0.603,,,,,,21.3513,,,
1789,K10006,,,0.6771421140759651,,,,,,19.21,,,
1790,K10007,,,0.7290000000000001,,,,,,12.6804,,,
1791,K10026,,0.33,0.6090107565280036,,,,,4.2292,21.2545,,,
1792,K10119,,,0.635,,,,,,11.1396,,,
1793,K10200,,,0.6357255371215278,,,,,,18.151600000000002,,,
1794,K10216,,,0.752,,,,,,13.9218,,,
1795,K10218,,,0.6632912826355449,,,,,,5.9098,,,
1796,K10219,,,0.621,,,,,,13.7942,,,
1797,K10232,,,0.6431092480286259,,,,,,12.407799999999998,,,
1798,K10240,,,0.627,,,,,,6.6083,,,
1799,K10241,,,0.6222558710695463,,,,,,15.238199999999999,,,
1800,K10242,,,0.632,,,,,,5.4493,,,
1801,K10255,,,0.6,,,,,,6.1446,,,
1802,K10532,,,0.5520000000000002,,,,,,2.7034,,,
1803,K10533,,,0.7390000000000001,,,,,,2.8807,,,
1804,K10536,,,0.5816047243743372,,,,,,18.0376,,,
1805,K10559,,,0.6859999999999999,,,,,,5.7374,,,
1806,K10563,,,0.696808685209706,,,,,,46.788,,,
1807,K10621,,,0.636,,,,,,3.6125,,,
1808,K10672,,,0.624,,,,,,6.3146,,,
1809,K10674,,,0.65,,,,,,10.559,,,
1810,K10713,,,0.6236104830948386,,,,,,24.719699999999996,,,
1811,K10773,,0.315,0.6499924659763648,,,,,3.7349,70.79220000000001,,,
1812,K10794,,,0.5999007124261762,,,,,,5.9836,,,
1813,K10804,,,0.5987585264200042,,,,,,9.1057,,,
1814,K10806,,,0.6907533279300566,,,,,,30.1406,,,
1815,K10822,,,0.664643767244129,,,,,,190.2517,,,
1816,K10848,,0.352,,,,,,4.843,,,,
1817,K10856,,,0.562,,,0.608,,,4.5858,,,3.1439
1818,K10914,,,0.6196815240822956,,,,,,89.74759999999999,,,
1819,K10917,,,0.6830465410065033,,,0.7120000000000001,,,113.6189,,,5.7022
1820,K10946,,,0.6789999999999999,,,,,,9.1075,,,
1821,K10947,,,0.6680512357768477,,,,,,245.15030000000002,,,
1822,K10979,,0.48651899726917686,0.6168946931115863,,,,,8.871400000000001,326.2783,,,
1823,K11068,,,0.6953994312868758,,,,,,14.2088,,,
1824,K11070,,,0.652,,,,,,3.9978,,,
1825,K11089,,,0.748,,,,,,3.2366,,,
1826,K11105,,,0.6835024409961934,,,,,,10.9405,,,
1827,K11175,,,0.703154880694536,,,,,,33.7318,,,
1828,K11178,,,0.6565158946975035,,,,,,26.3503,,,
1829,K11212,,,0.7110961325375174,,,,,,61.4753,,,
1830,K11249,,,0.76,,,,,,13.211,,,
1831,K11312,,,0.521,,,,,,3.1555,,,
1832,K11352,,,0.669,,,,,,8.2143,,,
1833,K11410,,,0.742,,,,,,17.3211,,,
1834,K11443,,,0.6286435320221456,,,,,,69.25909999999999,,,
1835,K11475,,,0.669,,,,,,2.5121,,,
1836,K11477,,,0.6576089081040106,,,0.7000007199969311,,,112.40419999999999,,,4.3372
1837,K11529,,0.43742926244157865,0.6846380604419442,,,,,8.2087,14.587700000000002,,,
1838,K11530,,,0.6041157285670091,0.597,,0.455,,,30.3998,2.9728,,2.9665
1839,K11600,,0.395,,,,,,4.1863,,,,
1840,K11611,,,0.6920000000000001,,,,,,6.0087,,,
1841,K11616,,,0.596,,,,,,7.0905,,,
1842,K11621,,,0.743917246773221,,,0.7040000000000001,,,16.3218,,,5.3363
1843,K11689,,,0.6217945399998879,,,,,,8.8734,,,
1844,K11690,,0.6899999999999998,0.6276786085836936,,,,,3.6131,135.95520000000002,,,
1845,K11719,,,0.5989567230715563,,,,,,6.539,,,
1846,K11744,,,0.6840000000000002,,,,,,9.6818,,,
1847,K11749,,,0.6632263281490012,,,,,,171.29330000000002,,,
1848,K11752,,,0.7270881961200298,,,,,,67.41100000000002,,,
1849,K11753,,,0.6713740199943931,,,,,,57.8949,,,
1850,K11754,,,0.69,,,,,,7.2765,,,
1851,K11755,,,0.5870000000000001,,,,,,2.1556,,,
1852,K11782,,,0.6779999999999999,,,,,,7.7977,,,
1853,K11891,,,0.669,,,0.583,,,1.7114,,,2.4352
1854,K11895,,,0.716,,,,,,2.3117,,,
1855,K11897,,,0.531,,,,,,1.9573,,,
1856,K11901,,,0.58,,,,,,2.9901,,,
1857,K11902,,,0.545,,,,,,2.7609,,,
1858,K11903,,,0.6238283905512155,,,0.6729999999999999,,,13.378400000000001,,,3.8333
1859,K11904,,,0.6154692671394799,,,,,,4.3936,,,
1860,K11936,,,0.67,,,,,,5.656,,,
1861,K11939,,,0.7223377400892251,,,0.736,,,28.0328,,,7.1723
1862,K11940,,,0.5788560027912345,,,,,,13.4789,,,
1863,K11941,,,0.6912012796839938,,,,,,10.4448,,,
1864,K11991,,,0.7090892448406667,,,,,,33.6438,,,
1865,K12132,,,0.6385992303007569,,,,,,37.2194,,,
1866,K12140,,,0.6341361625629414,,,,,,23.0609,,,
1867,K12234,,0.434,0.7337687931363865,,,,,3.307,54.7389,,,
1868,K12262,,,0.6470974339518868,,,,,,5.979,,,
1869,K12349,,,0.698,,,,,,2.8542,,,
1870,K12373,,,0.6279121670939833,,,,,,7.502800000000001,,,
1871,K12508,,,0.612,,,,,,5.5538,,,
1872,K12510,,,0.6650872015369168,0.708,,0.633,,,95.6626,5.4381,,5.5073
1873,K12511,,,0.652972931699398,,,,,,92.7897,,,
1874,K12574,,,0.6845097797784813,,,,,,245.11020000000002,,,
1875,K12962,,,0.6402269969780122,,,,,,20.902099999999997,,,
1876,K12978,,,0.6920000000000001,,,,,,6.0166,,,
1877,K12984,,,0.6467765707184087,,,,,,15.429599999999999,,,
1878,K12994,,,0.696,,,,,,6.3268,,,
1879,K13002,,,0.486,,,,,,1.9962,,,
1880,K13014,,,0.5670000000000001,,,,,,2.4917,,,
1881,K13015,,,0.6829999999999999,,,,,,8.9816,,,
1882,K13018,,0.4907699797205301,0.7175547215872058,,,,,9.269400000000001,21.964,,,
1883,K13038,,,0.6823725583514471,,,,,,19.733700000000002,,,
1884,K13051,,,0.547,,,,,,6.3002,,,
1885,K13057,,,0.638997137897128,,,,,,23.2713,,,
1886,K13075,,,0.6764352988229105,,,,,,58.344300000000004,,,
1887,K13256,,,0.54,,,0.662,,,6.0998,,,7.5884
1888,K13280,,0.33428672245863394,,,,,,9.0832,,,,
1889,K13282,,,0.7171891744452438,,,,,,44.7598,,,
1890,K13288,,,0.644933956031571,,,,,,18.6467,,,
1891,K13292,,,0.658072976869346,,,0.7330000000000001,,,152.06740000000002,,,13.6744
1892,K13356,,,0.6630134657315393,,,,,,13.754999999999999,,,
1893,K13444,,,0.6837083580121549,,,,,,15.877600000000001,,,
1894,K13527,,,0.6585471999600665,,,,,,42.2848,,,
1895,K13529,,,0.703,,,,,,5.5557,,,
1896,K13570,,,0.6537602223771831,,,0.647,,,59.9937,,,3.7111
1897,K13572,,,0.6859999999999999,,,,,,7.6676,,,
1898,K13583,,,0.6391394708646658,,,,,,32.3014,,,
1899,K13589,,,0.5978571594934715,,,,,,16.7118,,,
1900,K13592,,,0.597,,,,,,5.1083,,,
1901,K13593,,,0.6480000000000001,,,,,,6.1759,,,
1902,K13626,,,,,,0.557,,,,,,2.9515
1903,K13628,,,0.660102049943504,,,,,,26.1723,,,
1904,K13639,,,0.6892521342761747,,,,,,11.9353,,,
1905,K13640,,,0.6721048526980672,,,,,,58.6749,,,
1906,K13693,,,0.7290000000000001,,,,,,16.2206,,,
1907,K13770,,,0.6596023384124334,,,,,,12.840300000000001,,,
1908,K13771,,,0.5710000000000001,,,,,,11.0558,,,
1909,K13775,,,0.6443254829407918,,,,,,9.875,,,
1910,K13787,,,0.675,,,,,,6.4201,,,
1911,K13953,,,0.6355654623721698,,,,,,10.6511,,,
1912,K13985,,,0.6409490630574172,,,,,,13.7819,,,
1913,K13992,,,0.6213617212823507,,,,,,11.434800000000001,,,
1914,K13993,,0.365,0.5973316347655605,,,0.6326404081398087,,4.3149,279.67830000000004,,,13.625
1915,K13995,,,0.62404417160316,,,,,,17.3082,,,
1916,K14054,,,0.7183025740254707,,,,,,14.467300000000002,,,
1917,K14058,,,0.646260538338965,,,,,,11.9685,,,
1918,K14059,,,0.71,,,,,,14.4087,,,
1919,K14060,,,0.6210626211725555,,,,,,47.7293,,,
1920,K14063,,,0.6,,,,,,3.0857,,,
1921,K14083,,,0.693948377393867,,,,,,30.624399999999998,,,
1922,K14136,,,0.6523974868655624,,,,,,4.5042,,,
1923,K14160,,,0.653,,,,,,1.9738,,,
1924,K14162,,,0.655,,,,,,7.5106,,,
1925,K14166,,,0.7235078577732501,,,,,,12.576600000000001,,,
1926,K14260,,0.353,,,,,,4.4809,,,,
1927,K14261,,,0.6829999999999999,,,,,,9.3823,,,
1928,K14340,,,0.61774543026351,,,0.69,,,10.1517,,,5.6609
1929,K14415,,,0.6398315068586472,,,,,,8.0928,,,
1930,K14449,,,0.632,,,,,,7.265,,,
1931,K14568,,0.327,,,,,,5.6885,,,,
1932,K14574,,0.335,,,,,,3.9231,,,,
1933,K14623,,,0.48800000000000004,,,,,,1.9802,,,
1934,K14652,,,0.705,,,,,,6.5443,,,
1935,K14656,,0.353,,,,,,4.5256,,,,
1936,K14661,,,0.526,,,,,,3.7017,,,
1937,K14673,,,0.68,,,,,,4.1786,,,
1938,K14696,,,0.705,,,,,,15.1687,,,
1939,K14728,,0.374,,,,,,4.609,,,,
1940,K14731,,,0.6722040185605143,,,,,,13.6902,,,
1941,K14742,,,0.6798562515789913,,,,,,34.3187,,,
1942,K14941,,,0.7128484567331012,,,,,,15.889800000000001,,,
1943,K14949,,,0.59,,,,,,7.4179,,,
1944,K14956,,,0.6859999999999999,,,0.679,,,1.7026,,,4.5995
1945,K14977,,,0.731,,,,,,3.4727,,,
1946,K14980,,,0.652316694755607,,,,,,13.6395,,,
1947,K14987,,,0.57,,,,,,3.5533,,,
1948,K14998,,,0.6715521740711016,,,,,,22.6578,,,
1949,K15012,,,0.654,,,,,,6.965,,,
1950,K15034,,,0.7442595635934736,,,,,,6.4285,,,
1951,K15223,,,0.528,,,,,,3.4751,,,
1952,K15257,,,0.6346832207950187,,,,,,15.904800000000002,,,
1953,K15268,,,0.7,,,,,,2.5042,,,
1954,K15342,,,0.53,,,,,,3.133,,,
1955,K15371,,,0.6703779728029873,,,,,,119.0543,,,
1956,K15372,,,0.670170311697736,,,,,,10.6668,,,
1957,K15383,,,0.5731303613269382,,,0.595,,,8.7461,,,2.6607
1958,K15449,,0.362,,,,,,4.9995,,,,
1959,K15460,,,0.611,,,,,,4.3498,,,
1960,K15495,,,0.654,,,,,,2.4143,,,
1961,K15520,,,0.7312264739994555,,,0.6709999999999999,,,13.201699999999999,,,3.2339
1962,K15521,,,0.677,,,,,,6.7505,,,
1963,K15526,,,0.6609999999999999,,,,,,6.2344,,,
1964,K15532,,,0.5809516460027022,,,,,,9.1392,,,
1965,K15537,,,0.663496343326113,,,,,,8.4311,,,
1966,K15539,,,0.6965567240945573,,,0.6958656841750679,,,41.3185,,,11.815100000000001
1967,K15577,,,0.623,,,,,,3.0311,,,
1968,K15578,,,0.645,,,,,,11.5803,,,
1969,K15633,,,0.6613085686976492,,,,,,95.13409999999999,,,
1970,K15635,,,0.7080494871163375,,,,,,62.022200000000005,,,
1971,K15650,,,0.616,,,,,,1.9634,,,
1972,K15735,,,0.722,,,,,,3.9573,,,
1973,K15773,,,,,,0.733,,,,,,6.7948
1974,K15866,,,0.6376728158138264,,,,,,7.0632,,,
1975,K15876,,,0.6082795939996959,,,,,,12.094899999999999,,,
1976,K15916,,,0.7449265107658046,,,,,,26.331,,,
1977,K15923,,,0.528,,,,,,2.1171,,,
1978,K15977,,0.377,0.6121272209837718,,,0.6152691325986434,,4.0603,61.372099999999996,,,8.8851
1979,K15982,,,0.688,,,,,,3.5188,,,
1980,K16044,,,0.7139908015736613,,,,,,13.497,,,
1981,K16074,,,0.547,,,,,,5.4403,,,
1982,K16079,,,0.6066897258720326,,,,,,78.5075,,,
1983,K16080,,,0.6217210212708315,,,,,,13.561499999999999,,,
1984,K16137,,,0.6648985502948878,,,,,,24.810000000000002,,,
1985,K16147,,,0.6238251492273497,,,,,,54.716899999999995,,,
1986,K16148,,,0.67,,,,,,7.2133,,,
1987,K16149,,,0.5717186954045634,,,,,,19.9588,,,
1988,K16163,,,0.664,,,,,,6.4388,,,
1989,K16165,,,0.6242636469143238,,,,,,9.1074,,,
1990,K16167,,,0.69,,,,,,5.0043,,,
1991,K16168,,,0.687,,,,,,5.0367,,,
1992,K16171,,,0.7140000000000001,,,,,,2.8887,,,
1993,K16203,,,0.6688745784685499,,,,,,49.0615,,,
1994,K16211,,,0.669,,,,,,8.0238,,,
1995,K16254,,,0.616,,,,,,9.0499,,,
1996,K16318,,,0.7759999999999999,,,,,,7.2161,,,
1997,K16320,,,0.6990000000000001,,,,,,3.5862,,,
1998,K16348,,,0.5710000000000001,,,,,,4.9537,,,
1999,K16557,,,0.66167346643576,,,,,,11.208,,,
2000,K16639,,,0.732,,,,,,12.6907,,,
2001,K16645,,,0.723,,,0.616,,,3.9542,,,4.2519
2002,K16648,,,0.7153652617685871,,,,,,13.113600000000002,,,
2003,K16840,,,0.7709999999999999,,,,,,7.6325,,,
2004,K16841,,,0.6137742385371252,,,,,,18.5565,,,
2005,K16842,,,0.6455989200969428,,,,,,17.078400000000002,,,
2006,K16868,,,0.645,,,,,,2.917,,,
2007,K16922,,,0.579,,,,,,3.2836,,,
2008,K16925,,,0.711,,,,,,2.8638,,,
2009,K16927,,,0.7191891578458963,,,,,,20.1374,,,
2010,K16928,,,0.618,,,,,,2.7592,,,
2011,K16937,,,0.6403176887497237,,,,,,8.2118,,,
2012,K16969,,,0.5720000000000001,,,,,,4.7208,,,
2013,K17103,,,0.5490362333586861,,,,,,27.5546,,,
2014,K17104,,0.357,,,,,,5.7172,,,,
2015,K17218,,,0.6299985489860798,,,,,,22.1398,,,
2016,K17222,,,0.6227841453187978,,,,,,8.8541,,,
2017,K17223,,,0.6405599828504234,,,,,,10.8174,,,
2018,K17226,,,0.6441854670953645,,,,,,6.3285,,,
2019,K17227,,,0.5777098411255481,,,,,,12.2563,,,
2020,K17229,,,0.639,,,,,,8.5127,,,
2021,K17230,,,0.6941773783990512,,,,,,7.6661,,,
2022,K17239,,,0.609,,,,,,6.732,,,
2023,K17247,,,0.654,,,,,,6.3688,,,
2024,K17285,,,0.6626599978177167,,,,,,48.778999999999996,,,
2025,K17290,,,0.645,,,,,,1.9353,,,
2026,K17315,,,0.669,,,,,,6.4464,,,
2027,K17323,,,0.613,,,,,,7.081,,,
2028,K17330,,,0.6778574918597319,,,,,,22.0474,,,
2029,K17362,,,0.695,,,0.608,,,9.120000000000001,,,5.4807
2030,K17662,,,0.6368525106626926,,,,,,8.2386,,,
2031,K17675,,,0.6970000000000001,,,,,,9.732,,,
2032,K17725,,,0.6059045116552373,,,,,,25.915300000000002,,,
2033,K17752,,,0.6829018339647362,,,,,,32.4847,,,
2034,K17762,,,0.6815956402152469,,,,,,8.7677,,,
2035,K17763,,,0.6603036885223179,,,,,,52.836200000000005,,,
2036,K17810,,,0.6890000000000001,,,,,,6.5202,,,
2037,K17828,,,0.713212984230517,,,,,,37.7138,,,
2038,K17836,,,0.5965904495980004,,,,,,10.413100000000002,,,
2039,K17840,,,0.6990000000000001,,,,,,6.8107,,,
2040,K17892,,,0.539,,,,,,4.0754,,,
2041,K17994,,,0.7020000000000001,,,,,,3.4971,,,
2042,K18012,,,0.685,,,,,,5.666,,,
2043,K18013,,,0.6505943270493325,,,,,,53.35119999999999,,,
2044,K18014,,,0.6709540693785179,,,,,,17.505899999999997,,,
2045,K18029,,,0.662,,,,,,4.731,,,
2046,K18058,,,0.6759999999999999,,,,,,3.5087,,,
2047,K18164,,,0.6809999999999999,,,,,,7.7902,,,
2048,K18173,,,0.529,,,,,,5.3033,,,
2049,K18189,,,0.6400949562290122,,,,,,67.1275,,,
2050,K18197,,,0.682733507088869,,,,,,3.9737,,,
2051,K18199,,,0.6427907323399411,,,,,,56.389100000000006,,,
2052,K18233,,,0.643403085625096,,,,,,12.5763,,,
2053,K18235,,,0.6683701374285534,,,,,,20.0189,,,
2054,K18289,,,0.726,,,,,,7.4911,,,
2055,K18290,,,0.6455951919480432,,,,,,15.4284,,,
2056,K18346,,,0.6762338401294744,,,,,,57.754400000000004,,,
2057,K18369,,,0.6809999999999999,,,,,,11.2764,,,
2058,K18383,,,0.636,,,,,,10.011,,,
2059,K18446,,,0.6721936597324986,,,,,,20.083599999999997,,,
2060,K18453,,,0.6520000000000001,,,,,,4.7327,,,
2061,K18455,,,0.667,,,,,,7.1437,,,
2062,K18476,,,0.7020403348396038,,,,,,234.86630000000002,,,
2063,K18554,,,,,,0.625,,,,,,3.1725
2064,K18578,,,0.6745358552964285,,,,,,7.4178999999999995,,,
2065,K18581,,,0.574787206035164,,,0.586,,,9.833,,,4.2368
2066,K18587,,,0.683,,,,,,1.9122,,,
2067,K18588,,,0.6156543849633679,,,,,,17.6694,,,
2068,K18601,,0.4029999999999999,,,,,,5.834,,,,
2069,K18622,,,0.5683002513176101,,,,,,5.6591000000000005,,,
2070,K18672,,,0.6083723794697599,,,,,,38.900099999999995,,,
2071,K18682,,,0.6822204230728168,,,,,,235.5884,,,
2072,K18700,,0.362,0.7351010516628942,,,,,4.2504,23.842799999999997,,,
2073,K18802,,,0.6558847701177031,,,,,,18.609,,,
2074,K18827,,,0.7263302211885687,,,,,,15.8551,,,
2075,K18829,,,0.6528421628160567,,,,,,6.4992,,,
2076,K18831,,,0.5884071954923071,,,,,,7.7891,,,
2077,K18842,,,0.635,,,,,,2.1274,,,
2078,K18843,,,0.6654606286625986,,,0.7185356718050243,,,22.388,,,11.9713
2079,K18844,,,0.6961446026511966,,,,,,10.5607,,,
2080,K18851,,,0.718,,,,,,5.3056,,,
2081,K18853,,,0.565,,,,,,5.4603,,,
2082,K18882,,0.322,,,,,,3.1691,,,,
2083,K18897,,,0.6809999999999999,,,,,,5.5284,,,
2084,K18911,0.292,,0.573,,,,4.9091,,4.4581,,,
2085,K18912,,0.392,0.6970000000000001,,,,,4.9091,6.2418,,,
2086,K18917,,,0.6518188588147846,,,,,,23.8134,,,
2087,K18928,,,0.7049999999999998,,,,,,11.608,,,
2088,K18955,,,0.678393890925152,,,,,,129.64290000000003,,,
2089,K18958,,,0.70462440242338,,,,,,30.991,,,
2090,K18979,,,0.6878899166862918,,,,,,59.5149,,,
2091,K18981,,,0.6920000000000001,,,,,,5.0692,,,
2092,K18997,,,0.7012840587796232,,,,,,21.640099999999997,,,
2093,K19055,,,0.616786296697971,,,,,,26.718,,,
2094,K19058,,,,,,0.6859999999999999,,,,,,3.428
2095,K19091,,,0.526,,,,,,2.2099,,,
2096,K19092,,,0.568,,,0.610643184887814,,,2.3566,,,6.309699999999999
2097,K19131,,,0.6409999999999999,,,,,,2.211,,,
2098,K19156,,,0.5539999999999999,,,,,,4.1387,,,
2099,K19158,,,0.5981416568165311,,,,,,7.0219000000000005,,,
2100,K19159,,,0.6398146485234396,,,,,,21.283700000000003,,,
2101,K19165,,,0.6085997583124693,,,,,,14.7567,,,
2102,K19166,,,0.6629999999999999,,,,,,4.671,,,
2103,K19169,,,0.486,,,,,,5.3412,,,
2104,K19200,,,0.6579999999999999,,,,,,6.8575,,,
2105,K19221,,,0.6827979965947,,,,,,38.69,,,
2106,K19222,,,0.6988078410623914,,,,,,46.5728,,,
2107,K19225,,0.373,0.662056635518679,0.6759999999999999,,,,4.8302,37.20399999999999,4.0497,,
2108,K19265,,,0.644,,,,,,8.5686,,,
2109,K19267,,,0.6767710872022992,,,,,,59.840799999999994,,,
2110,K19294,,,0.5715966601995733,,,,,,10.0045,,,
2111,K19302,,,0.6800460865268754,,,,,,23.4633,,,
2112,K19304,,,0.589,,,,,,4.578,,,
2113,K19334,,,0.401,,,,,,2.4638,,,
2114,K19405,,,0.5759057564023922,,,,,,9.101,,,
2115,K19411,,,0.529,,,,,,9.1845,,,
2116,K19545,,,0.612,,,,,,3.7577,,,
2117,K19620,,,0.52,,,,,,2.3448,,,
2118,K19686,,,0.647,,,,,,3.9134,,,
2119,K19689,,,0.6555306455637158,,,,,,74.91229999999999,,,
2120,K19710,,,0.676552119308553,,,,,,61.9374,,,
2121,K19712,,0.319,,,,,,5.0484,,,,
2122,K19713,,,0.6311108035908908,,,,,,7.5914,,,
2123,K19745,,,0.6459556918504745,,,,,,11.7714,,,
2124,K19761,,,0.6970000000000001,,,,,,5.1235,,,
2125,K19784,,0.413,0.6630284217040258,,,,,3.1877,39.6958,,,
2126,K19804,,,0.6409999999999999,,,,,,4.8403,,,
2127,K20074,,0.356,0.6954745002187573,,,,,5.2018,87.39280000000001,,,
2128,K20260,,,0.659,,,,,,2.0563,,,
2129,K20266,,,0.625039910379595,,,,,,10.8126,,,
2130,K20276,,,0.674,,,,,,8.0278,,,
2131,K20444,,,0.552,,,,,,6.5472,,,
2132,K20467,,,0.649,,,0.6809999999999999,,,2.1655,,,2.5913
2133,K20468,,,0.667,,,,,,4.2209,,,
2134,K20469,,,0.698144605367281,,,,,,40.8206,,,
2135,K20483,,,0.7008938396860438,,,,,,30.203100000000003,,,
2136,K20484,,,0.7089390506437208,,,,,,22.2655,,,
2137,K20523,,,0.5876238580153837,,,,,,25.218000000000004,,,
2138,K20531,,,0.6522499825847893,,,,,,10.3168,,,
2139,K20798,,,0.6814246413211092,,,,,,4.8278,,,
2140,K20807,,,0.6940000000000001,,,,,,5.1834,,,
2141,K20844,,,0.6940000000000001,,,,,,4.8587,,,
2142,K20885,,0.379,,,,,,7.8002,,,,
2143,K20976,,,0.7126170090086876,,,0.6894225018345013,,,41.0215,,,7.2918
2144,K21014,,,0.5205423423959091,,,,,,6.6975,,,
2145,K21023,,,0.6685881244773102,,,,,,42.313300000000005,,,
2146,K21064,,,0.671360655737705,,,,,,10.2244,,,
2147,K21071,,,0.668429185813898,,,,,,15.5157,,,
2148,K21136,,,0.607,,,,,,11.919,,,
2149,K21140,,,0.6701596548284791,,,,,,36.266400000000004,,,
2150,K21159,,,0.6890000000000001,,,,,,8.4314,,,
2151,K21185,,,0.753,,,,,,5.5569,,,
2152,K21195,,,0.71,,,,,,2.3458,,,
