,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1505,K09826,,,0.6149714556063713,,,,,,,,,10.1456,,,,,,
1506,K09880,,,0.631,,,,,,,,,1.5233,,,,,,
1507,K09882,,,0.6290893077999128,,,,,,,,,54.016799999999996,,,,,,
1508,K09883,,,0.6513528005966065,,,,,,,,,41.663,,,,,,
1509,K09888,,,0.6637793312149735,,,,,,0.667,,,15.9796,,,,,,8.5896
1510,K09903,,,0.6795954613202732,,,,,,,,,92.8089,,,,,,
1511,K09919,,,0.6236517776041286,,,,,,,,,21.437199999999997,,,,,,
1512,K09922,,,0.5883999731709227,,,,,,,,,15.253600000000002,,,,,,
1513,K09924,,,0.56,,,,,,,,,4.4469,,,,,,
1514,K09927,,,0.696076775019668,,,,,,,,,52.98630000000001,,,,,,
1515,K09928,,,0.617,,,,,,,,,2.5111,,,,,,
1516,K09930,,,0.6701624982431701,,,,,,,,,12.6062,,,,,,
1517,K09931,,,0.6880381138692495,,,,,,0.7159999999999999,,,12.758500000000002,,,,,,5.1099
1518,K09933,,,0.659,,,,,,,,,6.6285,,,,,,
1519,K09936,,,0.6689780470139449,,,,,,,,,4.3345,,,,,,
1520,K09937,,,,,,,,,0.6829999999999999,,,,,,,,,1.6642
1521,K09945,,,0.687,,,,,,,,,2.3175,,,,,,
1522,K09946,,,0.573,,,,,,,,,4.7372,,,,,,
1523,K09948,,,0.5920133718795516,,,,,,,,,8.9944,,,,,,
1524,K09949,,,0.6890000000000001,,,,,,,,,4.4646,,,,,,
1525,K09951,,,0.6274183977621866,,,,,,,,,5.5295000000000005,,,,,,
1526,K09953,,,0.767,,,,,,,,,4.9114,,,,,,
1527,K09955,,,0.6784408017988144,,,,,,,,,22.3478,,,,,,
1528,K09958,,,0.6437868192796021,,,,,,,,,17.9589,,,,,,
1529,K09961,,,,,,,,,0.611,,,,,,,,,2.9612
1530,K09962,,,0.645,,,,,,,,,3.5015,,,,,,
1531,K09966,,,0.6477951976847721,,,,,,,,,23.0789,,,,,,
1532,K09969,,,0.6091542874955026,,,,,,,,,16.4375,,,,,,
1533,K09973,,,0.6742330292720353,,,,,,0.713,,,8.3735,,,,,,5.207
1534,K09981,,,0.624,,,,,,0.747,,,2.9089,,,,,,6.7427
1535,K09983,,,0.5818902206875353,,,,,,,,,21.511499999999998,,,,,,
1536,K09985,,,0.6440719022365865,,,,,,,,,8.9007,,,,,,
1537,K09986,,,0.675,,,,,,,,,3.9434,,,,,,
1538,K09987,,,0.6682051540409768,,,,,,,,,23.1391,,,,,,
1539,K09989,,,0.6085285811247286,,,,,,,,,41.1769,,,,,,
1540,K09991,,,0.67,,,,,,,,,5.5983,,,,,,
1541,K09992,,,0.6729999999999999,,,,,,,,,3.9192,,,,,,
1542,K10026,,,0.6301618915550512,,,,,,,,,21.721000000000004,,,,,,
1543,K10119,,,0.648,,,,,,,,,4.6556,,,,,,
1544,K10202,,,0.64,,,,,,,,,5.614,,,,,,
1545,K10218,,,0.743,,,,,,,,,5.8578,,,,,,
1546,K10219,,,0.6164206952707997,,,,,,,,,21.9228,,,,,,
1547,K10228,,,0.68,,,,,,,,,8.6587,,,,,,
1548,K10234,,,0.625,,,,,,,,,7.4725,,,,,,
1549,K10532,,,0.713,,,,,,,,,6.5998,,,,,,
1550,K10533,,,0.6215259121662898,,,,,,0.669,,,25.0118,,,,,,1.9828
1551,K10536,,,0.6151947392037342,,,,,,,,,10.0632,,,,,,
1552,K10563,,,0.7175646085720531,,,,,,,,,17.1061,,,,,,
1553,K10621,,,0.695,,,,,,,,,10.5477,,,,,,
1554,K10670,,,0.7020000000000001,,,,,,,,,2.3991,,,,,,
1555,K10674,,,0.6677794728058187,,,,,,,,,21.601399999999998,,,,,,
1556,K10713,,,0.5699282132174779,,,,,,,,,9.1226,,,,,,
1557,K10716,,,0.6940000000000001,,,,,,,,,6.3829,,,,,,
1558,K10747,,,0.7170000000000001,,,,,,,,,5.7854,,,,,,
1559,K10773,,,0.6820293674019448,,,,,,,,,45.472300000000004,,,,,,
1560,K10778,,,0.6570271404228218,,,,,,,,,8.960999999999999,,,,,,
1561,K10804,,,0.6677375982156353,,,,,,,,,8.7065,,,,,,
1562,K10806,,,0.7006848253667961,,,,,,,,,13.1207,,,,,,
1563,K10822,,,0.6959981080901471,,,,,,,,,115.50509999999998,,,,,,
1564,K10843,,,0.7233835590739843,,,,,,,,,11.7595,,,,,,
1565,K10914,,,0.7071871865932302,,,,,,,,,16.8834,,,,,,
1566,K10917,,,0.6733316929735131,,,,,,,,,27.4641,,,,,,
1567,K10926,,,,,,,,,0.6809999999999999,,,,,,,,,7.0288
1568,K10947,,,0.6781901429237371,,,,,,,,,91.36240000000001,,,,,,
1569,K10979,,,0.6379240211214492,,,,,,0.7140000000000001,,,165.9855,,,,,,1.5285
1570,K11065,,,0.716,,,,,,,,,5.5094,,,,,,
1571,K11068,,,0.7065737581865493,,,,,,,,,13.6471,,,,,,
1572,K11085,,,0.693,,,,,,,,,5.3354,,,,,,
1573,K11089,,,0.7267744964161791,,,,,,,,,10.4892,,,,,,
1574,K11173,,,0.696,,,,,,,,,8.6669,,,,,,
1575,K11175,,,0.63066531620711,,,,,,,,,5.558,,,,,,
1576,K11178,,,0.6695501113585746,,,,,,,,,9.5816,,,,,,
1577,K11206,,,0.644,,,,,,,,,12.8399,,,,,,
1578,K11209,,,0.6053409212919248,,,,,,,,,18.2833,,,,,,
1579,K11212,,,0.7271957291445416,,,,,,,,,32.027699999999996,,,,,,
1580,K11355,,,0.661,,,,,,,,,5.0101,,,,,,
1581,K11443,,,0.6475216814093195,,,,,,,,,45.5792,,,,,,
1582,K11477,,,0.655498773231813,,,,,,,,,54.011399999999995,,,,,,
1583,K11529,,,0.6925169305608099,,,,,,,,,12.2866,,,,,,
1584,K11530,,,0.6909856301448245,,,,,,,,,9.507000000000001,,,,,,
1585,K11621,,,0.687,,,,,,0.7340021409146582,,,4.5365,,,,,,9.1126
1586,K11689,,,0.596,,,,,,,,,8.542,,,,,,
1587,K11690,,,0.6231421827304952,,,,,,,,,97.0283,,,,,,
1588,K11717,,,0.706,,,,,,,,,7.0891,,,,,,
1589,K11720,,,0.698,,,,,,,,,5.922,,,,,,
1590,K11740,,,0.6629999999999999,,,,,,,,,3.4664,,,,,,
1591,K11741,,,0.676911379278955,,,,,,,,,7.5783,,,,,,
1592,K11749,,,0.6657571753186786,,,,,,,,,51.2996,,,,,,
1593,K11752,,,0.6958226648322906,,,,,,,,,6.9024,,,,,,
1594,K11753,,,0.6963742739334997,,,,,,,,,37.8303,,,,,,
1595,K11782,,,0.7296135893012198,,,,,,,,,13.004000000000001,,,,,,
1596,K11783,,,0.7420000000000001,,,,,,,,,5.3111,,,,,,
1597,K11785,,,0.6920000000000001,,,,,,,,,5.0436,,,,,,
1598,K11893,,,0.78,,,,,,,,,6.2097,,,,,,
1599,K11895,,,0.7343355008284665,,,,,,,,,11.6841,,,,,,
1600,K11896,,,0.748,,,,,,,,,6.2614,,,,,,
1601,K11897,,,,,,,,,0.773,,,,,,,,,5.6342
1602,K11900,,,0.685,,,,,,,,,5.9908,,,,,,
1603,K11903,,,0.6559999999999999,,,,,,,,,5.6342,,,,,,
1604,K11904,,,0.7039654365617085,,,,,,,,,17.5715,,,,,,
1605,K11927,,,0.7170000000000001,,,,,,,,,5.9656,,,,,,
1606,K11936,,,0.679,,,,,,,,,5.7934,,,,,,
1607,K11939,,,0.7412340534613672,,,,,,,,,8.2908,,,,,,
1608,K11940,,,0.5976236394368833,,,,,,,,,7.872,,,,,,
1609,K11961,,,0.635,,,,,,,,,17.9349,,,,,,
1610,K11991,,,0.715285700663891,,,,,,,,,20.2209,,,,,,
1611,K12072,,,0.628,,,,,,,,,1.6653,,,,,,
1612,K12132,,,0.7253079418044843,,,,,,,,,74.0249,,,,,,
1613,K12140,,,0.700925296086275,,,,,,,,,5.376799999999999,,,,,,
1614,K12234,,,0.6934618311350009,,,,,,,,,15.0504,,,,,,
1615,K12308,,,0.696,,,,,,,,,5.8584,,,,,,
1616,K12373,,,0.7092216450499236,,,,,,,,,9.455400000000001,,,,,,
1617,K12410,,,0.672,,,,,,,,,1.8413,,,,,,
1618,K12452,,,0.6658229739272834,,,,,,,,,16.8272,,,,,,
1619,K12503,,,0.698,,,,,,,,,7.5964,,,,,,
1620,K12508,,,0.623,,,,,,,,,10.4091,,,,,,
1621,K12510,,,0.659167470899962,,,,,,,,,21.604100000000003,,,,,,
1622,K12511,,,0.674,,,,,,,,,3.9764,,,,,,
1623,K12574,,,0.6824674109760471,,,,,,,,,77.2906,,,,,,
1624,K12583,,,0.701,,,,,,,,,5.2139,,,,,,
1625,K12962,,,0.669,,,,,,,,,6.9134,,,,,,
1626,K12979,,,0.644,,,,,,,,,2.8127,,,,,,
1627,K12982,,,0.6829999999999999,,,,,,,,,6.5383,,,,,,
1628,K12984,,,0.584,,,,,,,,,2.7337,,,,,,
1629,K12995,,,0.713,,,,,,,,,4.8704,,,,,,
1630,K13005,,,0.736,,,,,,,,,5.3939,,,,,,
1631,K13015,,,0.6949441799758229,,,,,,,,,13.342300000000002,,,,,,
1632,K13018,,,0.722,,,,,,,,,6.4942,,,,,,
1633,K13019,,,0.727,,,,,,,,,4.8051,,,,,,
1634,K13020,,,0.7020000000000001,,,,,,,,,6.8992,,,,,,
1635,K13038,,,0.7364538117716967,,,,,,,,,11.6525,,,,,,
1636,K13051,,,0.72,,,,,,,,,5.8436,,,,,,
1637,K13075,,,0.6994384376340618,,,,,,,,,33.965199999999996,,,,,,
1638,K13281,,,0.687,,,,,,,,,5.9455,,,,,,
1639,K13282,,,0.674,,,,,,0.723,,,4.8593,,,,,,6.5627
1640,K13288,,,0.6979452833977708,,,,,,,,,15.372900000000001,,,,,,
1641,K13292,,,0.6646434686288513,,0.754,,,,,,,57.1325,,8.7214,,,,
1642,K13355,,,0.742,,,,,,,,,5.2945,,,,,,
1643,K13444,,,0.7476179485884551,,,,,,,,,11.8806,,,,,,
1644,K13483,,,0.7090000000000002,,,,,,,,,6.825,,,,,,
1645,K13503,,,0.7120000000000001,,,,,,,,,7.5197,,,,,,
1646,K13507,,,0.7140000000000001,,,,,,,,,5.4911,,,,,,
1647,K13527,,,0.6507483545070901,,,,,,,,,48.2595,,,,,,
1648,K13542,,,0.743,,,,,,,,,5.3177,,,,,,
1649,K13570,,,0.6515528743091039,,,,,,,,,6.1195,,,,,,
1650,K13582,,,0.6683619735574503,,,,,,,,,13.412700000000001,,,,,,
1651,K13583,,,0.637630261337147,,,,,,,,,18.2821,,,,,,
1652,K13584,,,0.605,,,,,,,,,46.1002,,,,,,
1653,K13587,,,0.7299755583966308,,,,,,,,,11.5133,,,,,,
1654,K13589,,,0.6187120509923287,,,,,,,,,19.5148,,,,,,
1655,K13592,,,0.64,,,,,,,,,8.3938,,,,,,
1656,K13598,,,0.745,,,,,,,,,5.0118,,,,,,
1657,K13599,,,0.684,,,,,,,,,6.7701,,,,,,
1658,K13628,,,0.6481918677865296,,,,,,,,,18.875,,,,,,
1659,K13633,,,0.7240000000000001,,,,,,,,,6.4971,,,,,,
1660,K13639,,,0.7172740369508535,,,,,,,,,10.751199999999999,,,,,,
1661,K13640,,,0.6483559415758603,,,,,,,,,7.2751,,,,,,
1662,K13641,,,0.7179276530664415,,,,,,,,,12.3874,,,,,,
1663,K13651,,,,,,,,,0.573,,,,,,,,,6.6846
1664,K13655,,,0.66,,,,,,,,,6.6846,,,,,,
1665,K13668,,,0.745,,,,,,,,,5.6967,,,,,,
1666,K13770,,,0.684,,,,,,,,,4.6875,,,,,,
1667,K13775,,,0.6184930338244738,,,,,,,,,16.1431,,,,,,
1668,K13796,,,0.632,,,,,,,,,8.797,,,,,,
1669,K13924,,,0.735,,,,,,,,,3.7583,,,,,,
1670,K13955,,,0.717,,,,,,,,,5.4189,,,,,,
1671,K13985,,,0.6964846175451183,,,,,,,,,18.5726,,,,,,
1672,K13991,,,0.7409999999999999,,,,,,,,,3.547,,,,,,
1673,K13992,,,,,,,,,0.7140000000000001,,,,,,,,,4.4613
1674,K13993,,,0.6641373044177217,,,,,,,,,74.96770000000001,,,,,,
1675,K13995,,,0.6956555124045146,,,,,,,,,7.1142,,,,,,
1676,K14058,,,0.6576014962765899,,,,,,,,,12.0169,,,,,,
1677,K14060,,,0.6349105180026879,,,,,,,,,6.4862,,,,,,
1678,K14083,,,0.6770517200799647,,,,,,,,,46.439499999999995,,,,,,
1679,K14136,,,0.6459999999999999,,,,,,,,,2.0019,,,,,,
1680,K14160,,,0.67666354070315,,,,,,,,,10.0641,,,,,,
1681,K14189,,,0.5634363070917673,,,,,,,,,12.523900000000001,,,,,,
1682,K14259,,,0.733,,,,,,,,,5.347,,,,,,
1683,K14340,,,0.733,,,,,,,,,2.5721,,,,,,
1684,K14415,,,0.6990000000000001,,,,,,,,,5.2549,,,,,,
1685,K14445,,,0.703,,,,,,,,,5.8446,,,,,,
1686,K14475,,,0.7190000000000001,,,,,,,,,3.7051,,,,,,
1687,K14731,,,0.6890260570738918,,,,,,,,,9.0159,,,,,,
1688,K14742,,,0.764696344619674,,,,,,,,,14.7818,,,,,,
1689,K14761,,,0.624,,,,,,,,,2.1966,,,,,,
1690,K14941,,,0.8009999999999999,,,,,,,,,4.9496,,,,,,
1691,K14949,,,0.682,,,,,,,,,8.4732,,,,,,
1692,K14953,,,0.655,,,,,,,,,2.3114,,,,,,
1693,K14977,,,0.677876204809782,,,,,,,,,8.305299999999999,,,,,,
1694,K14986,,,0.7,,,,,,,,,6.9221,,,,,,
1695,K14998,,,0.7033570181380735,,,,,,,,,13.4292,,,,,,
1696,K15012,,,0.628,,,,,,,,,8.5927,,,,,,
1697,K15066,,,0.59,,,,,,,,,5.5177,,,,,,
1698,K15067,,,0.542,,,,,,,,,4.6097,,,,,,
1699,K15228,,,0.649,,,,,,,,,1.8529,,,,,,
1700,K15255,,,0.343,,,,,,,,,1.9,,,,,,
1701,K15257,,,0.679,,,,,,,,,2.2442,,,,,,
1702,K15270,,,0.6940000000000001,,,,,,,,,6.5837,,,,,,
1703,K15371,,,0.7077072987240141,,,,,,,,,50.7736,,,,,,
1704,K15512,,,0.675,,,,,,,,,28.1744,,,,,,
1705,K15520,,,0.72,,,,,,,,,8.9599,,,,,,
1706,K15525,,,0.7120000000000001,,,,,,,,,5.9714,,,,,,
1707,K15532,,,0.6942437791059318,,,,,,,,,10.3477,,,,,,
1708,K15537,,,0.6994483488574957,,,,,,,,,10.590900000000001,,,,,,
1709,K15539,,,0.6952536387958773,,,,,,,,,18.9176,,,,,,
1710,K15553,,,0.637,,,,,,,,,7.7069,,,,,,
1711,K15554,,,0.607,,,,,,,,,7.0531,,,,,,
1712,K15577,,,0.602,,,,,,,,,9.7235,,,,,,
1713,K15582,,,0.684,,,,,,,,,5.7369,,,,,,
1714,K15631,,,0.6890000000000001,,0.735,,,,,,,4.777,,4.2017,,,,
1715,K15633,,,0.701607215996993,,,,,,,,,25.047900000000002,,,,,,
1716,K15735,,,0.591,,,,,,,,,2.8013,,,,,,
1717,K15760,,,0.6729999999999999,,,,,,,,,7.7356,,,,,,
1718,K15761,,,0.6881438404134568,,,,,,,,,10.0145,,,,,,
1719,K15762,,,0.66,,,,,,,,,2.9867,,,,,,
1720,K15763,,,0.67,,,,,,,,,4.7363,,,,,,
1721,K15773,,,0.71,,,,,,,,,5.9128,,,,,,
1722,K15777,,,0.7090289866373529,,,,,,,,,24.570700000000002,,,,,,
1723,K15781,,,0.722,,,,,,,,,5.6468,,,,,,
1724,K15856,,,0.7440000000000001,,,,,,,,,6.5035,,,,,,
1725,K15894,,,0.6899999999999998,,,,,,,,,7.2642,,,,,,
1726,K15923,,,0.662,,,,,,,,,3.4896,,,,,,
1727,K15973,,,0.6380592935300868,,,,,,,,,17.261200000000002,,,,,,
1728,K15977,,,0.6976483658561394,,,,,,,,,27.9687,,,,,,
1729,K16025,,,0.629,,,,,,,,,5.7265,,,,,,
1730,K16027,,,0.6709999999999999,,,,,,,,,5.6153,,,,,,
1731,K16066,,,0.716,,,,,,,,,5.3001,,,,,,
1732,K16079,,,0.625590581568471,,,,,,,,,22.0766,,,,,,
1733,K16090,,,0.7070000000000001,,,,,,,,,5.587,,,,,,
1734,K16137,,,0.7090493258072897,,,,,,,,,19.3283,,,,,,
1735,K16146,,,0.708,,,,,,,,,7.2336,,,,,,
1736,K16147,,,0.6593573986342207,,,,,,,,,27.8086,,,,,,
1737,K16148,,,0.716,,,,,,,,,5.2161,,,,,,
1738,K16149,,,0.662,,,,,,,,,1.8553,,,,,,
1739,K16163,,,0.7270000000000001,,,,,,,,,4.1402,,,,,,
1740,K16165,,,0.612,,,,,,,,,4.5161,,,,,,
1741,K16168,,,0.642,,,,,,,,,2.5371,,,,,,
1742,K16211,,,0.66,,,,,,,,,5.6409,,,,,,
1743,K16243,,,0.606,,,,,,,,,4.3004,,,,,,
1744,K16254,,,0.6089905034889471,,,,,,,,,14.9337,,,,,,
1745,K16363,,,0.6990000000000001,,,,,,,,,5.678,,,,,,
1746,K16421,,,0.684,,,,,,,,,5.9867,,,,,,
1747,K16557,,,0.75,,,,,,,,,14.0979,,,,,,
1748,K16568,,,0.6670000000000001,,,,,,,,,5.369,,,,,,
1749,K16647,,,0.633,,,,,,,,,3.5922,,,,,,
1750,K16648,,,0.745,,,,,,,,,5.6464,,,,,,
1751,K16652,,,0.6674470441279371,,,,,,,,,11.821,,,,,,
1752,K16841,,,0.7020000000000001,,,,,,,,,2.7361,,,,,,
1753,K16842,,,0.6243943402221639,,,,,,,,,11.5165,,,,,,
1754,K16868,,,0.7396952561931347,,,,,,,,,13.985399999999998,,,,,,
1755,K16922,,,0.73,,,,,,,,,4.8942,,,,,,
1756,K16927,,,0.696,,,,,,,,,1.3986,,,,,,
1757,K17103,,,0.6550951217472263,,,,,,,,,21.024700000000003,,,,,,
1758,K17222,,,0.593,,,,,,,,,8.7744,,,,,,
1759,K17223,,,0.6062835758903324,,,,,,,,,9.016300000000001,,,,,,
1760,K17226,,,0.6223212367394585,,,,,,,,,16.5756,,,,,,
1761,K17227,,,0.5711179428185467,,,,,,,,,13.3333,,,,,,
1762,K17230,,,0.634,,,,,,,,,5.1055,,,,,,
1763,K17247,,,0.68525615177353,,,,,,0.632,,,23.459600000000002,,,,,,4.4136
1764,K17285,,,0.6218454953709287,,,,,,,,,9.7696,,,,,,
1765,K17290,,,0.735,,,,,,,,,4.327,,,,,,
1766,K17321,,,0.62,,,,,,,,,13.8097,,,,,,
1767,K17323,,,0.663,,,,,,,,,10.8675,,,,,,
1768,K17330,,,0.6809999999999999,,,,,,,,,7.6285,,,,,,
1769,K17331,,,0.643,,,,,,,,,6.0553,,,,,,
1770,K17604,,,,,,,,,0.4370000000000001,,,,,,,,,28.7534
1771,K17662,,,0.6101065381540886,,,,,,,,,8.6181,,,,,,
1772,K17675,,,0.69,,,,,,,,,10.3154,,,,,,
1773,K17725,,,0.604,,,,,,,,,5.759,,,,,,
1774,K17733,,,0.6638802213559493,,,,,,,,,8.979099999999999,,,,,,
1775,K17752,,,0.734822746966098,,,,,,,,,23.727899999999998,,,,,,
1776,K17762,,,0.6823485345610442,,,,,,,,,15.363700000000001,,,,,,
1777,K17763,,,0.7106185497251051,,,,,,,,,10.7558,,,,,,
1778,K17836,,,0.6778736858791454,,,,,,,,,21.5295,,,,,,
1779,K17865,,,0.6365088033569587,,,,,,,,,15.180900000000001,,,,,,
1780,K17884,,,0.677,,,,,,,,,8.8015,,,,,,
1781,K18013,,,0.6614218877744246,,,,,,,,,46.6164,,,,,,
1782,K18014,,,0.6940000000000001,,,,,,,,,4.9676,,,,,,
1783,K18029,,,0.597,,,,,,,,,4.0,,,,,,
1784,K18058,,,0.691,,,,,,,,,5.9337,,,,,,
1785,K18068,,,0.591,,,,,,,,,3.728,,,,,,
1786,K18164,,,0.643,,,,,,,,,7.0405,,,,,,
1787,K18189,,,0.6682684782211867,,,,,,,,,58.963,,,,,,
1788,K18199,,,0.7388242604064504,,,,,,,,,13.869499999999999,,,,,,
1789,K18201,,,0.732,,,,,,,,,6.6505,,,,,,
1790,K18226,,,0.61413693318839,,,,,,,,,20.711199999999998,,,,,,
1791,K18235,,,0.741,,,,,,,,,3.1106,,,,,,
1792,K18290,,,0.6539028112398833,,,,,,,,,27.6904,,,,,,
1793,K18301,,,0.635,,,,,,,,,3.5632,,,,,,
1794,K18334,,,0.736,,,,,,,,,6.3541,,,,,,
1795,K18455,,,0.7035588589415035,,,,,,,,,17.1646,,,,,,
1796,K18476,,,0.6802938860964659,,,,,,,,,35.2084,,,,,,
1797,K18479,,,0.741,,,,,,,,,5.6361,,,,,,
1798,K18481,,,0.645,,,,,,,,,1.8401,,,,,,
1799,K18554,,,0.737,,,,,,,,,4.2821,,,,,,
1800,K18622,,,0.63,,,,,,,,,8.7178,,,,,,
1801,K18672,,,0.6956358698357575,,,,,,,,,9.6585,,,,,,
1802,K18682,,,0.6777870786185677,,,,,,,,,62.4877,,,,,,
1803,K18700,,,0.608,,,,,,,,,4.0911,,,,,,
1804,K18831,,,0.579322130354688,,,,,,,,,27.208000000000002,,,,,,
1805,K18843,,,0.6212038195552214,,0.627,,,,0.591,,,23.852999999999998,,7.0705,,,,5.2026
1806,K18853,,,0.58,,,,,,,,,3.3564,,,,,,
1807,K18911,,,0.6988168132534338,,,,,,,,,12.290700000000001,,,,,,
1808,K18912,,,0.7227103132114849,,,,,,,,,11.7603,,,,,,
1809,K18917,,,0.6592457714007526,,,,,,,,,12.4201,,,,,,
1810,K18955,,,0.6850484164674411,,,,,,,,,35.3329,,,,,,
1811,K18958,,,0.6947900254297646,,,,,,,,,12.8793,,,,,,
1812,K18979,,,0.663676752697279,,,,,,,,,25.794400000000003,,,,,,
1813,K18996,,,0.636,,,,,,,,,2.4777,,,,,,
1814,K18997,,,0.7017621542719077,,,,,,,,,16.2779,,,,,,
1815,K19002,,,0.701,,,,,,,,,5.2139,,,,,,
1816,K19064,,,0.6829999999999998,,,,,,,,,5.7666,,,,,,
1817,K19092,,,0.6189958947009395,,,,,,0.634,,,7.9044,,,,,,5.9561
1818,K19147,,,0.701,,,,,,,,,3.0433,,,,,,
1819,K19155,,,0.639,,,,,,,,,6.326,,,,,,
1820,K19156,,,,,,,,,0.672315975199548,,,,,,,,,10.6755
1821,K19158,,,0.6155554083641853,,,,,,,,,25.6677,,,,,,
1822,K19166,,,0.6009192018220301,,,,,,,,,15.2219,,,,,,
1823,K19200,,,0.7138093968866438,,,,,,,,,11.5256,,,,,,
1824,K19221,,,0.665886934630208,,,,,,,,,8.4046,,,,,,
1825,K19222,,,0.735,,,,,,,,,3.9386,,,,,,
1826,K19225,,,0.6729999999999999,,,,,,,,,5.7979,,,,,,
1827,K19267,,,0.7092621160907521,,,,,,,,,12.9255,,,,,,
1828,K19271,,,0.6829999999999999,,,,,,0.706,,,3.3356,,,,,,4.3726
1829,K19302,,,0.7118431699409755,,,,,,,,,38.4651,,,,,,
1830,K19304,,,0.6701712147392048,,,,,,,,,27.593899999999998,,,,,,
1831,K19311,,,0.723,,,,,,,,,3.7207,,,,,,
1832,K19333,,,0.7140000000000001,,,,,,,,,5.8906,,,,,,
1833,K19334,,,0.695,,,,,,,,,5.7395,,,,,,
1834,K19405,,,0.6779999999999999,,,,,,,,,5.3839,,,,,,
1835,K19411,,,0.711,,,,,,,,,5.3839,,,,,,
1836,K19686,,,0.601,,,,,,,,,5.9201,,,,,,
1837,K19687,,,0.67,,,,,,,,,5.4735,,,,,,
1838,K19689,,,0.642,,,,,,,,,6.5926,,,,,,
1839,K19701,,,0.732,,,,,,,,,7.5947,,,,,,
1840,K19707,,,0.674,,,,,,,,,4.8978,,,,,,
1841,K19710,,,0.7083454613449954,,,,,,,,,13.4749,,,,,,
1842,K19745,,,0.6631405123164268,,,,,,,,,25.9546,,,,,,
1843,K19784,,,0.6845736349691913,,,,,,,,,28.856099999999998,,,,,,
1844,K19804,,,0.6759999999999999,,,,,,,,,2.6154,,,,,,
1845,K20074,,,0.6828780528785435,,,,,,,,,22.1448,,,,,,
1846,K20444,,,0.7103424199181952,,,,,,,,,7.8004999999999995,,,,,,
1847,K20467,,,0.647,,,,,,,,,3.5697,,,,,,
1848,K20483,,,0.7140000000000001,,,,,,,,,6.7706,,,,,,
1849,K20523,,,0.5912341268358955,,,,,,,,,4.3636,,,,,,
1850,K20742,,,0.733,,,,,,,,,4.3844,,,,,,
1851,K20798,,,0.7267425862411566,,,,,,,,,10.9754,,,,,,
1852,K20807,,,0.6799467650526667,,,,,,,,,6.879300000000001,,,,,,
1853,K20814,,,0.683,,,,,,,,,13.6743,,,,,,
1854,K20844,,,0.6883192758755984,,,,,,,,,10.7765,,,,,,
1855,K20976,,,0.6890000000000001,,,,,,,,,2.939,,,,,,
1856,K20999,,,0.6609999999999999,,,,,,,,,3.0548,,,,,,
1857,K21009,,,0.6430000000000001,,,,,,,,,3.7671,,,,,,
1858,K21014,,,0.723,,,,,,,,,1.5681,,,,,,
1859,K21023,,,0.727904308073954,,,,,,,,,28.247,,,,,,
1860,K21084,,,0.715,,,,,,,,,5.6515,,,,,,
1861,K21087,,,0.6950000000000001,,,,,,,,,1.9623,,,,,,
1862,K21090,,,0.6779999999999999,,,,,,,,,5.3231,,,,,,
1863,K21140,,,0.6775977917292862,,,,,,,,,29.656,,,,,,
1864,K21159,,,0.6922635953427426,,,,,,,,,29.6511,,,,,,
1865,K21162,,,0.6990000000000002,,,,,,,,,5.8823,,,,,,
1866,K21185,,,0.718,,,,,,,,,4.3041,,,,,,
1867,K21302,,,0.659527826751218,,,,,,,,,5.4948,,,,,,
1868,K21310,,,0.652,,,,,,,,,1.6202,,,,,,
1869,K21345,,,0.701,,,,,,,,,4.9588,,,,,,
1870,K21394,,,0.597935193880878,,,,,,,,,18.0561,,,,,,
1871,K21395,,,0.6153688404983765,,,,,,,,,62.713800000000006,,,,,,
1872,K21397,,,0.6890000000000001,,,,,,,,,9.3772,,,,,,
1873,K21401,,,0.716,,,,,,,,,8.1718,,,,,,
1874,K21420,,,0.6646805678078939,,,,,,,,,7.134799999999999,,,,,,
1875,K21430,,,0.7290000000000001,,,,,,,,,5.9299,,,,,,
1876,K21469,,,0.727,,,,,,,,,4.3986,,,,,,
1877,K21470,,,0.6564114717902918,,,,,,,,,39.961299999999994,,,,,,
1878,K21471,,,0.7,,,,,,,,,8.74,,,,,,
1879,K21472,,,0.7196701941309727,,,,,,,,,24.0518,,,,,,
1880,K21481,,,0.691,,,,,,,,,5.738,,,,,,
1881,K21495,,,0.6680482179434658,,,,,,,,,7.3229999999999995,,,,,,
1882,K21498,,,0.6320974851135039,,,,,,,,,7.375500000000001,,,,,,
1883,K21511,,,0.4570000000000001,,,,,,,,,3.0767,,,,,,
1884,K21572,,,0.6950941723492968,,,,,,0.6994078876456914,,,33.7839,,,,,,8.4235
1885,K21573,,,0.6963906638996452,,,,,,,,,11.828600000000002,,,,,,
1886,K21600,,,0.6745435496576457,,,,,,,,,13.4812,,,,,,
1887,K21689,,,0.664,,,,,,,,,2.7372,,,,,,
1888,K21700,,,0.6040256584943731,,,,,,,,,11.643199999999998,,,,,,
1889,K21721,,,0.698,,,,,,,,,6.2745,,,,,,
1890,K21727,,,0.6579999999999998,,,,,,,,,2.8919,,,,,,
