,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
1499,K06138,,,0.6692992414220967,,,,,0.6654281476435244,,,29.4016,,,,,16.5026
1500,K06140,,,0.664,,,,,,,,3.467,,,,,
1501,K06142,,,0.5874046202390337,,,,,0.5928659234253074,,,68.12589999999999,,,,,11.0816
1502,K06143,,,0.447,,,,,,,,2.4189,,,,,
1503,K06151,,,0.583,,,,,,,,4.1342,,,,,
1504,K06152,,,0.6355208083201452,,,,,0.619,,,110.16309999999999,,,,,2.0941
1505,K06153,,0.583,0.6311382942556119,,,,,0.718,,2.3061,215.62290000000002,,,,,3.8675
1506,K06162,,,0.6660716485502762,,,,,,,,19.9228,,,,,
1507,K06167,,,0.5762530395821409,,,,,,,,31.179499999999997,,,,,
1508,K06168,,,0.6589028445875704,,,,,,,,12.8021,,,,,
1509,K06173,,,0.6112910939850327,,,,,,,,30.357,,,,,
1510,K06175,,,0.701,,,,,,,,3.6243,,,,,
1511,K06176,,0.612,0.6457691363324207,,,,,,,5.1827,14.3851,,,,,
1512,K06178,,,0.6857978191159277,,,,,,,,16.2394,,,,,
1513,K06180,,,0.6017213908547093,,,,,,,,13.1954,,,,,
1514,K06181,,,0.5670000000000001,,,,,,,,2.3462,,,,,
1515,K06186,,,0.6211298238881355,,,,,,,,8.7791,,,,,
1516,K06187,,,0.6448551659872078,,,,,,,,183.93330000000003,,,,,
1517,K06188,,,0.5660000000000001,,,,,,,,4.8611,,,,,
1518,K06189,,,0.5920000000000001,,,,,,,,5.0535,,,,,
1519,K06190,,,0.6185429540051849,,,,,,,,63.4852,,,,,
1520,K06191,,,0.622,,,,,,,,4.1297,,,,,
1521,K06192,,,0.621049342519144,,,,,,,,17.2072,,,,,
1522,K06193,,,0.589,,,,,,,,3.3654,,,,,
1523,K06194,,,0.6738019710184716,,,,,,,,15.172799999999999,,,,,
1524,K06195,,,0.6251116563853926,,,,,,,,25.960700000000003,,,,,
1525,K06196,,,0.6349321068192938,,,,,,,,47.3389,,,,,
1526,K06197,,,0.6574286412420469,,,,,,,,17.5502,,,,,
1527,K06199,,,0.6236021766687271,,,,,0.6248672744518802,,,109.7931,,,,,10.6964
1528,K06200,,,0.5617580863765447,,,,,,,,14.8646,,,,,
1529,K06201,,,0.5588812774913141,,,,,0.5904572346130399,,,42.514,,,,,5.6053999999999995
1530,K06202,,,0.619,,,,,,,,2.3988,,,,,
1531,K06203,,,0.6472751296737193,,,0.6579999999999999,,0.6459999999999999,,,18.7871,,,6.516,,1.4052
1532,K06204,,,0.6044140803176723,,,,,0.7124927504892422,,,213.21550000000002,,,,,19.344900000000003
1533,K06207,,,0.533342303915044,,,,,,,,32.428,,,,,
1534,K06208,,,0.6911614682904365,,,,,,,,27.680300000000003,,,,,
1535,K06211,,,0.565002759805989,,,,,,,,5.8246,,,,,
1536,K06213,,,0.6593125365322147,,,,,,,,165.04089999999997,,,,,
1537,K06215,,,0.6341301598420885,,,,,,,,149.20010000000002,,,,,
1538,K06217,,,0.6389610020745154,,,,,,,,188.9746,,,,,
1539,K06218,,,0.5194746441658783,,,,,0.3943349416418838,,,15.364999999999998,,,,,5.0085
1540,K06219,,,0.7365270166817951,,,,,,,,21.6637,,,,,
1541,K06221,,,0.6630760688903965,,,,,,,,10.5903,,,,,
1542,K06223,,,0.5477775642843312,,,,,,,,58.6021,,,,,
1543,K06287,,,0.6564091964283404,,,,,,,,160.91710000000003,,,,,
1544,K06320,,,0.741,,,,,,,,4.3917,,,,,
1545,K06330,,,0.574,,,,,,,,2.781,,,,,
1546,K06346,,,0.6467896139851523,,,,,,,,54.496100000000006,,,,,
1547,K06373,,,0.59,,,,,,,,1.8333,,,,,
1548,K06381,,,0.6324155077329573,,,,,,,,12.017900000000001,,,,,
1549,K06384,,,0.6063579410472092,,,,,,,,21.486300000000004,,,,,
1550,K06400,,,0.634389562167133,,,,,,,,38.3967,,,,,
1551,K06402,,,0.5770875415829224,,,,,,,,23.178600000000003,,,,,
1552,K06413,,,0.6678030406464635,,,,,,,,80.74499999999999,,,,,
1553,K06442,,,0.6518639147307534,,,,,,,,119.68849999999999,,,,,
1554,K06443,,,0.6724808557920922,,,,,,,,15.7131,,,,,
1555,K06598,,,0.674,,,,,,,,2.3552,,,,,
1556,K06601,,,0.5908907933358762,,,,,,,,29.299600000000005,,,,,
1557,K06602,,,0.6170735345081552,,,,,,,,18.026600000000002,,,,,
1558,K06603,,,0.632,,,,,0.611,,,2.9666,,,,,5.0878
1559,K06718,,,0.6859999999999999,,,,,,,,5.8752,,,,,
1560,K06720,,,0.6333818798610292,,,,,,,,8.4214,,,,,
1561,K06860,,,0.6657105352496275,,,,,,,,10.235,,,,,
1562,K06861,,,0.6193266280001709,,,,,,,,33.181,,,,,
1563,K06864,,,0.668374217245099,,,,,,,,74.27279999999999,,,,,
1564,K06867,0.612,,0.6144433227875203,,,0.590661592157356,,0.6139203715694167,2.6673,,22.5655,,,6.6601,,13.671000000000001
1565,K06872,,,0.6300333358751226,,,,,0.6535835363912684,,,83.06389999999999,,,,,13.526
1566,K06877,,,0.7298452291691278,,,,,,,,21.9506,,,,,
1567,K06878,,,0.6208415816802285,,,,,,,,7.023,,,,,
1568,K06880,,,0.6501974506448269,,,,,,,,21.816699999999997,,,,,
1569,K06881,,,0.6154420308170763,,,,,,,,19.6155,,,,,
1570,K06884,,,0.6653156627874719,,,,,0.5747431250832802,,,22.2882,,,,,11.8889
1571,K06886,,,0.6458946965828103,,,,,0.7423961731622132,,,98.8535,,,,,12.9277
1572,K06888,,,0.6519297478752929,,,0.574,,,,,243.17929999999996,,,5.8516,,
1573,K06889,,,0.666840901628596,,,,,,,,27.424500000000002,,,,,
1574,K06890,,,0.6213247698600086,,,,,,,,72.89890000000001,,,,,
1575,K06891,,,0.6007008194902312,,,,,,,,139.2904,,,,,
1576,K06893,,,0.6729155798095596,,,,,0.6251461265461676,,,38.976699999999994,,,,,14.046700000000001
1577,K06895,,,0.662,,,,,,,,5.1967,,,,,
1578,K06897,,,0.6702758452832305,,,,,,,,51.6633,,,,,
1579,K06898,,,0.6339215348389481,,,,,,,,26.1869,,,,,
1580,K06901,,,0.6445479673994977,,,,,,,,18.635299999999997,,,,,
1581,K06902,,,0.653,,,,,,,,9.8835,,,,,
1582,K06903,,,0.6591103360815259,,,,,,,,33.6722,,,,,
1583,K06904,,,0.6486699075065196,,,,,0.6408697699475437,,,18.6721,,,,,4.7
1584,K06907,,,0.6387401358738702,,,,,,,,50.7682,,,,,
1585,K06909,,,0.5866591050060456,,0.606,,0.417,0.6319645106110243,,,53.4423,,16.933,,4.4788,31.410700000000002
1586,K06911,,0.685,0.621231897106644,,,,,,,2.2509,454.71400000000006,,,,,
1587,K06915,,,0.6437779641083365,,,,,,,,108.6843,,,,,
1588,K06918,,,0.667,,,,,,,,6.3931,,,,,
1589,K06919,,,,,,,,0.5087285347535803,,,,,,,,5.8172
1590,K06920,,,0.6305450347290398,,,,,,,,98.2823,,,,,
1591,K06921,,,0.69241153434509,,,,,,,,55.912299999999995,,,,,
1592,K06922,,,0.504,,,,,,,,3.2953,,,,,
1593,K06923,,,0.67247026416824,,,,,,,,13.5526,,,,,
1594,K06925,,,0.6648042807379096,,,,,,,,105.48509999999999,,,,,
1595,K06926,,,0.49770231843270757,,,,,,,,12.138300000000001,,,,,
1596,K06929,,,0.6380981086165798,,,,,,,,76.95480000000002,,,,,
1597,K06934,,,0.5777492930034985,,,,,0.6449611082639305,,,35.353300000000004,,,,,11.9356
1598,K06937,,,0.5748322588568228,,,,,,,,92.80709999999999,,,,,
1599,K06938,,,0.6549805513871856,,,,,0.667,,,23.545300000000005,,,,,8.0492
1600,K06940,,0.4475014303136754,0.6296992860735512,,,,,0.6230569761552541,,5.8205,54.1272,,,,,5.2537
1601,K06941,,,0.6521618858558931,,,0.6509999999999999,,,,,347.0333000000001,,,1.7058,,
1602,K06945,,,0.6530811782191377,,,,,,,,81.03290000000001,,,,,
1603,K06949,,,0.6745137648815803,,,,,0.667,,,50.598000000000006,,,,,3.7469
1604,K06950,,,0.6142649709026525,,,,,,,,6.8283000000000005,,,,,
1605,K06952,,,0.6597381581939099,,,,,,,,38.659800000000004,,,,,
1606,K06953,,,0.6925001776437416,,,,,,,,32.8396,,,,,
1607,K06958,,,0.6482571370770044,,,,,,,,112.25070000000002,,,,,
1608,K06960,,,0.6030865046455807,,,,,,,,66.65620000000001,,,,,
1609,K06968,,,0.726,,,,,,,,6.3061,,,,,
1610,K06969,,,0.6234403695300746,,,,,,,,28.2645,,,,,
1611,K06971,,,0.7223250286737426,,,,,,,,14.5053,,,,,
1612,K06973,,,0.603,,,,,,,,2.2399,,,,,
1613,K06974,,,,,,,,0.679,,,,,,,,1.7613
1614,K06975,,,0.631285887391753,,,0.474,,0.6990000000000001,,,52.032000000000004,,,5.8632,,8.2027
1615,K06976,,,0.7041816558891729,,,,,,,,35.536699999999996,,,,,
1616,K06977,,,0.637,,,,,,,,2.6779,,,,,
1617,K06978,,,0.6374329539088792,,,,,,,,17.1542,,,,,
1618,K06980,,,0.6364559816738665,,,,,,,,10.104,,,,,
1619,K06983,,,0.642,,,,,,,,4.523,,,,,
1620,K06984,,,,,,,,0.754,,,,,,,,4.2137
1621,K06985,,,0.6600662650369066,,,,,0.6112841232120079,,,24.527500000000003,,,,,4.587899999999999
1622,K06987,,,0.6273582839367119,,,,,,,,39.055400000000006,,,,,
1623,K06988,,,0.6535160742650749,,,,,,,,55.5455,,,,,
1624,K06989,,,0.6551795741017609,,,,,,,,11.2161,,,,,
1625,K06990,,,0.634249663246063,,,,,,,,10.0951,,,,,
1626,K06991,,,0.6158663550371922,,,,,,,,44.069599999999994,,,,,
1627,K06992,,,0.6083043316311157,,,,,,,,10.4514,,,,,
1628,K06994,,,0.7232405625429832,,,,,,,,22.6937,,,,,
1629,K06995,,,0.6651220392936182,,,,,0.611,,,31.8788,,,,,5.9264
1630,K06996,,,0.644226452509932,,,,,0.6918708827265041,,,138.9872,,,,,10.0391
1631,K06997,,,0.6461369985519897,,,,,,,,133.8354,,,,,
1632,K06998,,,0.6532715465584447,,,,,0.626,,,87.97459999999998,,,,,4.3266
1633,K06999,,,0.6736278706406077,,,,,,,,36.1819,,,,,
1634,K07000,,,0.617,,,,,,,,3.6211,,,,,
1635,K07001,,,0.6369536216063844,,,,,,,,66.75619999999999,,,,,
1636,K07002,,,0.6196030800320457,,,,,0.764,,,33.9235,,,,,2.7516
1637,K07004,,,0.622,,,,,,,,3.5865,,,,,
1638,K07005,,,0.6600234397234371,,,,,,,,70.1618,,,,,
1639,K07006,0.594,,0.6443353571948939,,,,,,2.5433,,63.892599999999995,,,,,
1640,K07008,,,0.7533301790862759,,,,,,,,9.592400000000001,,,,,
1641,K07009,,,0.7228939218799794,,,,,,,,47.0539,,,,,
1642,K07010,,,0.6744156542822581,,,,,,,,72.8234,,,,,
1643,K07012,,,0.5497904600952036,,,,,,,,10.0417,,,,,
1644,K07013,,,0.6559999999999999,,,,,,,,3.5073,,,,,
1645,K07018,,,0.6349566017941782,,,,,,,,74.87230000000001,,,,,
1646,K07020,,,0.6704839309854381,,,,,,,,74.44139999999999,,,,,
1647,K07025,,,0.6210615145386982,,,,,,,,31.5381,,,,,
1648,K07027,,,0.7369689769161328,,,,,,,,14.0493,,,,,
1649,K07028,,,0.6947256432812221,,,,,,,,9.9653,,,,,
1650,K07029,,,0.6386232287863669,,,,,0.713,,,63.42489999999999,,,,,3.4014
1651,K07030,,,0.7153789724749094,,,,,,,,14.3553,,,,,
1652,K07031,,,0.6269377614298405,,,,,,,,15.4844,,,,,
1653,K07032,,,0.6508702716384166,,,,,,,,44.264100000000006,,,,,
1654,K07034,,,0.6550416432083265,,,,,0.6759999999999999,,,66.4266,,,,,5.551
1655,K07037,,,0.644,,,,,,,,3.5954,,,,,
1656,K07038,,,0.6402466223620668,,,,,0.676222361079322,,,34.9888,,,,,6.8515
1657,K07039,,,,,,,,0.665,,,,,,,,2.5591
1658,K07040,,,0.6280348956174394,,,,,0.6239704712414832,,,119.2754,,,,,6.7539
1659,K07042,,,0.6549984194760909,,,,,0.6285620959460828,,,123.79789999999998,,,,,7.1576
1660,K07044,,,0.6470038073564678,,,,,,,,43.1724,,,,,
1661,K07045,,,0.5657884615412925,,,,,,,,16.5661,,,,,
1662,K07046,,,0.6080600510739935,,,,,,,,29.446299999999997,,,,,
1663,K07050,,,0.536,,,,,,,,4.9964,,,,,
1664,K07051,,,0.532,,,,,,,,2.5159,,,,,
1665,K07052,,,0.6173682992222073,,,0.518,,0.6399633300958474,,,213.10639999999998,,,5.4067,,14.6161
1666,K07053,0.6559999999999999,,0.7310388849570478,,,,,,5.1242,,43.6476,,,,,
1667,K07054,,,0.6451604910319954,,,,,0.6554339466279367,,,137.93,,,,,9.3991
1668,K07056,,,0.6538167204633027,,,,,,,,98.05829999999999,,,,,
1669,K07058,,,0.609156938797807,,,,,0.6247238564427142,,,565.9215,,,,,67.29300000000002
1670,K07062,,,0.594149797005678,,,,,,,,42.346700000000006,,,,,
1671,K07063,,,0.5057830780619977,,,,,0.5576950461494495,,,22.4672,,,,,19.4146
1672,K07064,,,0.57951376814614,,,,,,,,25.786,,,,,
1673,K07065,,,0.5738239226843274,,,,,,,,23.4137,,,,,
1674,K07066,,,0.5886070156568949,,,,,,,,5.872,,,,,
1675,K07068,,,0.6636290871997638,,,,,0.5489999999999999,,,236.32049999999998,,,,,3.3294
1676,K07071,,,0.6858347960605393,,,,,,,,89.855,,,,,
1677,K07074,,,0.6648229175904392,,,,,,,,11.2666,,,,,
1678,K07075,,,0.5671459334482485,,,,,0.556,,,17.0413,,,,,3.048
1679,K07076,,,0.6405490110244251,,,,,,,,5.567,,,,,
1680,K07077,,,0.6459999999999999,,,,,,,,6.3384,,,,,
1681,K07079,,,0.534,,,,,,,,5.1604,,,,,
1682,K07080,,,0.6527303314991474,,,,,,,,27.5524,,,,,
1683,K07082,,,0.6422169253228721,,,,,0.6607012852344006,,,251.01820000000006,,,,,7.515599999999999
1684,K07089,,,0.6592497489340949,,,,,,,,33.0478,,,,,
1685,K07090,,,0.6451719190065834,,,,,0.6689999999999999,,,347.88309999999996,,,,,7.2521
1686,K07091,,,0.547,,,,,,,,7.1358,,,,,
1687,K07095,,,0.6159445726806044,,,,,,,,34.0081,,,,,
1688,K07096,,,0.6794967141563149,,,,,,,,50.94630000000001,,,,,
1689,K07098,,,0.6452363091376998,,,,,,,,81.99300000000001,,,,,
1690,K07100,,,0.6203283243275722,,,,,,,,20.6005,,,,,
1691,K07101,,,0.669,,,,,,,,3.6556,,,,,
1692,K07102,,,0.660311341465607,,,,,,,,58.3636,,,,,
1693,K07104,,,0.6540177255230013,,,,,,,,54.387299999999996,,,,,
1694,K07106,,,0.6406337450445436,,,,,,,,66.6684,,,,,
1695,K07107,,,0.6140604484166732,,,,,0.638,,,88.99629999999999,,,,,2.0089
1696,K07112,,,0.6529191035186787,,,,,,,,15.433800000000002,,,,,
1697,K07113,,,0.6735162678929074,,,,,,,,7.7894,,,,,
1698,K07114,,,0.6601797064953837,,,,,,,,54.4273,,,,,
1699,K07115,,,0.6490459387011169,,,,,,,,36.0607,,,,,
1700,K07118,,,0.6495116359440499,,,,,,,,8.1824,,,,,
1701,K07120,,,0.6941176118698859,,,,,,,,9.2172,,,,,
1702,K07121,,,0.642,,,,,,,,3.875,,,,,
1703,K07122,,,0.6750754701611441,,,,,0.605,,,6.1878,,,,,3.4266
1704,K07124,,,0.68,,,,,,,,3.8276,,,,,
1705,K07126,0.594,,0.6330302156449014,,,0.5535267733075918,,0.602296299599458,3.31,,159.80610000000004,,,22.1212,,32.9207
1706,K07127,,,0.67185185386516,,,,,,,,8.334800000000001,,,,,
1707,K07130,,,0.64625978660444,,,,,,,,9.3691,,,,,
1708,K07131,,,0.6778344421383673,,,,,0.7281984623366471,,,100.64389999999999,,,,,9.883
1709,K07133,,,0.5599973250251521,,,,,,,,18.778,,,,,
1710,K07136,,,0.639886627303877,,,,,,,,13.237,,,,,
1711,K07137,,,0.6652550925310811,,,,,,,,57.80839999999999,,,,,
1712,K07140,,,0.698,,,,,,,,4.763,,,,,
1713,K07141,,,0.65811329116287,,,,,0.4709999999999999,,,60.411500000000004,,,,,1.2996
1714,K07144,,,,,,,,0.767,,,,,,,,3.2887
1715,K07146,,,0.6235528066725899,,,,,,,,5.5577000000000005,,,,,
1716,K07147,,,0.6016024663801601,,,,,,,,63.881899999999995,,,,,
1717,K07148,,,0.6688802754000922,,,,,,,,25.6723,,,,,
1718,K07149,,,0.6993092754418289,,,,,0.726,,,14.195800000000002,,,,,3.6824
1719,K07152,,,0.6289519076850161,,,,,0.7008629298263452,,,201.68309999999997,,,,,5.0911
1720,K07154,,,0.60682488374313,,,,,0.625996397812529,,,62.392399999999995,,,,,3.2008
1721,K07155,,,0.7057252037728708,,,,,,,,10.5169,,,,,
1722,K07156,,,0.6993362952436378,,,,,0.6640625492564476,,,18.9205,,,,,12.766300000000001
1723,K07157,,0.636,0.6601895012324713,,,,,,,1.8959,40.0104,,,,,
1724,K07160,,,0.6511736132228642,,,,,,,,44.0276,,,,,
1725,K07161,,,0.6768861127105231,,,,,,,,107.84700000000001,,,,,
1726,K07164,,,0.6428739882615484,,,,,,,,57.48909999999999,,,,,
1727,K07165,,,0.6592411175638296,,,0.629418525780387,,0.6613421807826522,,,64.3579,,,6.9864,,46.3089
1728,K07167,,,,,,,,0.774,,,,,,,,4.8894
1729,K07171,,,0.5729697175470809,,,,,0.5450968205402483,,,88.5647,,,,,20.9178
1730,K07172,,,0.5983069306811923,,,,,,,,26.6004,,,,,
1731,K07175,,,0.5760000000000001,,,,,,,,4.2076,,,,,
1732,K07177,,,0.6811948471262116,,,,,,,,43.450399999999995,,,,,
1733,K07178,,,0.701,,,,,,,,7.6389,,,,,
1734,K07181,,,0.6063428897564158,,,,,,,,20.875899999999998,,,,,
1735,K07182,,,0.7427877344744044,,,,,,,,12.6345,,,,,
1736,K07183,,,0.6169891786733158,,,,,,,,11.5025,,,,,
1737,K07192,,,0.6034553245800819,,,,,,,,71.1451,,,,,
1738,K07213,,,0.717738029248464,,,,,,,,11.444899999999999,,,,,
1739,K07217,,,0.5997654432000329,,,,,,,,33.2943,,,,,
1740,K07220,,,0.6096995615464865,,,,,0.6815563793248016,,,135.92639999999994,,,,,7.5959
1741,K07221,,,0.6402340886247502,,,,,0.597,,,73.25820000000003,,,,,3.0323
1742,K07222,,,0.7137452657211395,,,,,,,,15.8606,,,,,
1743,K07223,,,0.6562752931456869,,,,,,,,34.8417,,,,,
1744,K07224,,,0.669,,,,,,,,4.9685,,,,,
1745,K07226,0.731,,0.6712893995521354,,,,,,5.2798,,30.0867,,,,,
1746,K07228,,,0.6494664837892856,,,,,,,,5.8356,,,,,
1747,K07229,,,0.75,,,,,,,,3.7408,,,,,
1748,K07230,,,0.545,,,,,,,,2.9346,,,,,
1749,K07231,,,0.627,,,,,,,,2.5672,,,,,
1750,K07232,,,0.6615663617118285,,,,,,,,21.693600000000004,,,,,
1751,K07233,,,0.6629999999999999,,,,,,,,2.713,,,,,
1752,K07234,,,0.6574820380173853,,,,,,,,12.1174,,,,,
1753,K07238,,,0.55,,,,,,,,6.6179,,,,,
1754,K07240,,,0.6607589074180814,,,,,,,,109.52900000000001,,,,,
1755,K07241,,,0.6470723850051662,,,,,,,,151.09890000000001,,,,,
1756,K07243,,,0.6576919002472869,,,,,0.708,,,94.26650000000001,,,,,6.4693
1757,K07245,,,0.628,,,,,,,,5.9038,,,,,
1758,K07251,,,0.654,,,,,,,,4.3266,,,,,
1759,K07253,,,0.6729999999999999,,,,,,,,4.436,,,,,
1760,K07257,,,0.5618857724327876,,,,,,,,15.4045,,,,,
1761,K07259,,,0.6622220872872817,,,,,0.6802802580499047,,,149.0307,,,,,24.6756
1762,K07260,,,0.6770399997757126,,,,,,,,11.5129,,,,,
1763,K07261,,,0.6716527565748768,,,,,0.727,,,30.1184,,,,,3.684
1764,K07262,,,0.596,,,,,,,,4.1756,,,,,
1765,K07263,,,0.5935364607812332,,,,,,,,28.431900000000002,,,,,
1766,K07264,,,0.5809563156711328,,,,,,,,48.9327,,,,,
1767,K07265,,,0.6705773279071958,,,,,,,,4.6887,,,,,
1768,K07267,,,0.6290402338432526,,,,,,,,17.1673,,,,,
1769,K07270,,,0.643,,,,,,,,5.1152,,,,,
1770,K07273,,,0.6682472296613575,,,,,0.6586677910258532,,,61.9342,,,,,24.7046
1771,K07274,,,0.6344455383526105,,,,,0.597,,,13.501700000000001,,,,,2.9306
1772,K07277,,,0.541,,,,,,,,6.3658,,,,,
1773,K07283,,,0.5671378044577304,,,,,0.6759999999999999,,,18.7755,,,,,4.4844
1774,K07284,,,0.644685810921575,,,,,0.623,,,57.2346,,,,,2.899
1775,K07285,,,0.622,,,,,,,,3.8954,,,,,
1776,K07287,,,0.6789794486774412,,,,,,,,4.8672,,,,,
1777,K07300,,,0.5924517615733924,,,,,,,,35.8762,,,,,
1778,K07302,,,0.6278540491036311,,,,,,,,53.25540000000001,,,,,
1779,K07303,,,0.625,,,,,,,,4.1439,,,,,
1780,K07304,,0.608166407182007,0.6105401174475031,,,,,,,8.9049,222.22159999999994,,,,,
1781,K07305,,,0.6473285394967919,,,,,,,,103.9101,,,,,
1782,K07315,,,0.6604754455462691,,,,,,,,173.66740000000007,,,,,
1783,K07316,,,0.45470667886794924,,,,,,,,6.2188,,,,,
1784,K07317,,,0.617,,,,,,,,3.6971,,,,,
1785,K07320,,,0.63,,,,,,,,6.8422,,,,,
1786,K07321,,,0.67,,,,,,,,3.2772,,,,,
1787,K07322,,,0.6167037077836396,,,,,0.6137477173035466,,,16.058300000000003,,,,,3.6143
1788,K07323,,,0.6321488765960525,,,,,0.6282625772742588,,,39.165099999999995,,,,,16.381600000000002
1789,K07334,,,0.5804667574240366,,,,,,,,26.8815,,,,,
1790,K07335,,,0.6290831854283292,,,,,,,,29.085000000000004,,,,,
1791,K07336,,,0.6259396909790572,,,,,,,,32.0251,,,,,
1792,K07337,,,0.594,,,,,,,,5.4424,,,,,
1793,K07339,,,0.5947227405710359,,,,,0.5809309926024834,,,17.064,,,,,5.0893
1794,K07340,,,0.679665487235228,,,,,,,,39.138,,,,,
1795,K07341,,0.6859999999999999,0.5838348164874932,,,,,0.622,,2.624,45.2307,,,,,3.7538
1796,K07343,,,0.6216875560015804,,,,,,,,16.652800000000003,,,,,
1797,K07344,,,0.5814867474003756,,,,,0.5660000000000001,,,14.3096,,,,,2.2941
1798,K07389,,,0.7090000000000001,,,,,,,,4.1879,,,,,
1799,K07390,,,0.6286351180549596,,,,,,,,78.3947,,,,,
1800,K07391,,,0.6747869534088939,,,,,,,,187.9401,,,,,
1801,K07393,,,0.6661096508537881,,,,,,,,53.117000000000004,,,,,
1802,K07394,,,0.6709999999999999,,,,,,,,4.5538,,,,,
1803,K07395,,,0.6353114694878268,,,,,,,,35.32040000000001,,,,,
1804,K07396,,,0.6592743484190782,,,,,,,,19.4663,,,,,
1805,K07397,,,0.6397657286272349,,,,,,,,63.636500000000005,,,,,
1806,K07399,,,0.6821245309647932,,,,,,,,68.54560000000001,,,,,
1807,K07400,,,0.6527038378047575,,,,,,,,8.0922,,,,,
1808,K07401,,,0.653,,,,,,,,3.1435,,,,,
1809,K07402,,,0.6800833234693457,,,,,,,,216.61249999999998,,,,,
1810,K07403,,,0.5710831042261347,,,,,,,,37.5303,,,,,
1811,K07404,,0.601,0.5881016859039251,,,,,0.7309999999999999,,1.0675,56.55629999999999,,,,,6.6209
1812,K07405,,,0.539,,,,,,,,2.6955,,,,,
1813,K07406,,,0.71,,,,,,,,14.2011,,,,,
1814,K07407,,,0.6160650870302934,,,0.6481864188939366,,,,,244.76509999999996,,,5.556,,
1815,K07442,,,0.7284843850680621,,,,,,,,45.4871,,,,,
1816,K07443,,,0.6605945469270061,,,,,,,,23.5356,,,,,
1817,K07445,,0.514,0.4970483638621125,,,,,,,4.3916,6.6541,,,,,
1818,K07447,,,0.6767793850308439,,,,,0.6926036660667425,,,128.1018,,,,,8.9814
1819,K07448,,,0.5701927660088822,,,,,0.281,,,24.9321,,,,,3.9317
1820,K07450,,,0.24900000000000003,,,,,,,,2.9888,,,,,
1821,K07451,,,0.6412327145886209,,,,,0.6186770532698084,,,101.9332,,,,,9.3718
1822,K07452,,,0.5439633828828607,,,,,,,,11.0792,,,,,
1823,K07454,,,0.48158921004272637,,,,,0.63,,,7.338,,,,,4.4488
1824,K07455,,,0.5896034808714812,,,,,0.7024661011157775,,,8.453700000000001,,,,,14.353200000000001
1825,K07456,,,0.57,,,,,,,,6.8146,,,,,
1826,K07457,,,0.5545688030721917,,,,,,,,10.4395,,,,,
1827,K07458,,,0.6278572089986678,,,,,,,,40.447500000000005,,,,,
1828,K07460,,,0.644049860401433,,,,,0.6360760692216906,,,86.0171,,,,,14.8518
1829,K07461,,,0.5538231390428195,,,,,,,,70.9344,,,,,
1830,K07462,,,0.6440176050479398,,,,,0.648,,,253.3963,,,,,4.0352
1831,K07464,,,0.6651623261481397,,,,,,,,9.571,,,,,
1832,K07465,,,0.6755928726429417,,,,,,,,55.4925,,,,,
1833,K07473,,,0.6117002523950638,,,,,,,,5.118,,,,,
1834,K07474,,,0.61,,,,,0.6030673615910216,,,2.041,,,,,8.6232
1835,K07478,,,0.6553610242050844,,,,,,,,160.42920000000004,,,,,
1836,K07480,,,0.510175773168519,,,,,0.581,,,29.164099999999998,,,,,3.6009
1837,K07481,,,0.6047483801142788,,,,,0.602,,,431.7007,,,,,6.0285
1838,K07482,,,0.6299222928859255,,,,,,,,253.95210000000003,,,,,
1839,K07483,,,0.6215919382393496,,,,,0.5761231104110299,,,649.6822999999998,,,,,23.595999999999997
1840,K07484,0.6609999999999999,0.6910000000000001,0.6341234541244789,,,,,0.6723405100288526,6.776,3.678,977.2060000000002,,,,,20.9568
1841,K07485,,,0.6235062598953836,,,,,0.6513896472229717,,,250.4615,,,,,17.8964
1842,K07486,,,0.6297588189719032,,,0.358,,0.6507276023477803,,,1739.3349999999982,,,2.4294,,40.1619
1843,K07487,,,0.5787023433000515,,,,,,,,167.2779,,,,,
1844,K07488,,,0.5874536698804227,,,,,,,,133.3053,,,,,
1845,K07491,,,0.543019613326002,,,,,0.5845892698573995,,,345.5091000000002,,,,,24.336
1846,K07492,,0.517,0.6331719394973747,,,,,0.434,,4.0449,849.6250000000001,,,,,2.2618
1847,K07493,0.621,0.5867012483450091,0.6282063129293841,,,,,0.5461850127430712,3.6865,9.0414,1032.6136,,,,,12.6987
1848,K07494,,0.31224883962166095,0.6109187263326191,,,0.5208764443742733,,,,10.318,739.6622999999996,,,69.3264,,
1849,K07495,,,0.6125540941136516,,,0.647,,0.6346472233268319,,,404.0131999999999,,,15.7578,,25.2503
1850,K07496,,0.4570613721008255,0.6872080823692257,,,0.531,,,,5.0100999999999996,226.06279999999995,,,3.6224,,
1851,K07497,0.6208725078349384,0.7129999999999999,0.5684347674040444,,,0.42106799738611883,,0.43246262617972986,12.6288,4.5894,3710.5238999999983,,,117.06259999999999,,23.4961
1852,K07498,,,0.6403559426472532,,,,,,,,28.7834,,,,,
1853,K07499,,0.691,0.6371778402517042,,,0.59,,0.6175540691726594,,4.2644,167.5197,,,32.2905,,5.331300000000001
1854,K07501,,,0.615948877687906,,,,,,,,20.0428,,,,,
